,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,-,-,
1,Soil moisture: 2. drainage,1.03,free-draining,-,-,
2,Soil pH: 1. extreme maximum,1.06,8.4,-,-,
3,Soil pH: 2. extreme minimum,1.07,3,-,-,
4,Soil pH: 3. typical maximum,1.08,8,-,-,
5,Soil pH: 4. typical minimum,1.09,4.5,-,-,
6,Shade,1.1,light,-,-,
7,Shade,1.1,mid,-,-,
8,Shade,1.1,none,,-,
9,Altitude: 1. maximum recorded (m),1.12,548,-,-,
10,Altitude: 1. maximum recorded (m),1.12,552,-,-,
11,Altitude: 2. minimum recorded (m),1.13,0,-,-,
12,Altitude: 4. typical minimum (m),1.14,0,-,-,
13,Status,2.01,native,-,-,
14,Typical abundance where naturally occurring,2.02,frequent,-,-,
15,Dynamics,2.03,declining,-,-,
16,Dynamics,2.03,declining,-,-,
17,First historical record: 1. date,2.04,1688,-,-,
18,First historical record: 2. site,2.05,"Banstead, Surrey",-,-,
19,Range: 3. continents where native,2.11,Asia,-,-,
20,Range: 3. continents where native,2.11,Europe,-,-,
21,SN Index,2.13,0,-,-,
22,EW Index,2.14,10,-,-,
23,number of European countries in which native,2.17,23,-,-,
24,Stems: 1. woodiness,3.01,non-woody,-,-,
25,Stems: 2. support,3.02,self-supporting,-,-,
26,Height: 1. extreme maximum (cm),3.03,70,-,-,
27,Height: 2. extreme minimum (cm),3.04,4,-,-,
28,Height: 3. typical maximum (cm),3.05,40,-,-,
29,Height: 3. typical maximum (cm),3.05,60,-,-,
30,Height: 4. typical minimum (cm),3.06,10,-,-,
31,Spread,3.07,height = width,-,-,
32,Heterophylly,3.08,none,-,-,
33,Leaf shape: 1. type,3.09,simple,-,-,
34,Leaf shape: 2. outline,3.1,entire,-,-,
35,Leaf shape: 2. outline,3.1,entire,,,
36,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
37,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
38,Leaf shape: 5. leaf base,3.13,parallel-sided,-,-,
39,Leaf shape: 6. petiole,3.14,sheathing,-,-,
40,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
41,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
42,Leaf area (cm2),3.17,1-10,-,-,
43,Stomata: 1. surfaces present,3.19,upper,-,-,
44,Stomata: 3. density on upper surface (no/mm2),3.21,92,-,-,
45,Leaf longevity: 1. type,3.22,evergreen,-,-,
46,Root system,3.24,fibrous,-,-,
47,Root depth: 1. type,3.25,deep,-,-,
48,Root depth: 1. type,3.25,shallow,-,-,
49,Root depth: 2. depth (cm),3.26,0-10,-,-,
50,Root depth: 2. depth (cm),3.26,10-50,-,-,
51,Auricle,3.32,0.1,,,
52,Seedling growth rate - maximum (/d),4.01,0.134,-,-,
53,Seedling growth rate - maximum (/d),4.01,0.5-0.9,-,-,
54,Photosynthetic pathway,4.02,C3,-,-,
55,Mature leaf N concentration (mg/g),4.03,10-20,-,-,
56,Mature leaf P concentration (mg/g),4.04,1-2,-,-,
57,Heavy metal resistance,4.05,pseudometallophyte,"Pb, Zn and Cd",-,
58,Carnivory,4.06,does not kill insects,-,-,
59,Nutrition,4.07,autotrophic,-,-,
60,Response to drought,4.08,wilts and recovers,-,-,
61,Response to frost (non-woody tissue),4.09,very resistant,-,-,
62,Rgr max,4.12,094,�005,,
63,rgr,4.13,0.94,�0.05,,
64,Life-form,5.01,hemicryptophyte,-,-,
65,Longevity of stems (yrs),5.02,6.7,max 29,whole plant,
66,Longevity of stems (yrs),5.02,<1,-,-,
67,Mono/poly-carpic,5.04,polycarpic,-,-,
68,Vegetative reproduction/persistence: 1. method,5.05,rhizomes,-,-,
69,Vegetative reproduction/persistence: 2. pattern,5.06,patch-forming,-,-,
70,Flowering time: 1. earliest month,5.07,6,-,-,
71,Flowering time: 2. latest month,5.08,7,-,-,
72,Pollen vector,5.15,wind,-,-,
73,Dicliny,5.16,hermaphrodite,-,-,
74,Dichogamy,5.17,homogamous,-,-,
75,Fertilization,5.19,cross or automatic self,-,-,
76,Fertilization,5.19,normally cross,high degree of self-sterility,-,
77,Incompatibility systems,5.22,"present, mechanism unknown",-,-,
78,Chromosome number(s): 1. number,5.25,14,,-,
79,Chromosome number(s): 1. number,5.25,28 + 0-6B,,-,
80,Chromosome number(s): 1. number,5.25,42,,-,
81,Chromosome number(s): 1. number,5.25,70,,-,
82,2C DNA content (pg),5.26,4.85,2n=14,,
83,2C DNA content (pg),5.26,5.20,2n=14,== glauca,
84,2C DNA content (pg),5.26,9.3,-,-,
85,2C DNA content (pg),5.26,9.31,2n=28,,
86,Time of seed dispersal (season),5.28,summer,-,-,
87,Dispersule size - length of longest axis (mm),5.3,3,-,-,
88,Dispersule size - length of longest axis (mm),5.3,4.9,caryopsis and lemma,-,
89,Seed size - length of longest axis (mm),5.31,2.7,"caryopsis, dispersed with an attached lemma",-,
90,Seed weight: 3. mean (mg),5.34,0.173,,,
91,Seed weight: 3. mean (mg),5.34,0.19,,,
92,Seed weight: 3. mean (mg),5.34,0.23,,,
93,Seed weight: 3. mean (mg),5.34,0.292,,,
94,Seed weight: 3. mean (mg),5.34,0.3,,,
95,Seed weight: 3. mean (mg),5.34,0.30,-,-,
96,Seed weight: 3. mean (mg),5.34,0.32,-,-,
97,Dispersal agent,5.38,unspecialised,-,-,
98,Time of germination (season),5.39,autumn,-,-,
99,After-ripening requirement,5.4,none,-,-,
100,After-ripening requirement,5.4,partial,-,-,
101,Maximum temperature at which 50% seeds germinate,5.42,31,-,-,
102,Minimum temperature at which 50% seeds germinate,5.44,6,-,-,
103,Germination requirements 1. chilling,5.45,none,-,-,
104,Germination requirements 2. light,5.46,none,-,-,
105,Germination type,5.48,epigeal,-,-,
106,Normal method of propagation,5.52,seed,-,-,
107,Seedbank type,5.53,"seedbank present, type uncertain",-,-,
108,Seedbank type,5.53,short-term persistent,-,-,
109,Seedbank type,5.53,transient,-,-,
110,Maximum seedbank density (m2),5.54,1633,-,-,
111,Minimum seedbank density (m2),5.55,3,-,-,
112,Mean seedbank density (m2),5.56,490.2,-,-,
113,Flower colour,5.58,green,"brown, purple, white",,
114,Petal no,5.59,0,,,
115,Petal (sepal) size (cm),5.6,0,,,
116,Stigma number,5.61,2,,,
117,Stamen number,5.62,3,,,
118,Sepal number,5.63,0,,,
119,Carpel/Style number,5.64,2,,,
120,Inflorescence type,5.65,spike,,,
121,"Glume, upper",5.66,0.475,0.4-0.55,"oblong, acute, 3-nerved",
122,Glume lower,5.67,0.4,0.35-0.45,"narrowly oblong, acute, 1-nerved",
123,Palea,5.68,0.45,,,
124,Lemma,5.69,0.45,0.35-0.55,"oblong, acute, 3-nerved",
125,Response to vertebrate grazing,6.01,increases,-,-,
126,Physical defences on leaves,6.02,dense hairs,-,-,
127,Physical defences on leaves,6.02,dense hairs,-,-,
128,Physical defences on leaves,6.02,glabrous,-,-,
129,Physical defences on stems,6.03,soft hairs,-,-,
130,Rarity Status,7.02,Present,,,
131,Change Index,7.03,-0.29,,,
132,Biome,7.04,Temperate,,,
133,Eastern Limit,7.05,Circumpolar,,,
134,Continentality,7.06,Not continental,,,
135,Northern Limit in Britain,7.07,Yes,,,
136,"Northern European Limit (Lat,5C band)",7.08,55-60,,,
137,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
138,Southern European Limit,7.1,No,,,
139,January mean temperature,7.11,3.7,,,
140,July mean temperature,7.12,15,,,
141,Annual precipitation,7.13,989,,,
142,Ellenberg Indicator: Light,7.14,7,,Data calculated for Europe,
143,Ellenberg Indicator: Light,7.14,8,,,
144,Ellenberg Indicator: Light,7.14,8,,Data calculated for the Czech Republic,
145,Ellenberg : Moisture,7.15,3,,Data calculated for the Czech Republic,
146,Ellenberg : Moisture,7.15,3,,Data calculated for Europe,
147,Ellenberg : Moisture,7.15,4,,,
148,Ellenberg: pH,7.16,7,,,
149,Ellenberg: pH,7.16,8,,Data calculated for the Czech Republic,
150,Ellenberg: pH,7.16,8,,Data calculated for Europe,
151,Ellenberg Indicator: Nitrogen,7.17,2,,,
152,Ellenberg Indicator: Nitrogen,7.17,2,,Data calculated for the Czech Republic,
153,Ellenberg Indicator: Nitrogen,7.17,2,,Data calculated for Europe,
154,Ellenberg Indicator: Salt,7.18,0,,,
155,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
156,Ellenberg Indicator: Salt,7.18,0,,Data calculated for Europe,
157,Life Form: normal state,7.19,Hemicryptophyte,,,
158,Clonality: normal state,7.21,Tussock forming graminoid,,,
159,Ellenberg: Temperature,7.23,6,,Data calculated for the Czech Republic,
160,Ellenberg: Temperature,7.23,6,,Data calculated for Europe,
161,Ellenberg: Continetality,7.24,7,,Data calculated for Europe,
