,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil nutrients,1.01,very fertile,-,-,
2,Shade,1.10,none,-,-,
3,Status,2.01,native,-,-,
4,First historical record: 1. date,2.04,1666,-,-,
5,First historical record: 2. site,2.05,"Petersfield, Hampshire",-,-,
6,Range: 3. continents where native,2.11,Africa,-,-,
7,Range: 3. continents where native,2.11,Asia,-,-,
8,Range: 3. continents where native,2.11,Europe,-,-,
9,Range: 3. continents where native,2.11,North America,-,-,
10,Range: 3. continents where native,2.11,South America,-,-,
11,SN Index,2.13,1.26,-,-,
12,EW Index,2.14,4.96,-,-,
13,number of European countries in which native,2.17,22,-,-,
14,Stems: 1. woodiness,3.01,non-woody,-,-,
15,Stems: 2. support,3.02,procumbent,-,-,
16,Leaf position,3.02A,floating,-,-,
17,Leaf position,3.02A,submerged,-,-,
18,Height: 1. extreme maximum (cm),3.03,60,-,-,
19,Height: 3. typical maximum (cm),3.05,30,-,-,
20,Height: 4. typical minimum (cm),3.06,5,-,-,
21,Spread,3.07,height < width,-,-,
22,Heterophylly,3.08,none,-,-,
23,Leaf shape: 1. type,3.09,simple,-,-,
24,Leaf shape: 2. outline,3.10,entire,-,-,
25,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
26,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
27,Leaf shape: 5. leaf base,3.13,cuneate,-,-,
28,Leaf shape: 6. petiole,3.14,petiolate,-,-,
29,Leaf area (cm2),3.17,1-10,-,-,
30,Photosynthetic pathway,4.02,C3,-,-,
31,Heavy metal resistance,4.05,none,-,-,
32,Carnivory,4.06,does not kill insects,-,-,
33,Nutrition,4.07,autotrophic,-,-,
34,Life-form,5.01,helophyte,-,-,
35,Life-form,5.01,hydrophyte,-,-,
36,Vegetative reproduction/persistence: 1. method,5.05,rooting stems,-,-,
37,Flowering time: 1. earliest month,5.07,6,-,-,
38,Flowering time: 2. latest month,5.08,6,-,-,
39,Pollen: 2. diameter (um),5.13,35,-,-,
40,Pollen vector,5.15,selfed,-,-,
41,Dicliny,5.16,hermaphrodite,-,-,
42,Chromosome number(s): 1. number,5.25,16,-,-,
43,Dispersule size - length of longest axis (mm),5.30,0.7,seed,-,
44,Seed size - length of longest axis (mm),5.31,0.7,seed,-,
45,Seed weight: 3. mean (mg),5.34,0.037,,,
46,Seed weight: 3. mean (mg),5.34,0.038,,,
47,Seed weight: 3. mean (mg),5.34,0.041,-,-,
48,Seed production: 1. maximum (/flower),5.35,120,partially submerged,-,
49,Seed production: 2. typical range (/flower),5.36,10-100,terrestrial,-,
50,Seed production: 2. typical range (/flower),5.36,100-1000,partially submerged,-,
51,Dispersal agent,5.38,carried by birds,-,-,
52,Dispersal agent,5.38,water,-,-,
53,Time of germination (season),5.39,spring,late,-,
54,Germination requirements 2. light,5.46,absolute,6% will germinate in the dark,-,
55,Seedbank type,5.53,"seedbank present, type uncertain",-,-,
56,Seedbank type,5.53,transient,-,-,
57,Maximum seedbank density (m2),5.54,135,-,-,
58,Minimum seedbank density (m2),5.55,22,-,-,
59,Mean seedbank density (m2),5.56,78.5,-,-,
60,Flower colour,5.58,green,red,sepals,
61,Petal no,5.59,0,,,
62,Petal (sepal) size (cm),5.60,0.15,,sepals,
63,Stigma number,5.61,1,,,
64,Stamen number,5.62,4,,,
65,Sepal number,5.63,4,,,
66,Carpel/Style number,5.64,1,,,
67,Inflorescence type,5.65,solitary,,axillary,
68,Physical defences on leaves,6.02,glabrous,-,-,
69,Physical defences on stems,6.03,glabrous,-,-,
70,Rarity Status,7.02,Rare,,,
71,Change Index,7.03,0.19,,,
72,Biome,7.04,Southern Temperate,,,
73,Eastern Limit,7.05,European,,,
74,Continentality,7.06,Not continental,,,
75,Northern Limit in Britain,7.07,No,,,
76,"Northern European Limit (Lat,5C band)",7.08,50-55,,,
77,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
78,Southern European Limit,7.10,No,,,
79,January mean temperature,7.11,4.6,,,
80,July mean temperature,7.12,17,,,
81,Annual precipitation,7.13,812,,,
82,Ellenberg Indicator: Light,7.14,8,,,
83,Ellenberg Indicator: Light,7.14,8,,Data calculated for the Czech Republic,
84,Ellenberg Indicator: Light,7.14,8,,Data calculated for Europe,
85,Ellenberg : Moisture,7.15,9,,,
86,Ellenberg : Moisture,7.15,9,,Data calculated for the Czech Republic,
87,Ellenberg : Moisture,7.15,9=,,Data calculated for Europe,
88,Ellenberg: pH,7.16,4,,,
89,Ellenberg: pH,7.16,4,,Data calculated for the Czech Republic,
90,Ellenberg: pH,7.16,4,,Data calculated for Europe,
91,Ellenberg Indicator: Nitrogen,7.17,4,,,
92,Ellenberg Indicator: Nitrogen,7.17,4,,Data calculated for Europe,
93,Ellenberg Indicator: Nitrogen,7.17,7,,Data calculated for the Czech Republic,
94,Ellenberg Indicator: Salt,7.18,0,,,
95,Ellenberg Indicator: Salt,7.18,0,,Data calculated for Europe,
96,Ellenberg Indicator: Salt,7.18,1,,Data calculated for the Czech Republic,
97,Life Form: normal state,7.19,Therophyte,,,
98,Life Form: less frequent state,7.20,Perennial hydrophyte,,,
99,Clonality: normal state,7.21,Extensively creeping and rooting at nodes,,,
100,Ellenberg: Temperature,7.23,6,,Data calculated for the Czech Republic,
101,Ellenberg: Temperature,7.23,7,,Data calculated for Europe,
102,Ellenberg: Continetality,7.24,3,,Data calculated for Europe,
