,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Water nutrients,1.01A,eutrophic,-,-,
2,Water nutrients,1.01A,eutrophic,-,-,
3,Water nutrients,1.01A,mesotrophic,-,-,
4,Water nutrients,1.01A,mesotrophic,-,-,
5,Salinity,1.05,fresh,-,-,
6,Soil pH: 1. extreme maximum,1.06,7.1,-,-,
7,Soil pH: 1. extreme maximum,1.06,8,-,-,
8,Water pH: 1. extreme maximum,1.06A,6.65,-,-,
9,Water pH: 1. extreme maximum,1.06A,8.6,-,-,
10,Soil pH: 2. extreme minimum,1.07,3,-,-,
11,Soil pH: 2. extreme minimum,1.07,4.9,-,-,
12,Water pH: 2. extreme minimum,1.07A,5.46,-,-,
13,Shade,1.10,light,-,-,
14,Shade,1.10,none,-,-,
15,Maximum depth of leaves,1.10A,>0.5m,-,-,
16,Altitude: 1. maximum recorded (m),1.12,228,-,-,
17,Altitude: 1. maximum recorded (m),1.12,572,-,-,
18,Altitude: 2. minimum recorded (m),1.13,0,-,-,
19,Altitude: 4. typical minimum (m),1.14,0,-,-,
20,Flow,1.15A,mid,-,-,
21,Flow,1.15A,nil,-,-,
22,Flow,1.15A,nil,-,-,
23,Flow,1.15A,slight,-,-,
24,Flow,1.15A,slight,-,-,
25,Status,2.01,native,-,-,
26,Typical abundance where naturally occurring,2.02,dominant,-,-,
27,Typical abundance where naturally occurring,2.02,dominant,-,-,
28,Dynamics,2.03,declining,-,-,
29,Dynamics,2.03,increasing,-,-,
30,First historical record: 1. date,2.04,1597,-,-,
31,Range: 3. continents where native,2.11,Africa,-,-,
32,Range: 3. continents where native,2.11,Asia,-,-,
33,Range: 3. continents where native,2.11,Europe,-,-,
34,Range: 3. continents where native,2.11,North America,-,-,
35,SN Index,2.13,3.48,-,-,
36,EW Index,2.14,4.11,-,-,
37,British distribution (post 1949 records),2.15,951,-,-,
38,number of European countries in which native,2.17,30,-,-,
39,Stems: 1. woodiness,3.01,non-woody,-,-,
40,Stems: 2. support,3.02,decumbent,-,-,
41,Stems: 2. support,3.02,self-supporting,-,-,
42,Leaf position,3.02A,floating,-,-,
43,Height: 1. extreme maximum (cm),3.03,13,-,-,
44,Height: 3. typical maximum (cm),3.05,75,-,-,
45,Height: 4. typical minimum (cm),3.06,30,-,-,
46,Spread,3.07,height = width,-,-,
47,Heterophylly,3.08,environmental,-,-,
48,Leaf shape: 1. type,3.09,simple,-,-,
49,Leaf shape: 2. outline,3.10,entire,-,-,
50,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
51,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
52,Leaf shape: 5. leaf base,3.13,cordate,-,-,
53,Leaf shape: 5. leaf base,3.13,rounded,-,-,
54,Leaf shape: 5. leaf base,3.13,truncate,-,-,
55,Leaf shape: 6. petiole,3.14,petiolate,-,-,
56,Leaf shape: 7. minimum petiole length (mm),3.15,150,on land,-,
57,Leaf shape: 7. minimum petiole length (mm),3.15,20,-,-,
58,Leaf shape: 8. maximum petiole length (mm),3.16,60,-,-,
59,Leaf shape: 8. maximum petiole length (mm),3.16,80,-,-,
60,Leaf area (cm2),3.17,10-100,-,-,
61,Stomata: 1. surfaces present,3.19,both,terrestrial forms,-,
62,Stomata: 1. surfaces present,3.19,upper,aquatic forms,-,
