,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil nutrients,1.01,very fertile,-,-,
2,Waterlogging tolerance,1.021,1.1,�0.08,,
3,Shade,1.1,deep,-,-,
4,Shade,1.1,mid,-,-,
5,Shade tolerance,1.101,2.45,�0.28,,
6,Status,2.01,native,-,-,
7,Typical abundance where naturally occurring,2.02,scattered,-,-,
8,First historical record: 1. date,2.04,1562,-,-,
9,Range: 3. continents where native,2.11,Europe,-,-,
10,SN Index,2.13,1.8,-,-,
11,EW Index,2.14,2.78,-,-,
12,number of European countries in which native,2.17,14,-,-,
13,Medicinal Use,2.18,blood pressure (stabilise),,,
14,Medicinal Use,2.18,childbirth,,,
15,Medicinal Use,2.18,sore throat,,,
16,Stems: 1. woodiness,3.01,woody,-,-,
17,Stems: 2. support,3.02,self-supporting,-,-,
18,Height: 3. typical maximum (cm),3.05,1000,-,-,
19,Height: 4. typical minimum (cm),3.06,200,-,-,
20,Spread,3.07,height = width,-,-,
21,Heterophylly,3.08,none,-,-,
22,Leaf shape: 1. type,3.09,simple,-,-,
23,Leaf shape: 2. outline,3.1,lobed and toothed,-,-,
24,Leaf shape: 3. pointed/round,3.11,rounded,-,-,
25,Leaf shape: 4. length versus breadth,3.12,shorter than broad,-,-,
26,Leaf shape: 5. leaf base,3.13,cuneate,-,-,
27,Leaf shape: 6. petiole,3.14,petiolate,-,-,
28,Leaf shape: 7. minimum petiole length (mm),3.15,8,-,-,
29,Leaf shape: 8. maximum petiole length (mm),3.16,15,-,-,
30,Leaf area (cm2),3.17,10-100,-,-,
31,Leaf longevity: 1. type,3.22,aestival,-,-,
32,Photosynthetic pathway,4.02,C3,-,-,
33,Heavy metal resistance,4.05,none,-,-,
34,Carnivory,4.06,does not kill insects,-,-,
35,Nutrition,4.07,autotrophic,-,-,
36,Drought Tolerance,4.081,2.9,�0.15,,
37,Life-form,5.01,phanerophyte,-,-,
38,Mono/poly-carpic,5.04,polycarpic,-,-,
39,Vegetative reproduction/persistence: 1. method,5.05,none,-,-,
40,Vegetative reproduction/persistence: 2. pattern,5.06,no ramets,-,-,
41,Flowering time: 1. earliest month,5.07,5,-,-,
42,Flowering time: 2. latest month,5.08,6,-,-,
43,Pollen vector,5.15,insect,-,-,
44,Dicliny,5.16,hermaphrodite,-,-,
45,Dichogamy,5.17,protogynous,-,-,
46,Fertilization,5.19,obligatory cross,-,-,
47,Chromosome number(s): 1. number,5.25,34,,-,
48,2C DNA content (pg),5.26,1.47,2n=34,,
49,2C DNA content (pg),5.26,3.12,,,
50,Dispersule size - length of longest axis (mm),5.3,11.3,fruit,-,
51,Seed size - length of longest axis (mm),5.31,7.0,-,-,
52,Seed weight: 3. mean (mg),5.34,60.1,-,-,
53,Seed weight: 3. mean (mg),5.34,60.1,,,
54,Seed weight: 3. mean (mg),5.34,63.8,,,
55,Seed production: 1. maximum (/flower),5.35,3,-,-,
56,Seed production: 2. typical range (/flower),5.36,1-10,-,-,
57,Normal method of propagation,5.52,seed,-,-,
58,Seedbank type,5.53,transient,-,-,
59,Flower colour,5.58,white,pink,,
60,Petal no,5.59,5,,,
61,Petal (sepal) size (cm),5.6,0.65,0.5-0.8,,
62,Stigma number,5.61,2,1-3,,
63,Stamen number,5.62,15,5-20,,
64,Sepal number,5.63,5,,,
65,Carpel/Style number,5.64,2,1-3,,
66,Inflorescence type,5.65,corymb,,,
67,Physical defences on leaves,6.02,glabrous,-,-,
68,Physical defences on leaves,6.02,hairy,on main veins only,-,
69,Physical defences on stems,6.03,glabrous,-,-,
70,Physical defences on stems,6.03,thorns,-,-,
71,Physical defences on flowers/fruits,6.04,glabrous,flower,-,
72,Rarity Status,7.02,Present,,,
73,Change Index,7.03,0.32,,,
74,Biome,7.04,Temperate,,,
75,Eastern Limit,7.05,European,,,
76,Continentality,7.06,Not continental,,,
77,Northern Limit in Britain,7.07,No,,,
78,"Northern European Limit (Lat,5C band)",7.08,55-60,,,
79,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
80,Southern European Limit,7.1,No,,,
81,January mean temperature,7.11,3.5,,,
82,July mean temperature,7.12,16,,,
83,Annual precipitation,7.13,674,,,
84,Ellenberg Indicator: Light,7.14,5,,,
85,Ellenberg : Moisture,7.15,5,,,
86,Ellenberg: pH,7.16,7,,,
87,Ellenberg Indicator: Nitrogen,7.17,5,,,
88,Ellenberg Indicator: Salt,7.18,0,,,
89,Life Form: normal state,7.19,Mega- meso- and micro- phanerophyte,,,
90,Clonality: normal state,7.21,Little or no vegetative spread,,,
