,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,-,-,
1,Waterlogging tolerance,1.021,1.88,�0.11,,
2,Shade,1.1,light,-,-,
3,Shade,1.1,mid,-,-,
4,Shade,1.1,none,-,-,
5,Shade tolerance,1.101,3.38,�0,,
6,Status,2.01,native,-,-,
7,Typical abundance where naturally occurring,2.02,scattered,-,-,
8,Range: 3. continents where native,2.11,Asia,-,-,
9,Range: 3. continents where native,2.11,Europe,-,-,
10,SN Index,2.13,3.08,-,-,
11,EW Index,2.14,2.31,-,-,
12,number of European countries in which native,2.17,23,-,-,
13,Stems: 1. woodiness,3.01,woody,-,-,
14,Stems: 2. support,3.02,self-supporting,-,-,
15,Height: 3. typical maximum (cm),3.05,200,-,-,
16,Height: 4. typical minimum (cm),3.06,100,-,-,
17,Spread,3.07,height = width,-,-,
18,Heterophylly,3.08,none,-,-,
19,Leaf shape: 1. type,3.09,simple,-,-,
20,Leaf shape: 2. outline,3.1,entire,-,-,
21,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
22,Leaf shape: 3. pointed/round,3.11,rounded,-,-,
23,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
24,Leaf shape: 5. leaf base,3.13,cuneate,-,-,
25,Leaf shape: 5. leaf base,3.13,rounded,-,-,
26,Leaf shape: 5. leaf base,3.13,truncate,-,-,
27,Leaf shape: 6. petiole,3.14,petiolate,-,-,
28,Leaf shape: 7. minimum petiole length (mm),3.15,3,-,-,
29,Leaf shape: 7. minimum petiole length (mm),3.15,5,,-,
30,Leaf shape: 8. maximum petiole length (mm),3.16,15,,-,
31,Leaf shape: 8. maximum petiole length (mm),3.16,8,-,-,
32,Leaf area (cm2),3.17,10-100,-,-,
33,Leaf longevity: 1. type,3.22,aestival,-,-,
34,Photosynthetic pathway,4.02,C3,-,-,
35,Heavy metal resistance,4.05,none,-,-,
36,Carnivory,4.06,does not kill insects,-,-,
37,Nutrition,4.07,autotrophic,-,-,
38,Drought Tolerance,4.081,3.04,�0,,
39,Life-form,5.01,phanerophyte,-,-,
40,Mono/poly-carpic,5.04,polycarpic,-,-,
41,Flowering time: 1. earliest month,5.07,5,-,-,
42,Flowering time: 2. latest month,5.08,6,-,-,
43,Pollen vector,5.15,insect,-,-,
44,Pollen vector,5.15,selfed,-,-,
45,Dicliny,5.16,hermaphrodite,-,-,
46,Dichogamy,5.17,homogamous,-,-,
47,Fertilization,5.19,cross or automatic self,-,-,
48,Incompatibility systems,5.22,none,-,-,
49,Chromosome number(s): 1. number,5.25,18,,-,
50,2C DNA content (pg),5.26,1.50,2n=18,,
51,Dispersule size - length of longest axis (mm),5.3,8.7,fruit -,-,
52,Seed weight: 3. mean (mg),5.34,3.7,,,
53,Seed weight: 3. mean (mg),5.34,5.2,,-,
54,Seed production: 2. typical range (/flower),5.36,1-10,,-,
55,Time of germination (season),5.39,spring,late,-,
56,Seedbank type,5.53,transient,-,-,
57,Flower colour,5.58,yellow,red,,
58,Petal no,5.59,5,,,
59,Petal (sepal) size (cm),5.6,1,,,
60,Stigma number,5.61,1,,,
61,Stamen number,5.62,5,,,
62,Sepal number,5.63,5,,,
63,Carpel/Style number,5.64,1,,,
64,Inflorescence type,5.65,pairs,,axillary,
65,Physical defences on leaves,6.02,soft hairs,-,-,
66,Physical defences on stems,6.03,soft hairs,-,-,
67,Change Index,7.03,0.58,,,
68,Biome,7.04,Temperate,,,
69,Eastern Limit,7.05,Euro-Siberian,,,
70,Continentality,7.06,Not continental,,,
71,Northern Limit in Britain,7.07,No,,,
72,Southern European Limit,7.1,No Data,,,
73,January mean temperature,7.11,3.4,,,
74,July mean temperature,7.12,15,,,
75,Annual precipitation,7.13,874,,,
76,Ellenberg Indicator: Light,7.14,4,,Data calculated for the Czech Republic,
77,Ellenberg Indicator: Light,7.14,5,,,
78,Ellenberg Indicator: Light,7.14,5,,Data calculated for Europe,
79,Ellenberg : Moisture,7.15,5,,,
80,Ellenberg : Moisture,7.15,5,,Data calculated for the Czech Republic,
81,Ellenberg : Moisture,7.15,5,,Data calculated for Europe,
82,Ellenberg: pH,7.16,7,,,
83,Ellenberg: pH,7.16,7,,Data calculated for the Czech Republic,
84,Ellenberg: pH,7.16,7,,Data calculated for Europe,
85,Ellenberg Indicator: Nitrogen,7.17,6,,,
86,Ellenberg Indicator: Nitrogen,7.17,6,,Data calculated for the Czech Republic,
87,Ellenberg Indicator: Nitrogen,7.17,6,,Data calculated for Europe,
88,Ellenberg Indicator: Salt,7.18,0,,,
89,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
90,Ellenberg Indicator: Salt,7.18,0,,Data calculated for Europe,
91,Life Form: normal state,7.19,Nanophanerophyte,,,
92,Clonality: normal state,7.21,Little or no vegetative spread,,,
93,Ellenberg: Temperature,7.23,6,,Data calculated for the Czech Republic,
94,Ellenberg: Temperature,7.23,6,,Data calculated for Europe,
95,Ellenberg: Continetality,7.24,4,,Data calculated for Europe,
