,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil nutrients,1.01,infertile,-,-,
2,Soil nutrients,1.01,very fertile,-,-,
3,Waterlogging tolerance,1.021,1.68,�0.09,,
4,Shade,1.1,light,-,-,
5,Shade,1.1,none,-,-,
6,Shade tolerance,1.101,1.86,�0.44,,
7,Altitude: 1. maximum recorded (m),1.12,417,-,-,
8,Altitude: 2. minimum recorded (m),1.13,0,-,-,
9,Altitude: 4. typical minimum (m),1.14,0,-,-,
10,Status,2.01,native,-,-,
11,Typical abundance where naturally occurring,2.02,dominant,-,-,
12,First historical record: 1. date,2.04,1562,-,-,
13,Range: 3. continents where native,2.11,Asia,-,-,
14,Range: 3. continents where native,2.11,Europe,-,-,
15,SN Index,2.13,3.22,-,-,
16,EW Index,2.14,4.61,-,-,
17,number of European countries in which native,2.17,29,-,-,
18,Medicinal Use,2.18,diarrhoea,,,
19,Medicinal Use,2.18,piles,,,
20,Medicinal Use,2.18,sore throat,,,
21,Medicinal Use,2.18,warts,,,
22,Medicinal Use,2.18,worms,,,
23,Stems: 1. woodiness,3.01,woody,-,-,
24,Stems: 2. support,3.02,self-supporting,-,-,
25,Height: 3. typical maximum (cm),3.05,400,-,-,
26,Height: 4. typical minimum (cm),3.06,100,-,-,
27,Spread,3.07,height = width,-,-,
28,Heterophylly,3.08,none,-,-,
29,Leaf shape: 1. type,3.09,simple,-,-,
30,Leaf shape: 2. outline,3.1,toothed,-,-,
31,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
32,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
33,Leaf shape: 5. leaf base,3.13,cuneate,-,-,
34,Leaf shape: 6. petiole,3.14,petiolate,-,-,
35,Leaf shape: 7. minimum petiole length (mm),3.15,2,-,-,
36,Leaf shape: 8. maximum petiole length (mm),3.16,10,-,-,
37,Leaf area (cm2),3.17,1-10,-,-,
38,Stomata: 1. surfaces present,3.19,lower,-,-,
39,Stomata: 1. surfaces present,3.19,lower,,,
40,Stomata: 2. density on lower surface(no/mm2),3.2,272,,,
41,Stomata: 2. density on lower surface(no/mm2),3.2,375,-,-,
42,Stomata: 3. density on upper surface (no/mm2),3.21,0,-,-,
43,Leaf longevity: 1. type,3.22,aestival,-,-,
44,Leaf longevity: 2. number of months,3.23,2-6,,-,
45,Photosynthetic pathway,4.02,C3,-,-,
46,Mature leaf N concentration (mg/g),4.03,20-30,-,-,
47,Mature leaf P concentration (mg/g),4.04,2-3,-,-,
48,Heavy metal resistance,4.05,none,-,-,
49,Carnivory,4.06,does not kill insects,-,-,
50,Nutrition,4.07,autotrophic,-,-,
51,Drought Tolerance,4.081,3.46,�0.42,,
52,Life-form,5.01,phanerophyte,-,-,
53,Mono/poly-carpic,5.04,polycarpic,-,-,
54,Vegetative reproduction/persistence: 1. method,5.05,suckers,-,-,
55,Vegetative reproduction/persistence: 2. pattern,5.06,patch-forming,-,-,
56,Flowering time: 1. earliest month,5.07,3,-,-,
57,Flowering time: 2. latest month,5.08,5,-,-,
58,Pollen: 2. diameter (um),5.13,36,-,-,
59,Pollen vector,5.15,insect,-,-,
60,Dicliny,5.16,hermaphrodite,-,-,
61,Dichogamy,5.17,weakly protogynous,-,-,
62,Fertilization,5.19,cross or automatic self,-,-,
63,Incompatibility systems,5.22,none,-,-,
64,Chromosome number(s): 1. number,5.25,32,,-,
65,2C DNA content (pg),5.26,1.30,,,
66,Time of seed dispersal (season),5.28,autumn,-,-,
67,Time of seed dispersal (season),5.28,winter,-,-,
68,Dispersule size - length of longest axis (mm),5.3,14.3,fruit,-,
69,Seed weight: 3. mean (mg),5.34,175,,,
70,Seed weight: 3. mean (mg),5.34,240,-,-,
71,Seed weight: 3. mean (mg),5.34,64.6,-,-,
72,Seed production: 1. maximum (/flower),5.35,1,-,-,
73,Seed production: 2. typical range (/flower),5.36,1,-,-,
74,Dispersal agent,5.38,eaten by birds,-,-,
75,Time of germination (season),5.39,spring,,-,
76,Germination requirements 1. chilling,5.45,absolute,-,-,
77,Normal method of propagation,5.52,seed and vegetative,-,-,
78,Seedbank type,5.53,transient,-,-,
79,Flower colour,5.58,white,,,
80,Petal no,5.59,5,,,
81,Petal (sepal) size (cm),5.6,0,0.5-0.8,,
82,Stigma number,5.61,1,,,
83,Stamen number,5.62,20,,,
84,Sepal number,5.63,5,,,
85,Carpel/Style number,5.64,1,,,
86,Inflorescence type,5.65,cluster,1-3 fld,,
87,Physical defences on leaves,6.02,soft hairs,-,-,
88,Physical defences on stems,6.03,soft hairs,for first year,-,
89,Physical defences on stems,6.03,thorns,-,-,
90,Physical defences on buds,6.05,hairy,-,-,
91,Rarity Status,7.02,Present,,,
