,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,,
1,Soil nutrients,1.01,very fertile,-,,
2,Waterlogging tolerance,1.021,1.04,,,
3,Shade,1.1,light,-,,
4,Shade,1.1,none,-,,
5,Shade tolerance,1.101,2.66,�0,,
6,Altitude: 1. maximum recorded (m),1.12,380,-,,
7,Altitude: 2. minimum recorded (m),1.13,0,-,,
8,Altitude: 4. typical minimum (m),1.14,0,-,,
9,Status,2.01,native,-,,
10,First historical record: 1. date,2.04,1666,-,,
11,First historical record: 2. site,2.05,"Hackney, London",-,,
12,Range: 3. continents where native,2.11,Europe,-,,
13,SN Index,2.13,2.08,-,,
14,EW Index,2.14,4.75,-,,
15,number of European countries in which native,2.17,20,-,,
16,Stems: 1. woodiness,3.01,woody,-,,
17,Stems: 2. support,3.02,decumbent,-,,
18,Stems: 2. support,3.02,self-supporting,-,,
19,Height: 1. extreme maximum (cm),3.03,200,-,,
20,Height: 3. typical maximum (cm),3.05,100,-,,
21,Height: 4. typical minimum (cm),3.06,50,-,,
22,Spread,3.07,height = width,-,,
23,Heterophylly,3.08,none,-,,
24,Leaf shape: 1. type,3.09,compound,-,,
25,Leaf shape: 2. outline,3.1,toothed,-,,
26,Leaf shape: 3. pointed/round,3.11,pointed,-,,
27,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,,
28,Leaf shape: 5. leaf base,3.13,rounded,-,,
29,Leaf shape: 6. petiole,3.14,petiolate,-,,
30,Leaf area (cm2),3.17,10-100,-,,
31,Leaf longevity: 1. type,3.22,semi-evergreen,-,,
32,Photosynthetic pathway,4.02,C3,-,,
33,Heavy metal resistance,4.05,none,-,,
34,Carnivory,4.06,does not kill insects,-,,
35,Nutrition,4.07,autotrophic,-,,
36,Drought Tolerance,4.081,3.46,�0.42,,
37,Life-form,5.01,phanerophyte,-,,
38,Mono/poly-carpic,5.04,polycarpic,-,,
39,Flowering time: 1. earliest month,5.07,6,-,,
40,Flowering time: 2. latest month,5.08,7,-,,
41,Pollen vector,5.15,insect,-,,
42,Dicliny,5.16,hermaphrodite,-,,
43,Dichogamy,5.17,homogamous,-,,
44,Chromosome number(s): 1. number,5.25,14,-,,
45,2C DNA content (pg),5.26,1.10,,,
46,Time of seed dispersal (season),5.28,autumn,-,,
47,Dispersule size - length of longest axis (mm),5.3,11.3,fruit,,
48,Seed weight: 3. mean (mg),5.34,13.3122,,,
49,Seed weight: 3. mean (mg),5.34,20,-,,
50,Seed production: 1. maximum (/flower),5.35,24,-,,
51,Seed production: 2. typical range (/flower),5.36,10-100,average 14.5,,
52,Time of germination (season),5.39,spring,,,
53,Flower colour,5.58,white,,,
54,Petal no,5.59,5,,,
55,Petal (sepal) size (cm),5.6,1.25,1-1.5,,
56,Stigma number,5.61,numerous,,,
57,Stamen number,5.62,numerous,,,
58,Sepal number,5.63,5,,,
59,Carpel/Style number,5.64,numerous,,,
60,Inflorescence type,5.65,corymb,,,
61,Physical defences on leaves,6.02,glabrous,-,,
62,Physical defences on stems,6.03,glabrous,-,,
63,Physical defences on stems,6.03,prickles,-,,
64,Rarity Status,7.02,Present,,,
65,Change Index,7.03,-0.17,,,
66,Biome,7.04,Temperate,,,
67,Eastern Limit,7.05,European,,,
68,Continentality,7.06,Not continental,,,
69,Northern Limit in Britain,7.07,No,,,
70,Southern European Limit,7.1,No Data,,,
71,January mean temperature,7.11,3.9,,,
72,July mean temperature,7.12,15,,,
73,Annual precipitation,7.13,910,,,
74,Ellenberg Indicator: Light,7.14,5,,Data calculated for the Czech Republic,
75,Ellenberg Indicator: Light,7.14,5,,Data calculated for Europe,
76,Ellenberg Indicator: Light,7.14,6,,,
77,Ellenberg : Moisture,7.15,4,,,
78,Ellenberg : Moisture,7.15,5,,Data calculated for the Czech Republic,
79,Ellenberg : Moisture,7.15,5,,Data calculated for Europe,
80,Ellenberg: pH,7.16,6,,Data calculated for the Czech Republic,
81,Ellenberg: pH,7.16,7,,,
82,Ellenberg: pH,7.16,7,,Data calculated for Europe,
83,Ellenberg Indicator: Nitrogen,7.17,5,,,
84,Ellenberg Indicator: Nitrogen,7.17,5,,Data calculated for the Czech Republic,
85,Ellenberg Indicator: Nitrogen,7.17,5,,Data calculated for Europe,
86,Ellenberg Indicator: Salt,7.18,0,,,
87,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
88,Ellenberg Indicator: Salt,7.18,0,,Data calculated for Europe,
89,Life Form: normal state,7.19,Nanophanerophyte,,,
90,Clonality: normal state,7.21,Little or no vegetative spread,,,
91,Ellenberg: Temperature,7.23,5,,Data calculated for the Czech Republic,
92,Ellenberg: Temperature,7.23,5,,Data calculated for Europe,
93,Ellenberg: Continetality,7.24,2,,Data calculated for Europe,
