,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil moisture: 1. water table,1.02,permanently low,,,
1,Soil moisture: 2. drainage,1.03,Free draining,,,
2,Salinity,1.05,salt affected,,,
3,Soil pH: 3. typical maximum,1.08,,high,,
4,Shade,1.1,none,,,
5,Range: 3. continents where native,2.11,"Europe(Med) N. Africa, S.W. Asia to Iran",,,
6,Range: 4. continents where introduced,2.12,"N. America, Australia",,,
7,Stems: 1. woodiness,3.01,non woody,,,
8,Stems: 1. woodiness,3.01,not woody,,,
9,Stems: 2. support,3.02,self supporting,,,
10,Height: 3. typical maximum (cm),3.05,40,,,
11,Height: 4. typical minimum (cm),3.06,10,,,
12,Spread,3.07,height = width,,,
13,Heterophylly,3.08,none,,,
14,Leaf shape: 1. type,3.09,simple,,,
15,Leaf shape: 3. pointed/round,3.11,pointed,,,
16,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,,,
17,Leaf shape: 5. leaf base,3.13,parallel-sided,,,
18,Leaf shape: 6. petiole,3.14,sheathing,,,
19,Leaf area (cm2),3.17,0.1-1,,,
20,Leaf area (cm2),3.17,1-10,,,
21,Root system,3.24,fibrous,,,
22,Ligule,3.33,,,membrane,
23,Mature leaf N concentration (mg/g),4.03,0.395,0.38-0.41,,
24,Response to frost (non-woody tissue),4.09,sensitive,,,
25,Life-form,5.01,Therophyte,,,
26,Longevity of stems (yrs),5.02,<1,,,
27,Mono/poly-carpic,5.04,monocarpic,,,
28,Vegetative reproduction/persistence: 1. method,5.05,none,,,
29,Flowering time: 1. earliest month,5.07,5,,,
30,Flowering time: 2. latest month,5.08,7,,,
31,Flowering time: 3. peak month,5.09,6,,,
32,Chromosome number(s): 1. number,5.25,14,,,
33,Chromosome number(s): 1. number,5.25,28,,,
34,Appendages on dispersal unit,5.27,awn,,,
35,Time of seed dispersal (season),5.28,summer,,,
36,Dispersule size - length of longest axis (mm),5.3,26,18-34,awn 7-23,
37,Seed size - length of longest axis (mm),5.31,9.5,8-11,,
38,Seed weight: 3. mean (mg),5.34,2.8,,,
39,Seed production: 1. maximum (/flower),5.35,1,,,
40,Seed production: 2. typical range (/flower),5.36,1,,,
41,Seed production: 3. typical range (/plant),5.37,10-100,76,,
42,Flower colour,5.58,green,"brown, purple, white",,
43,Petal no,5.59,0,,,
44,Petal (sepal) size (cm),5.6,0,,,
45,Stigma number,5.61,4,,,
46,Stamen number,5.62,3,,,
47,Sepal number,5.63,0,,,
48,Carpel/Style number,5.64,2,,,
49,Inflorescence type,5.65,panicle,,"contracted, obovate",
50,"Glume, upper",5.66,1,0.7-1.35,"lanceolate, acute, 3-nerved",
51,Glume lower,5.67,0.7,0.5-0.9,"linear, acute, 1 nerved",
52,Lemma,5.69,1.35,1-1.7,"elliptic, acute, 2 toothed, awn subapical, 0.7-2.3",
53,Physical defences on leaves,6.02,hairs,,,
54,Physical defences on stems,6.03,hairs,,,
55,Physical defences on flowers/fruits,6.04,hairs,,,
