,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,-,-,
1,Shade,1.1,mid,,-,
2,Status,2.01,naturalised,-,-,
3,Typical abundance where naturally occurring,2.02,scattered,-,-,
4,Range: 3. continents where native,2.11,Europe,-,-,
5,Range: 4. continents where introduced,2.12,North America,-,-,
6,SN Index,2.13,6.02,-,-,
7,EW Index,2.14,2.38,-,-,
8,number of European countries in which native,2.17,16,-,-,
9,Stems: 1. woodiness,3.01,non-woody,-,-,
10,Stems: 2. support,3.02,self-supporting,-,-,
11,Height: 3. typical maximum (cm),3.05,60,-,-,
12,Height: 4. typical minimum (cm),3.06,30,-,-,
13,Spread,3.07,height > width,-,-,
14,Heterophylly,3.08,none,-,-,
15,Leaf shape: 1. type,3.09,simple,-,-,
16,Leaf shape: 2. outline,3.1,entire,-,-,
17,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
18,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
19,Leaf shape: 5. leaf base,3.13,parallel-sided,-,-,
20,Leaf shape: 6. petiole,3.14,sheathing,-,-,
21,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
22,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
23,Leaf lamina thickness: 1. range,3.18,<0.2,-,-,
24,Stomata: 1. surfaces present,3.19,lower,-,-,
25,Photosynthetic pathway,4.02,C3,-,-,
26,Heavy metal resistance,4.05,none,-,-,
27,Carnivory,4.06,does not kill insects,-,-,
28,Nutrition,4.07,autotrophic,-,-,
29,Life-form,5.01,hemicryptophyte,-,-,
30,Longevity of stems (yrs),5.02,<1,-,-,
31,Vegetative reproduction/persistence: 1. method,5.05,rhizomes,-,-,
32,Vegetative reproduction/persistence: 2. pattern,5.06,patch-forming,-,-,
33,Flowering time: 1. earliest month,5.07,6,-,-,
34,Flowering time: 2. latest month,5.08,7,-,-,
35,Pollen vector,5.15,wind,-,-,
36,Dicliny,5.16,hermaphrodite,-,-,
37,Dichogamy,5.17,protogynous,-,-,
38,Chromosome number(s): 1. number,5.25,12,,-,
39,2C DNA content (pg),5.26,2.3,2n=12,-,
40,Seed weight: 3. mean (mg),5.34,0.3223,,,
41,Time of germination (season),5.39,summer,,-,
42,Seedbank type,5.53,"seedbank present, type uncertain",-,-,
43,Seedbank type,5.53,short-term persistent,-,-,
44,Seedbank type,5.53,transient,-,-,
45,Maximum seedbank density (m2),5.54,763,-,-,
46,Minimum seedbank density (m2),5.55,38,-,-,
47,Mean seedbank density (m2),5.56,172,-,-,
48,Flower colour,5.58,off white,,,
49,Petal no,5.59,6,,tepals,
50,Petal (sepal) size (cm),5.6,0.275,0.25-0.3,,
51,Stigma number,5.61,3,,,
52,Stamen number,5.62,6,,,
53,Sepal number,5.63,0,,,
54,Carpel/Style number,5.64,1,0,,
55,Inflorescence type,5.65,cyme,,"terminal, fls clustered",
56,Physical defences on leaves,6.02,hairy,-,-,
57,Ellenberg Indicator: Light,7.14,4,,Data calculated for Europe,
58,Ellenberg Indicator: Light,7.14,5,,Data calculated for the Czech Republic,
59,Ellenberg : Moisture,7.15,5,,Data calculated for the Czech Republic,
60,Ellenberg : Moisture,7.15,5,,Data calculated for Europe,
61,Ellenberg: pH,7.16,3,,Data calculated for the Czech Republic,
62,Ellenberg: pH,7.16,3,,Data calculated for Europe,
63,Ellenberg Indicator: Nitrogen,7.17,4,,Data calculated for the Czech Republic,
64,Ellenberg Indicator: Nitrogen,7.17,4,,Data calculated for Europe,
65,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
66,Ellenberg Indicator: Salt,7.18,0,,Data calculated for Europe,
67,Ellenberg: Temperature,7.23,5x,,Data calculated for the Czech Republic,
68,Ellenberg: Temperature,7.23,,,Data calculated for Europe,
69,Ellenberg: Continetality,7.24,4,,Data calculated for Europe,
