,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,,,
1,Soil moisture: 2. drainage,1.03,free draining,,,
2,Salinity,1.05,,not salt tolerant,,
3,Shade,1.1,none,some,,
4,Range: 3. continents where native,2.11,Asia,,"N. China, Korea",
5,Stems: 1. woodiness,3.01,woody,,,
6,Stems: 2. support,3.02,self supporting,,,
7,Height: 1. extreme maximum (cm),3.03,300,,,
8,Height: 3. typical maximum (cm),3.05,200,,,
9,Spread,3.07,height = width,,,
10,Heterophylly,3.08,none,,,
11,Leaf shape: 1. type,3.09,simple,,,
12,Leaf shape: 2. outline,3.1,serrate,,,
13,Leaf shape: 3. pointed/round,3.11,acuminate,,,
14,Leaf shape: 4. length versus breadth,3.12,1-3 x as long as wide,,,
15,Leaf shape: 5. leaf base,3.13,rounded,,,
16,Carnivory,4.06,does to kill insects,,,
17,Nutrition,4.07,autotrophic,,,
18,Response to frost (non-woody tissue),4.09,,fully hardy,,
19,Longevity of stems (yrs),5.02,10-100,,,
20,Mono/poly-carpic,5.04,none,,,
21,Mono/poly-carpic,5.04,polycarpic,,,
22,Pollen vector,5.15,insects,,,
23,Dicliny,5.16,hermaphrodite,,,
24,Inbreeding (%),5.21,10,,,
25,Chromosome number(s): 1. number,5.25,36,,,
26,Flower colour,5.58,pink,red,,
27,Petal no,5.59,5,,,
28,Petal (sepal) size (cm),5.6,3,2.5-3.5,,
29,Stigma number,5.61,1,bilobed,,
30,Stamen number,5.62,5,,,
31,Sepal number,5.63,5,,,
32,Carpel/Style number,5.64,1,,,
33,Inflorescence type,5.65,cyme,,"axillary, few fld",
34,Physical defences on leaves,6.02,sparsely hairy,,,
35,Physical defences on stems,6.03,glabrous,,,
36,Physical defences on flowers/fruits,6.04,glabrous,,,
37,Physical defences on buds,6.05,glabrous,,,
