,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil nutrients,1.01,very fertile,-,-,
2,Salinity,1.05,saline,,-,
3,Shade,1.1,none,-,-,
4,Altitude: 1. maximum recorded (m),1.12,121,-,-,
5,Altitude: 2. minimum recorded (m),1.13,0,-,-,
6,Altitude: 4. typical minimum (m),1.14,0,-,-,
7,Status,2.01,native,-,-,
8,Typical abundance where naturally occurring,2.02,frequent,-,-,
9,First historical record: 1. date,2.04,1570,-,-,
10,Range: 3. continents where native,2.11,Europe,-,-,
11,SN Index,2.13,4.79,-,-,
12,EW Index,2.14,5.67,-,-,
13,number of European countries in which native,2.17,19,-,-,
14,Stems: 1. woodiness,3.01,non-woody,-,-,
15,Stems: 2. support,3.02,procumbent,-,-,
16,Height: 3. typical maximum (cm),3.05,30,-,-,
17,Height: 4. typical minimum (cm),3.06,10,-,-,
18,Spread,3.07,height < width,-,-,
19,Heterophylly,3.08,none,-,-,
20,Leaf shape: 1. type,3.09,simple,-,-,
21,Leaf shape: 2. outline,3.1,entire,-,-,
22,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
23,Leaf shape: 3. pointed/round,3.11,rounded,-,-,
24,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
25,Leaf shape: 5. leaf base,3.13,rounded,-,-,
26,Leaf shape: 6. petiole,3.14,subsessile,-,-,
27,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
28,Leaf shape: 8. maximum petiole length (mm),3.16,1,-,-,
29,Leaf area (cm2),3.17,0.1-1,-,-,
30,Root depth: 2. depth (cm),3.26,10-50,-,-,
31,Photosynthetic pathway,4.02,C3,-,-,
32,Heavy metal resistance,4.05,none,-,-,
33,Carnivory,4.06,does not kill insects,-,-,
34,Nutrition,4.07,autotrophic,-,-,
35,Life-form,5.01,hemicryptophyte,-,-,
36,Longevity of stems (yrs),5.02,<1,-,-,
37,Vegetative reproduction/persistence: 1. method,5.05,rooting stems,-,-,
38,Vegetative reproduction/persistence: 1. method,5.05,stolons,-,-,
39,Vegetative reproduction/persistence: 2. pattern,5.06,patch-forming,-,-,
40,Flowering time: 1. earliest month,5.07,6,-,-,
41,Flowering time: 2. latest month,5.08,8,-,-,
42,Pollen vector,5.15,insect,-,-,
43,Dicliny,5.16,hermaphrodite,-,-,
44,Fertilization,5.19,normally self,-,-,
45,Incompatibility systems,5.22,none,-,-,
46,Chromosome number(s): 1. number,5.25,30,-,-,
47,Seed weight: 3. mean (mg),5.34,0.4448,,,
48,Seed production: 1. maximum (/flower),5.35,10,-,-,
49,Seed production: 2. typical range (/flower),5.36,1-10,-,-,
50,Time of germination (season),5.39,summer,,-,
51,Seedbank type,5.53,long-term persistent,-,-,
52,Seedbank type,5.53,"seedbank present, type uncertain",-,-,
53,Seedbank type,5.53,short-term persistent,-,-,
54,Seedbank type,5.53,transient,-,-,
55,Maximum seedbank density (m2),5.54,8706,-,-,
56,Minimum seedbank density (m2),5.55,11,-,-,
57,Mean seedbank density (m2),5.56,2322,-,-,
58,Flower colour,5.58,pink,white,sepals,
59,Petal no,5.59,0,,,
60,Petal (sepal) size (cm),5.6,0,0.4,sepals,
61,Stigma number,5.61,1,,,
62,Stamen number,5.62,5,,,
63,Sepal number,5.63,5,,,
64,Carpel/Style number,5.64,1,,,
65,Inflorescence type,5.65,solitary,,"axillary, sessile",
66,Physical defences on leaves,6.02,glabrous,-,-,
67,Physical defences on stems,6.03,glabrous,-,-,
68,Rarity Status,7.02,Present,,,
69,Change Index,7.03,-0.41,,,
70,Biome,7.04,Boreo-Temperate,,,
71,Eastern Limit,7.05,Circumpolar,,,
72,Continentality,7.06,Not continental,,,
73,Northern Limit in Britain,7.07,No,,,
74,"Northern European Limit (Lat,5C band)",7.08,>65,,,
75,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
76,Southern European Limit,7.1,No,,,
77,January mean temperature,7.11,4.2,,,
78,July mean temperature,7.12,14,,,
79,Annual precipitation,7.13,1177,,,
80,Ellenberg Indicator: Light,7.14,6,,Data calculated for Europe,
81,Ellenberg Indicator: Light,7.14,8,,,
82,Ellenberg Indicator: Light,7.14,8,,Data calculated for the Czech Republic,
83,Ellenberg : Moisture,7.15,7,,,
84,Ellenberg : Moisture,7.15,7,,Data calculated for the Czech Republic,
85,Ellenberg : Moisture,7.15,7=,,Data calculated for Europe,
86,Ellenberg: pH,7.16,7,,,
87,Ellenberg: pH,7.16,7,,Data calculated for Europe,
88,Ellenberg: pH,7.16,8,,Data calculated for the Czech Republic,
89,Ellenberg Indicator: Nitrogen,7.17,5,,,
90,Ellenberg Indicator: Nitrogen,7.17,5,,Data calculated for the Czech Republic,
91,Ellenberg Indicator: Nitrogen,7.17,5,,Data calculated for Europe,
92,Ellenberg Indicator: Salt,7.18,4,,,
93,Ellenberg Indicator: Salt,7.18,7,,Data calculated for Europe,
94,Ellenberg Indicator: Salt,7.18,8,,Data calculated for the Czech Republic,
95,Life Form: normal state,7.19,Non-bulbous geophyte,,,
96,Life Form: less frequent state,7.2,Hemicryptophyte,,,
97,Clonality: normal state,7.21,Rhizome far creeping,,,
98,Ellenberg: Temperature,7.23,6,,Data calculated for the Czech Republic,
99,Ellenberg: Temperature,7.23,6,,Data calculated for Europe,
100,Ellenberg: Continetality,7.24,,,Data calculated for Europe,
