,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,-,-,
1,Soil moisture: 2. drainage,1.03,free-draining,-,-,
2,Salinity,1.05,salt-affected,-,-,
3,Soil pH: 1. extreme maximum,1.06,7.9,-,-,
4,Water pH: 1. extreme maximum,1.06A,8.02,-,-,
5,Soil pH: 2. extreme minimum,1.07,5.13,-,-,
6,Water pH: 2. extreme minimum,1.07A,5.42,-,-,
7,Soil pH: 3. typical maximum,1.08,7.41,-,-,
8,Water pH: 3. typical maximum,1.08A,7.18,-,-,
9,Soil pH: 4. typical minimum,1.09,6.23,-,-,
10,Water pH: 4. typical minimum,1.09A,6.34,-,-,
11,Shade,1.10,light,-,-,
12,Shade,1.10,none,-,-,
13,Altitude: 1. maximum recorded (m),1.12,792,-,-,
14,Altitude: 2. minimum recorded (m),1.13,0,-,-,
15,Altitude: 4. typical minimum (m),1.14,0,-,-,
16,Status,2.01,native,-,-,
17,Typical abundance where naturally occurring,2.02,dominant,-,-,
18,Dynamics,2.03,declining,-,-,
19,First historical record: 1. date,2.04,1688,-,-,
20,Range: 3. continents where native,2.11,Africa,-,-,
21,Range: 3. continents where native,2.11,Europe,-,-,
22,Range: 4. continents where introduced,2.12,Australasia,-,-,
23,Range: 4. continents where introduced,2.12,North America,-,-,
24,SN Index,2.13,3.78,-,-,
25,EW Index,2.14,4.61,-,-,
26,number of European countries in which native,2.17,32,-,-,
27,Stems: 1. woodiness,3.01,non-woody,-,-,
28,Stems: 2. support,3.02,self-supporting,-,-,
29,Height: 1. extreme maximum (cm),3.03,90,-,-,
30,Height: 3. typical maximum (cm),3.05,40,-,-,
31,Height: 4. typical minimum (cm),3.06,10,-,-,
32,Spread,3.07,height = width,-,-,
33,Heterophylly,3.08,none,-,-,
34,Leaf shape: 1. type,3.09,simple,-,-,
35,Leaf shape: 2. outline,3.10,entire,-,-,
36,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
37,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
38,Leaf shape: 5. leaf base,3.13,parallel-sided,-,-,
39,Leaf shape: 6. petiole,3.14,sheathing,-,-,
40,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
41,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
42,Leaf area (cm2),3.17,1-10,-,-,
43,Stomata: 1. surfaces present,3.19,lower,-,-,
44,Leaf longevity: 1. type,3.22,evergreen,-,-,
45,Leaf longevity: 2. number of months,3.23,6-12,-,-,
46,Root depth: 1. type,3.25,shallow,-,-,
47,Root depth: 2. depth (cm),3.26,0-10,roots may penetrate to 15cm depth,-,
48,Root hairs,3.28,present,-,-,
49,Seedling growth rate - maximum (/d),4.01,0.197,-,-,
50,Photosynthetic pathway,4.02,C3,-,-,
51,Mature leaf N concentration (mg/g),4.03,10-20,-,-,
52,Mature leaf P concentration (mg/g),4.04,<1,-,-,
53,Heavy metal resistance,4.05,none,-,-,
54,Carnivory,4.06,does not kill insects,-,-,
55,Nutrition,4.07,autotrophic,-,-,
56,Rgr max,4.12,1.38,�0.05,,
57,rgr,4.13,1.26,�0.04,,
58,Life-form,5.01,hemicryptophyte,-,-,
59,Longevity of stems (yrs),5.02,2-10,-,-,
60,Age at first flowering,5.03,2-5 yrs,-,-,
61,Mono/poly-carpic,5.04,polycarpic,-,-,
62,Vegetative reproduction/persistence: 1. method,5.05,rhizomes,-,-,
63,Vegetative reproduction/persistence: 2. pattern,5.06,patch-forming,-,-,
64,Flowering time: 1. earliest month,5.07,5,-,-,
65,Flowering time: 2. latest month,5.08,6,-,-,
66,Pollen vector,5.15,wind,-,-,
67,Dicliny,5.16,monoecious,-,-,
68,Dichogamy,5.17,markedly protandrous,-,-,
69,Dichogamy,5.17,protogynous,-,-,
70,Fertilization,5.19,normally cross,-,-,
71,Incompatibility systems,5.22,none,-,-,
72,Chromosome number(s): 1. number,5.25,76,-,-,
73,Chromosome number(s): 1. number,5.25,90,,-,
74,2C DNA content (pg),5.26,0.6,2n=76,-,
75,Time of seed dispersal (season),5.28,autumn,-,-,
76,Time of seed dispersal (season),5.28,summer,-,-,
77,Dispersule size - length of longest axis (mm),5.30,2.6,utricle,-,
78,Seed size - length of longest axis (mm),5.31,1.6,nut dispersed in an utricle 2.6mm long,-,
79,Seed weight: 3. mean (mg),5.34,0.37,-,-,
80,Seed weight: 3. mean (mg),5.34,0.9,,,
81,Dispersal agent,5.38,water,-,-,
82,Dispersal agent,5.38,wind,-,-,
83,Time of germination (season),5.39,spring,-,-,
84,Time of germination (season),5.39,summer,-,-,
85,After-ripening requirement,5.40,absolute,-,-,
86,Maximum temperature at which 50% seeds germinate,5.42,28,-,-,
87,Minimum temperature at which 50% seeds germinate,5.44,16,-,-,
88,Germination requirements 1. chilling,5.45,partial,-,-,
89,Germination requirements 2. light,5.46,none,-,-,
90,Germination requirements 3. temperature fluctuation,5.47,absolute,-,-,
91,Germination type,5.48,epigeal,-,-,
92,Seedbank longevity,5.50,5-20 yrs,-,-,
93,Normal method of propagation,5.52,vegetative,-,-,
94,Seedbank type,5.53,long-term persistent,-,-,
95,Seedbank type,5.53,"seedbank present, type uncertain",-,-,
96,Seedbank type,5.53,short-term persistent,-,-,
97,Seedbank type,5.53,transient,-,-,
98,Maximum seedbank density (m2),5.54,5128,-,-,
99,Minimum seedbank density (m2),5.55,13,-,-,
100,Mean seedbank density (m2),5.56,639,-,-,
101,Flower colour,5.58,purple-brown,,,
102,Petal no,5.59,0,,,
103,Petal (sepal) size (cm),5.60,0,,,
104,Stigma number,5.61,3,,,
105,Stamen number,5.62,2,3,,
106,Sepal number,5.63,0,,,
107,Carpel/Style number,5.64,3,,,
108,Inflorescence type,5.65,spikes,,"upper male, lower female",
109,"Glume, upper",5.66,0.35,0.2-0.3,"female, obtuse to subacute, margin hyaline",
110,"Glume, upper",5.66,0.35,0.3-0.4,"male, rounded or sub-acute, margin hyaline",
111,Physical defences on leaves,6.02,glabrous,-,-,
112,Physical defences on stems,6.03,glabrous,-,-,
113,Rarity Status,7.02,Present,,,
114,Change Index,7.03,0.53,,,
115,Biome,7.04,Southern Temperate,,,
116,Eastern Limit,7.05,European,,,
117,Continentality,7.06,Not continental,,,
118,Northern Limit in Britain,7.07,No,,,
119,"Northern European Limit (Lat,5C band)",7.08,>65,,,
120,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
121,Southern European Limit,7.10,No,,,
122,January mean temperature,7.11,3.5,,,
123,July mean temperature,7.12,14.5,,,
124,Annual precipitation,7.13,1104,,,
125,Ellenberg Indicator: Light,7.14,7,,,
126,Ellenberg Indicator: Light,7.14,7,,Data calculated for the Czech Republic,
127,Ellenberg Indicator: Light,7.14,7,,Data calculated for Europe,
128,Ellenberg : Moisture,7.15,5,,,
129,Ellenberg : Moisture,7.15,6,,Data calculated for the Czech Republic,
130,Ellenberg : Moisture,7.15,6~,,Data calculated for Europe,
131,Ellenberg: pH,7.16,6,,,
132,Ellenberg: pH,7.16,8,,Data calculated for the Czech Republic,
133,Ellenberg: pH,7.16,8,,Data calculated for Europe,
134,Ellenberg Indicator: Nitrogen,7.17,2,,,
135,Ellenberg Indicator: Nitrogen,7.17,3,,Data calculated for the Czech Republic,
136,Ellenberg Indicator: Nitrogen,7.17,4,,Data calculated for Europe,
137,Ellenberg Indicator: Salt,7.18,0,,,
138,Ellenberg Indicator: Salt,7.18,1,,Data calculated for the Czech Republic,
139,Ellenberg Indicator: Salt,7.18,1,,Data calculated for Europe,
140,Life Form: normal state,7.19,Hemicryptophyte,,,
141,Clonality: normal state,7.21,Rhizome far creeping,,,
142,Ellenberg: Temperature,7.23,5,,Data calculated for the Czech Republic,
143,Ellenberg: Temperature,7.23,,,Data calculated for Europe,
144,Ellenberg: Continetality,7.24,3,,Data calculated for Europe,
