,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil pH: 1. extreme maximum,1.06,8.0,-,-,
2,Soil pH: 2. extreme minimum,1.07,3.7,-,-,
3,Soil pH: 3. typical maximum,1.08,6.8,-,-,
4,Soil pH: 4. typical minimum,1.09,5.0,-,-,
5,Shade,1.1,deep,-,-,
6,Shade,1.1,mid,-,-,
7,Altitude: 1. maximum recorded (m),1.12,365,-,-,
8,Altitude: 2. minimum recorded (m),1.13,0,-,-,
9,Altitude: 4. typical minimum (m),1.14,0,-,-,
10,Status,2.01,native,-,-,
11,First historical record: 1. date,2.04,1576,-,-,
12,Range: 3. continents where native,2.11,Africa,-,-,
13,Range: 3. continents where native,2.11,Asia,-,-,
14,Range: 3. continents where native,2.11,Europe,-,-,
15,SN Index,2.13,2.92,-,-,
16,EW Index,2.14,4.77,-,-,
17,number of European countries in which native,2.17,27,-,-,
18,Medicinal Use,2.18,aphrodisiac,,,
19,Stems: 1. woodiness,3.01,non-woody,-,-,
20,Stems: 2. support,3.02,self-supporting,-,-,
21,Height: 3. typical maximum (cm),3.05,60,-,-,
22,Height: 4. typical minimum (cm),3.06,20,-,-,
23,Spread,3.07,height > width,-,-,
24,Heterophylly,3.08,none,-,-,
25,Leaf shape: 1. type,3.09,simple,-,-,
26,Leaf shape: 2. outline,3.1,toothed,-,-,
27,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
28,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
29,Leaf shape: 5. leaf base,3.13,truncate,-,-,
30,Leaf shape: 6. petiole,3.14,petiolate,-,-,
31,Leaf area (cm2),3.17,10-100,-,-,
32,Stomata: 1. surfaces present,3.19,lower,-,-,
33,Stomata: 2. density on lower surface(no/mm2),3.2,154,range 84-260,-,
34,Stomata: 3. density on upper surface (no/mm2),3.21,0,a few rarely present,-,
35,Leaf longevity: 1. type,3.22,aestival,-,-,
36,Photosynthetic pathway,4.02,C3,-,-,
37,Mature leaf N concentration (mg/g),4.03,20-30,-,-,
38,Mature leaf P concentration (mg/g),4.04,2-3,-,-,
39,Heavy metal resistance,4.05,none,-,-,
40,Carnivory,4.06,does not kill insects,-,-,
41,Nutrition,4.07,autotrophic,-,-,
42,Life-form,5.01,geophyte,-,-,
43,Longevity of stems (yrs),5.02,<1,-,-,
44,Mono/poly-carpic,5.04,polycarpic,-,-,
45,Vegetative reproduction/persistence: 1. method,5.05,rhizomes,-,-,
46,Vegetative reproduction/persistence: 2. pattern,5.06,diffuse ramets,-,-,
47,Flowering time: 1. earliest month,5.07,6,-,-,
48,Flowering time: 2. latest month,5.08,8,-,-,
49,Pollen viability,5.14,high,-,-,
50,Pollen vector,5.15,insect,-,-,
51,Dicliny,5.16,hermaphrodite,-,-,
52,Dichogamy,5.17,homogamous,-,-,
53,Fertilization,5.19,normally cross,-,-,
54,Incompatibility systems,5.22,none,-,-,
55,Chromosome number(s): 1. number,5.25,22,,-,
56,Appendages on dispersal unit,5.27,hooks,-,-,
57,Time of seed dispersal (season),5.28,autumn,-,-,
58,Dispersule size - length of longest axis (mm),5.3,3.0,1-2 seed fruit,-,
59,Seed size - length of longest axis (mm),5.31,2.6,dispersed in 1-2 seed fruit 3.0mm long,-,
60,Seed weight: 3. mean (mg),5.34,0.88,dispersed in 1-2 seed fruit of 1.97mg,-,
61,Seed weight: 3. mean (mg),5.34,2.4,,,
