,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,,,
1,Soil moisture: 1. water table,1.02,,moist,,
2,Soil moisture: 2. drainage,1.03,free-draining,,,
3,Salinity,1.05,,salt tolerant,,
4,Soil pH: 3. typical maximum,1.08,8,,,
5,Soil pH: 4. typical minimum,1.09,6,,,
6,Range: 1. european countries where native,2.09,"ALb, Cro, Cypr, It Fr, Gr",,,
7,Range: 2. european countries where introduced,2.1,"Ne, Esp, He, Sv, UK, Ukr, Be, Bu",,,
8,Range: 3. continents where native,2.11,"E. Med, W. Asia",,,
9,Range: 4. continents where introduced,2.12,"E. Aasia,, N. America. Central America. S. America. Oceania.",,,
10,number of European countries in which native,2.17,6,,,
11,Stems: 1. woodiness,3.01,woody,,,
12,Stems: 2. support,3.02,self supporting,,,
13,Height: 1. extreme maximum (cm),3.03,1000,,,
14,Height: 3. typical maximum (cm),3.05,660,,,
15,Height: 4. typical minimum (cm),3.06,300,,,
16,Spread,3.07,ht = width,,,
17,Heterophylly,3.08,none,,,
18,Leaf shape: 1. type,3.09,simple,deeply palmately lobed,,
19,Leaf shape: 2. outline,3.1,lobed,deeply palmately,,
20,Leaf shape: 3. pointed/round,3.11,obtuse,,,
21,Leaf shape: 4. length versus breadth,3.12,lngth = breadth,,,
22,Leaf shape: 5. leaf base,3.13,cordate,,,
23,Leaf shape: 6. petiole,3.14,petiolate,,,
24,Leaf shape: 7. minimum petiole length (mm),3.15,500,,,
25,Leaf shape: 8. maximum petiole length (mm),3.16,200,,,
26,Leaf area (cm2),3.17,100-1000,170,,
27,Leaf longevity: 1. type,3.22,deciduous,,,
28,Root depth: 2. depth (cm),3.26,shallow,,,
29,Photosynthetic pathway,4.02,C3,,,
30,Carnivory,4.06,does not kill insects,pollinating wasps die within the fruit.,,
31,Life-form,5.01,MM,,,
32,Longevity of stems (yrs),5.02,10-100,,,
33,Age at first flowering,5.03,27,,,
34,Mono/poly-carpic,5.04,polycarpic,,,
35,Vegetative reproduction/persistence: 1. method,5.05,none,,,
36,Flowering time: 1. earliest month,5.07,7,fruiting,,
37,Flowering time: 2. latest month,5.08,10,fruiting,,
38,Pollen vector,5.15,insect,,,
39,Dicliny,5.16,gynodioecious,,,
40,Fertilization,5.19,parthenocarpic,some varieties,,
41,Chromosome number(s): 1. number,5.25,26,,,
42,2C DNA content (pg),5.26,0.73,,,
43,Dispersule size - length of longest axis (mm),5.3,500,fruit,,
44,Dispersal agent,5.38,"mammals, birds",,,
45,Normal method of propagation,5.52,seed,,,
46,Petal no,5.59,4,5,perianth of one whorl,
47,Stigma number,5.61,1,2,dioecious,
48,Stamen number,5.62,4,5,dioecious,
49,Sepal number,5.63,0,,perianth of one whorl,
50,Carpel/Style number,5.64,1,20,dioecious,
51,Inflorescence type,5.65,hypanthodium,,,
52,Physical defences on leaves,6.02,none,,,
53,Physical defences on stems,6.03,none,,,
54,Physical defences on flowers/fruits,6.04,none,,,
55,Physical defences on buds,6.05,none,,,
