,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,,,
1,Soil moisture: 2. drainage,1.03,free draining,,,
2,Shade,1.1,none,,,
3,Range: 3. continents where native,2.11,Eu (Med),,,
4,Stems: 1. woodiness,3.01,not woody,,,
5,Stems: 2. support,3.02,self supporting,,,
6,Height: 1. extreme maximum (cm),3.03,50,,,
7,Height: 3. typical maximum (cm),3.05,45,,,
8,Height: 4. typical minimum (cm),3.06,20,,,
9,Spread,3.07,height > breadth,,,
10,Heterophylly,3.08,none,,,
11,Leaf shape: 1. type,3.09,simple,,,
12,Leaf shape: 2. outline,3.1,entire,,margins ciliate,
13,Leaf shape: 3. pointed/round,3.11,pointed,,,
14,Leaf shape: 4. length versus breadth,3.12,>3x as long as broad,,,
15,Leaf shape: 5. leaf base,3.13,sheathing,,,
16,Leaf longevity: 1. type,3.22,aestival,,,
17,Nutrition,4.07,autotrophic,,,
18,Life-form,5.01,Geophyte,bulb,,
19,Longevity of stems (yrs),5.02,<1,,,
20,Mono/poly-carpic,5.04,polycarpic,,,
21,Vegetative reproduction/persistence: 1. method,5.05,bulbs,,,
22,Vegetative reproduction/persistence: 2. pattern,5.06,patch,,,
23,Pollen vector,5.15,insect,,,
24,Dicliny,5.16,hermaphrodite,,,
25,Chromosome number(s): 1. number,5.25,14,,,
26,Chromosome number(s): 1. number,5.25,28,,,
27,2C DNA content (pg),5.26,35.7,,2n=14,
28,Normal method of propagation,5.52,seed and vegetative,,,
29,Flower colour,5.58,white,,,
30,Petal no,5.59,6,,tepals,
31,Petal (sepal) size (cm),5.6,0.8,0.7-0.9,,
32,Stigma number,5.61,1,,,
33,Stamen number,5.62,6,,,
34,Sepal number,5.63,0,,tepals,
35,Carpel/Style number,5.64,1,,,
36,Inflorescence type,5.65,umbel,,terminal,
37,Physical defences on leaves,6.02,glabrous,margins ciliate,,
38,Physical defences on stems,6.03,glabrous,,,
39,Physical defences on flowers/fruits,6.04,glabrous,,,
