,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,,,
1,Soil moisture: 2. drainage,1.03,free draining,,,
2,Soil moisture: 3. supply,1.04,intermittent,summer drought,,
3,Shade,1.1,mid,,,
4,Range: 1. european countries where native,2.09,"Balkans, Greece, Turkey",,,
5,Range: 2. european countries where introduced,2.1,"Irl, Por, UK",,,
6,Range: 3. continents where native,2.11,"Eu, Middle East, Mediterranean",,,
7,Range: 4. continents where introduced,2.12,N. America,,,
8,Stems: 1. woodiness,3.01,not woody,,,
9,Stems: 2. support,3.02,self supporting,,,
10,Height: 3. typical maximum (cm),3.05,150,,,
11,Heterophylly,3.08,none,,,
12,Leaf shape: 1. type,3.09,simple,deeply palmately lobed,,
13,Leaf shape: 2. outline,3.1,entire,,,
14,Leaf shape: 3. pointed/round,3.11,pointed,,,
15,Leaf shape: 4. length versus breadth,3.12,lngth = breadth,,,
16,Leaf shape: 5. leaf base,3.13,cordate,,,
17,Leaf shape: 6. petiole,3.14,petiolate,,,
18,Leaf area (cm2),3.17,10-100,,,
19,Root system,3.24,fibrous,,,
20,Nutrition,4.07,autotrophic,,,
21,Mono/poly-carpic,5.04,polycarpic,,,
22,Vegetative reproduction/persistence: 1. method,5.05,rhizome,tuberous,,
23,Vegetative reproduction/persistence: 2. pattern,5.06,patch,,,
24,Pollen vector,5.15,insect,,,
25,Dicliny,5.16,monoecious,,,
26,Chromosome number(s): 1. number,5.25,28,,,
27,Chromosome number(s): 1. number,5.25,32,,,
28,2C DNA content (pg),5.26,13.65,2n=32,,
29,Appendages on dispersal unit,5.27,100-1000,60-240,,
30,Dispersule size - length of longest axis (mm),5.3,7,,,
31,Seed size - length of longest axis (mm),5.31,2.5,2-3,,
32,Seed weight: 3. mean (mg),5.34,48.7564,,,
33,Seed production: 1. maximum (/flower),5.35,3,few,,
34,Seed production: 2. typical range (/flower),5.36,1-10,,,
35,Flower colour,5.58,purple,dark purple,,
36,Petal no,5.59,0,,,
37,Petal (sepal) size (cm),5.6,0,,,
38,Stigma number,5.61,1,,,
39,Stamen number,5.62,3,2-4,,
40,Sepal number,5.63,0,,,
41,Carpel/Style number,5.64,0,,,
42,Inflorescence type,5.65,spadix,,terminal,
43,Physical defences on leaves,6.02,none,,,
44,Physical defences on stems,6.03,glabrous,,,
45,Physical defences on flowers/fruits,6.04,none,,,
46,Physical defences on buds,6.05,none,,,
