,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,very infertile,-,-,
1,Shade,1.1,none,-,-,
2,Altitude: 1. maximum recorded (m),1.12,487,-,-,
3,Altitude: 1. maximum recorded (m),1.12,490,-,-,
4,Status,2.01,native,-,-,
5,Typical abundance where naturally occurring,2.02,frequent,-,-,
6,Dynamics,2.03,declining,-,-,
7,Dynamics,2.03,declining,-,-,
8,Dynamics,2.03,fluctuating,-,-,
9,First historical record: 1. date,2.04,1807,-,-,
10,First historical record: 2. site,2.05,Belfast,-,-,
11,Range: 3. continents where native,2.11,Asia,-,-,
12,Range: 3. continents where native,2.11,Europe,-,-,
13,SN Index,2.13,7.01,-,-,
14,EW Index,2.14,7.96,-,-,
15,British distribution (post 1949 records),2.15,35,-,-,
16,number of European countries in which native,2.17,22,-,-,
17,Stems: 1. woodiness,3.01,non-woody,-,-,
18,Stems: 2. support,3.02,self-supporting,-,-,
19,Height: 1. extreme maximum (cm),3.03,35,-,-,
20,Height: 3. typical maximum (cm),3.05,25,-,-,
21,Height: 4. typical minimum (cm),3.06,8,-,-,
22,Spread,3.07,height > width,-,-,
23,Heterophylly,3.08,none,-,-,
24,Leaf shape: 1. type,3.09,simple,-,-,
25,Leaf shape: 2. outline,3.1,entire,-,-,
26,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
27,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
28,Leaf shape: 5. leaf base,3.13,truncate,-,-,
29,Leaf shape: 6. petiole,3.14,sessile,-,-,
30,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
31,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
32,Heavy metal resistance,4.05,none,-,-,
33,Carnivory,4.06,does not kill insects,-,-,
34,Nutrition,4.07,parasitic,-,-,
35,Life-form,5.01,geophyte,-,-,
36,Longevity of stems (yrs),5.02,<1,-,-,
37,Mono/poly-carpic,5.04,monocarpic,-,-,
38,Vegetative reproduction/persistence: 1. method,5.05,tubers,-,-,
39,Flowering time: 1. earliest month,5.07,5,-,-,
40,Flowering time: 2. latest month,5.08,9,-,-,
41,Pollen vector,5.15,insect,-,-,
42,Dicliny,5.16,hermaphrodite,-,-,
43,Chromosome number(s): 1. number,5.25,38,,-,
44,2C DNA content (pg),5.26,5.58,,,
45,Normal method of propagation,5.52,seed,-,-,
46,Flower colour,5.58,yellow,"purple, red",,
47,Petal no,5.59,5,,"fused, bilabiate",
48,Petal (sepal) size (cm),5.6,1.75,1.5-2(-2.5),,
49,Stigma number,5.61,2,,,
50,Stamen number,5.62,4,,,
51,Sepal number,5.63,4,,fused,
52,Carpel/Style number,5.64,1,,,
53,Inflorescence type,5.65,spike,,"terminal, dense, bracteate",
54,Response to vertebrate grazing,6.01,decreases,-,-,
55,Physical defences on leaves,6.02,glandular hairs,-,-,
56,Physical defences on stems,6.03,glandular hairs,-,-,
57,Rarity Status,7.02,Scarce,,,
58,Change Index,7.03,-0.38,,,
59,Biome,7.04,Temperate,,,
60,Eastern Limit,7.05,European,,,
61,Continentality,7.06,Not continental,,,
62,Northern Limit in Britain,7.07,No,,,
63,"Northern European Limit (Lat,5C band)",7.08,55-60,,,
64,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
65,Southern European Limit,7.1,No,,,
66,January mean temperature,7.11,4,,,
67,July mean temperature,7.12,14,,,
68,Annual precipitation,7.13,1493,,,
69,Ellenberg Indicator: Light,7.14,8,,,
70,Ellenberg Indicator: Light,7.14,8,,Data calculated for the Czech Republic,
71,Ellenberg Indicator: Light,7.14,8,,Data calculated for Europe,
72,Ellenberg : Moisture,7.15,3,,,
73,Ellenberg : Moisture,7.15,3,,Data calculated for the Czech Republic,
74,Ellenberg : Moisture,7.15,3,,Data calculated for Europe,
75,Ellenberg: pH,7.16,7,,,
76,Ellenberg: pH,7.16,8,,Data calculated for the Czech Republic,
77,Ellenberg: pH,7.16,9,,Data calculated for Europe,
78,Ellenberg Indicator: Nitrogen,7.17,2,,,
79,Ellenberg Indicator: Nitrogen,7.17,3x,,Data calculated for the Czech Republic,
80,Ellenberg Indicator: Nitrogen,7.17,,,Data calculated for Europe,
81,Ellenberg Indicator: Salt,7.18,0,,,
82,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
83,Ellenberg Indicator: Salt,7.18,0,,Data calculated for Europe,
84,Life Form: normal state,7.19,Therophyte,,,
85,Life Form: less frequent state,7.2,Non-bulbous geophyte,,,
86,Clonality: normal state,7.21,Little or no vegetative spread,,,
87,Ellenberg: Temperature,7.23,7,,Data calculated for the Czech Republic,
88,Ellenberg: Temperature,7.23,,,Data calculated for Europe,
89,Ellenberg: Continetality,7.24,3,,Data calculated for Europe,
