,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,-,-,
1,Soil nutrients,1.01,very infertile,-,-,
2,Soil moisture: 2. drainage,1.03,free-draining,-,-,
3,Soil pH: 1. extreme maximum,1.06,7.55,-,-,
4,Soil pH: 2. extreme minimum,1.07,5.25,-,-,
5,Soil pH: 3. typical maximum,1.08,6.4,-,-,
6,Soil pH: 4. typical minimum,1.09,5.6,-,-,
7,Shade,1.1,light,-,-,
8,Altitude: 1. maximum recorded (m),1.12,1341,-,-,
9,Altitude: 2. minimum recorded (m),1.13,0,-,-,
10,Altitude: 4. typical minimum (m),1.14,200,-,-,
11,Status,2.01,native,-,-,
12,Typical abundance where naturally occurring,2.02,frequent,-,-,
13,First historical record: 1. date,2.04,1640,-,-,
14,First historical record: 2. site,2.05,Lancashire,-,-,
15,Range: 3. continents where native,2.11,Europe,-,-,
16,SN Index,2.13,5.88,-,-,
17,EW Index,2.14,4.9,-,-,
18,number of European countries in which native,2.17,7,-,-,
19,Stems: 1. woodiness,3.01,non-woody,-,-,
20,Stems: 2. support,3.02,self-supporting,-,-,
21,Height: 3. typical maximum (cm),3.05,20,-,-,
22,Height: 4. typical minimum (cm),3.06,5,-,-,
23,Spread,3.07,height < width,-,-,
24,Heterophylly,3.08,developmental,-,-,
25,Leaf shape: 1. type,3.09,simple,-,-,
26,Leaf shape: 2. outline,3.1,entire,-,-,
27,Leaf shape: 2. outline,3.1,lobed,-,-,
28,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
29,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
30,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
31,Leaf shape: 5. leaf base,3.13,cuneate,-,-,
32,Leaf shape: 6. petiole,3.14,petiolate,-,-,
33,Leaf area (cm2),3.17,0.1-1,-,-,
34,Leaf longevity: 1. type,3.22,evergreen,-,-,
35,Root system,3.24,adventitious,-,-,
36,Root persistence,3.3,<1,-,-,
37,Photosynthetic pathway,4.02,C3,-,-,
38,Heavy metal resistance,4.05,none,-,-,
39,Carnivory,4.06,does not kill insects,-,-,
40,Nutrition,4.07,autotrophic,-,-,
41,Life-form,5.01,chamaephyte,-,-,
42,Age at first flowering,5.03,2-5 yrs,-,-,
43,Mono/poly-carpic,5.04,polycarpic,-,-,
44,Vegetative reproduction/persistence: 1. method,5.05,rooting stems,-,-,
45,Vegetative reproduction/persistence: 2. pattern,5.06,patch-forming,-,-,
46,Flowering time: 1. earliest month,5.07,5,-,-,
47,Flowering time: 2. latest month,5.08,7,-,-,
48,Flowering time: 3. peak month,5.09,6,-,-,
49,Flowering time: 3. peak month,5.09,7,-,-,
50,Photoperiodism: 1. type,5.1,long-day,-,-,
51,Pollen vector,5.15,insect,-,-,
52,Dicliny,5.16,hermaphrodite,-,-,
53,Dichogamy,5.17,markedly protandrous,-,-,
54,Fertilization,5.19,normally cross,-,-,
55,Cleistogamy,5.2,cleistogamy not recorded,-,-,
56,Incompatibility systems,5.22,none,-,-,
57,Chromosome number(s): 1. number,5.25,26,populations from Western Ireland and Wales,-,
58,Chromosome number(s): 1. number,5.25,48,,-,
59,Chromosome number(s): 1. number,5.25,52,"populations from northern Ireland, northen England and Scotland",-,
60,Chromosome number(s): 1. number,5.25,c. 30,-,-,
61,Time of seed dispersal (season),5.28,summer,-,-,
62,Annual seed dispersal,5.29,regular,-,-,
63,Seed weight: 3. mean (mg),5.34,0.04,,,
64,Dispersal agent,5.38,water,-,-,
65,Dispersal agent,5.38,wind,-,-,
66,Time of germination (season),5.39,autumn,-,-,
67,Time of germination (season),5.39,spring,-,-,
68,Germination requirements 1. chilling,5.45,none,-,-,
69,Germination type,5.48,epigeal,-,-,
70,Normal method of propagation,5.52,seed,-,-,
71,Flower colour,5.58,red,"yellow, white",,
72,Petal no,5.59,5,,,
73,Petal (sepal) size (cm),5.6,0.7,0.4-1,,
74,Stigma number,5.61,2,,,
75,Stamen number,5.62,10,,,
76,Sepal number,5.63,5,,,
77,Carpel/Style number,5.64,2,fused at least at base,,
78,Inflorescence type,5.65,cyme,1-5,lax,
79,Physical defences on leaves,6.02,soft hairs,-,-,
80,Physical defences on stems,6.03,glabrous,-,-,
81,Rarity Status,7.02,Present,,,
82,Change Index,7.03,-0.54,,,
83,Biome,7.04,Boreal montane,,,
84,Eastern Limit,7.05,Oceanic,,,
85,Continentality,7.06,Not continental,,,
86,Northern Limit in Britain,7.07,No,,,
87,"Northern European Limit (Lat,5C band)",7.08,60-65,,,
88,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
89,Southern European Limit,7.1,No,,,
90,January mean temperature,7.11,2,,,
91,July mean temperature,7.12,13,,,
92,Annual precipitation,7.13,1697,,,
93,Ellenberg Indicator: Light,7.14,7,,,
94,Ellenberg : Moisture,7.15,5,,,
95,Ellenberg: pH,7.16,6,,,
96,Ellenberg Indicator: Nitrogen,7.17,3,,,
97,Ellenberg Indicator: Salt,7.18,0,,,
98,Life Form: normal state,7.19,Chamaephyte,,,
99,Clonality: normal state,7.21,Extensively creeping and rooting at nodes,,,
