,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil nutrients,1.01,infertile,-,-,
2,Shade,1.1,deep,-,-,
3,Shade,1.1,mid,-,-,
4,Altitude: 1. maximum recorded (m),1.12,365,-,-,
5,Altitude: 1. maximum recorded (m),1.12,670,-,-,
6,Altitude: 2. minimum recorded (m),1.13,90,-,-,
7,Altitude: 4. typical minimum (m),1.14,150,-,-,
8,Status,2.01,native,-,-,
9,Typical abundance where naturally occurring,2.02,scattered,-,-,
10,First historical record: 1. date,2.04,1794,-,-,
11,Range: 3. continents where native,2.11,Europe,-,-,
12,SN Index,2.13,4.95,-,-,
13,EW Index,2.14,2.43,-,-,
14,British distribution (post 1949 records),2.15,28,-,-,
15,number of European countries in which native,2.17,14,-,-,
16,Stems: 1. woodiness,3.01,non-woody,-,-,
17,Stems: 2. support,3.02,self-supporting,-,-,
18,Height: 3. typical maximum (cm),3.05,60,-,-,
19,Height: 4. typical minimum (cm),3.06,30,-,-,
20,Spread,3.07,height > width,-,-,
21,Heterophylly,3.08,developmental,-,-,
22,Leaf shape: 1. type,3.09,simple,-,-,
23,Leaf shape: 2. outline,3.1,entire,-,-,
24,Leaf shape: 2. outline,3.1,toothed,-,-,
25,Leaf shape: 3. pointed/round,3.11,rounded,-,-,
26,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
27,Leaf shape: 5. leaf base,3.13,cuneate,-,-,
28,Leaf shape: 5. leaf base,3.13,rounded,-,-,
29,Leaf shape: 6. petiole,3.14,clasping,-,-,
30,Leaf shape: 6. petiole,3.14,petiolate,-,-,
31,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
32,Leaf area (cm2),3.17,1-10,-,-,
33,Leaf longevity: 1. type,3.22,evergreen,-,-,
34,Photosynthetic pathway,4.02,C3,-,-,
35,Heavy metal resistance,4.05,none,-,-,
36,Carnivory,4.06,does not kill insects,-,-,
37,Nutrition,4.07,autotrophic,-,-,
38,Life-form,5.01,hemicryptophyte,-,-,
39,Longevity of stems (yrs),5.02,<1,-,-,
40,Flowering time: 1. earliest month,5.07,7,-,-,
41,Flowering time: 2. latest month,5.08,8,-,-,
42,Pollen vector,5.15,insect,-,-,
43,Chromosome number(s): 1. number,5.25,12,,-,
44,Appendages on dispersal unit,5.27,pappus,,-,
45,Dispersule size - length of longest axis (mm),5.3,10.5,achene and pappus,-,
46,Seed size - length of longest axis (mm),5.31,4.5,"achene, dispersed with a pappus of 6mm",-,
47,Seed weight: 3. mean (mg),5.34,0.907,,,
48,Time of germination (season),5.39,spring,-,-,
49,Seedbank type,5.53,transient,-,-,
50,Flower colour,5.58,yellow,,,
51,Petal no,5.59,5,many,flowers mistaken for petals,
52,Petal (sepal) size (cm),5.6,,,ligulate,
53,Stigma number,5.61,2,,,
54,Stamen number,5.62,5,,fused into a tube,
55,Sepal number,5.63,0,many,sepaloid phyllaries,
56,Carpel/Style number,5.64,1,,,
57,Inflorescence type,5.65,capitulum,,"terminal, branched corymb",
58,Physical defences on leaves,6.02,glabrous,-,-,
59,Physical defences on leaves,6.02,hairy,-,-,
60,Physical defences on stems,6.03,glabrous,-,-,
61,Physical defences on stems,6.03,hairy,-,-,
62,Rarity Status,7.02,Rare,,,
63,Change Index,7.03,-1.20,,,
64,Biome,7.04,Temperate,,,
65,Eastern Limit,7.05,European,,,
66,Continentality,7.06,Continental,,,
67,Northern Limit in Britain,7.07,No,,,
68,"Northern European Limit (Lat,5C band)",7.08,55-60,,,
69,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
70,Southern European Limit,7.1,No,,,
71,January mean temperature,7.11,1.7,,,
72,July mean temperature,7.12,13,,,
73,Annual precipitation,7.13,1079,,,
74,Ellenberg Indicator: Light,7.14,7,,Data calculated for the Czech Republic,
75,Ellenberg Indicator: Light,7.14,8,,,
76,Ellenberg Indicator: Light,7.14,8,,Data calculated for Europe,
77,Ellenberg : Moisture,7.15,5,,,
78,Ellenberg : Moisture,7.15,5~,,Data calculated for Europe,
79,Ellenberg : Moisture,7.15,6,,Data calculated for the Czech Republic,
80,Ellenberg: pH,7.16,5,,Data calculated for the Czech Republic,
81,Ellenberg: pH,7.16,5,,Data calculated for Europe,
82,Ellenberg: pH,7.16,7,,,
83,Ellenberg Indicator: Nitrogen,7.17,5,,,
84,Ellenberg Indicator: Nitrogen,7.17,5,,Data calculated for Europe,
85,Ellenberg Indicator: Nitrogen,7.17,6,,Data calculated for the Czech Republic,
86,Ellenberg Indicator: Salt,7.18,0,,,
87,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
88,Ellenberg Indicator: Salt,7.18,0,,Data calculated for Europe,
89,Life Form: normal state,7.19,Hemicryptophyte,,,
90,Clonality: normal state,7.21,Little or no vegetative spread,,,
91,Ellenberg: Temperature,7.23,4,,Data calculated for the Czech Republic,
92,Ellenberg: Temperature,7.23,4,,Data calculated for Europe,
93,Ellenberg: Continetality,7.24,5,,Data calculated for Europe,
