,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,-,-,
1,Soil nutrients,1.01,very infertile,-,-,
2,Salinity,1.05,salt-affected,-,-,
3,Shade,1.1,light,-,-,
4,Shade,1.1,none,-,-,
5,Altitude: 1. maximum recorded (m),1.12,655,-,-,
6,Altitude: 2. minimum recorded (m),1.13,0,-,-,
7,Altitude: 4. typical minimum (m),1.14,0,-,-,
8,Status,2.01,native,-,-,
9,Typical abundance where naturally occurring,2.02,frequent,-,-,
10,Dynamics,2.03,declining,probably,-,
11,Dynamics,2.03,declining,-,-,
12,First historical record: 1. date,2.04,1548,-,-,
13,Range: 3. continents where native,2.11,Asia,-,-,
14,Range: 3. continents where native,2.11,Europe,-,-,
15,SN Index,2.13,3.82,-,-,
16,EW Index,2.14,4.2,-,-,
17,number of European countries in which native,2.17,28,-,-,
18,Medicinal Use,2.18,stops bleeding,,,
19,Stems: 1. woodiness,3.01,non-woody,-,-,
20,Stems: 2. support,3.02,decumbent,-,-,
21,Stems: 2. support,3.02,self-supporting,-,-,
22,Height: 3. typical maximum (cm),3.05,100,-,-,
23,Height: 4. typical minimum (cm),3.06,15,-,-,
24,Spread,3.07,height = width,-,-,
25,Heterophylly,3.08,none,-,-,
26,Leaf shape: 1. type,3.09,simple,-,-,
27,Leaf shape: 2. outline,3.1,entire,-,-,
28,Leaf shape: 3. pointed/round,3.11,mucronate,-,-,
29,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
30,Leaf shape: 5. leaf base,3.13,parallel-sided,-,-,
31,Leaf shape: 6. petiole,3.14,sessile,-,-,
32,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
33,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
34,Leaf area (cm2),3.17,0.1-1,-,-,
35,Leaf longevity: 1. type,3.22,evergreen,-,-,
36,Root system,3.24,tap root,-,-,
37,Root depth: 1. type,3.25,deep,-,-,
38,Root depth: 2. depth (cm),3.26,10-50,maximum 75 cm,-,
39,Root depth: 2. depth (cm),3.26,>100,-,-,
40,Root hairs,3.28,present,on younger parts of root,-,
41,Seedling growth rate - maximum (/d),4.01,0.16,-,-,
42,Photosynthetic pathway,4.02,C3,-,-,
43,Mature leaf N concentration (mg/g),4.03,10-20,-,-,
44,Mature leaf P concentration (mg/g),4.04,1-2,-,-,
