,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil nutrients,1.01,infertile,-,-,
2,Soil nutrients,1.01,very fertile,-,-,
3,Shade,1.1,light,-,-,
4,Shade,1.1,none,-,-,
5,Status,2.01,naturalised,-,-,
6,Dynamics,2.03,declining,-,-,
7,Dynamics,2.03,increasing,-,-,
8,Range: 3. continents where native,2.11,Europe,-,-,
9,SN Index,2.13,3.82,-,-,
10,EW Index,2.14,4.96,-,-,
11,number of European countries in which native,2.17,10,-,-,
12,Stems: 1. woodiness,3.01,non-woody,-,-,
13,Stems: 2. support,3.02,self-supporting,-,-,
14,Height: 3. typical maximum (cm),3.05,150,-,-,
15,Height: 4. typical minimum (cm),3.06,80,-,-,
16,Spread,3.07,height > width,-,-,
17,Heterophylly,3.08,none,-,-,
18,Leaf shape: 1. type,3.09,simple,-,-,
19,Leaf shape: 2. outline,3.1,toothed,-,-,
20,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
21,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
22,Leaf shape: 5. leaf base,3.13,not applicable,compound leaves,-,
23,Leaf shape: 6. petiole,3.14,sessile,-,-,
24,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
25,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
26,Leaf area (cm2),3.17,10-100,-,-,
27,Photosynthetic pathway,4.02,C3,-,-,
28,Heavy metal resistance,4.05,none,-,-,
29,Carnivory,4.06,does not kill insects,-,-,
30,Nutrition,4.07,autotrophic,-,-,
31,Life-form,5.01,helophyte,-,-,
32,Vegetative reproduction/persistence: 1. method,5.05,stolons,-,-,
33,Vegetative reproduction/persistence: 2. pattern,5.06,diffuse ramets,-,-,
34,Flowering time: 1. earliest month,5.07,7,-,-,
35,Flowering time: 2. latest month,5.08,9,-,-,
36,Pollen vector,5.15,insect,-,-,
37,Dicliny,5.16,gynomonoecious,-,-,
38,Chromosome number(s): 1. number,5.25,40,,-,
39,Appendages on dispersal unit,5.27,plume of hairs,-,-,
40,Dispersule size - length of longest axis (mm),5.3,12.0,achene and pappus,-,
41,Seed size - length of longest axis (mm),5.31,3.5,"achene, dispersed with a pappus",-,
42,Seed weight: 3. mean (mg),5.34,0.411,,,
43,Time of germination (season),5.39,spring,,-,
44,Flower colour,5.58,yellow,,disk florets,
45,Flower colour,5.58,yellow,,ray florets,
46,Petal no,5.59,5,many,flowers mistaken for petals,
47,Petal (sepal) size (cm),5.6,1.15,0.8-1.5,ray florets,
48,Stigma number,5.61,2,,,
49,Stamen number,5.62,5,,fused into a tube,
50,Sepal number,5.63,0,many,sepaloid phyllaries,
51,Carpel/Style number,5.64,1,,,
52,Inflorescence type,5.65,capitulum,,large compound corymb,
53,Physical defences on leaves,6.02,glabrous,-,-,
54,Physical defences on stems,6.03,glabrous,below,-,
55,Physical defences on stems,6.03,soft hairs,"on upper part of stem, hairs may be glandular",-,
56,Physical defences on flowers/fruits,6.04,glabrous,fruit,-,
57,Change Index,7.03,0.03,,,
58,Biome,7.04,Temperate,,,
59,Eastern Limit,7.05,Euro-Siberian,,,
60,Continentality,7.06,Not continental,,,
61,Northern Limit in Britain,7.07,No,,,
62,"Northern European Limit (Lat,5C band)",7.08,55-60,,,
63,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
64,Southern European Limit,7.1,No,,,
65,January mean temperature,7.11,3.3,,,
66,July mean temperature,7.12,15,,,
67,Annual precipitation,7.13,1018,,,
68,Ellenberg Indicator: Light,7.14,7,,,
69,Ellenberg : Moisture,7.15,8,,,
70,Ellenberg: pH,7.16,6,,,
71,Ellenberg Indicator: Nitrogen,7.17,7,,,
72,Ellenberg Indicator: Salt,7.18,0,,,
73,Life Form: normal state,7.19,Hemicryptophyte,,,
74,Clonality: normal state,7.21,Rhizome far creeping,,,
