,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,,,
1,Waterlogging tolerance,1.021,1.04,,,
2,Soil moisture: 2. drainage,1.03,free draining,,,
3,Soil pH: 1. extreme maximum,1.06,7.5,,,
4,Soil pH: 2. extreme minimum,1.07,5,,,
5,Soil pH: 3. typical maximum,1.08,7,,,
6,Soil pH: 4. typical minimum,1.09,6,,,
7,Shade,1.1,none,some,,
8,Shade tolerance,1.101,3.02,�0.19,,
9,Height: 1. extreme maximum (cm),3.03,3000,,,
10,Height: 3. typical maximum (cm),3.05,2000,,,
11,Spread,3.07,height = width,,,
12,Leaf shape: 1. type,3.09,simple,,,
13,Leaf shape: 2. outline,3.1,toothed,entire,,
14,Leaf shape: 3. pointed/round,3.11,obtuse,acute,,
15,Leaf shape: 4. length versus breadth,3.12,1-3 x as long as broad,,,
16,Leaf shape: 4. length versus breadth,3.12,30,,,
17,Leaf shape: 5. leaf base,3.13,cuneate,subcordate,,
18,Leaf shape: 6. petiole,3.14,petiolate,,,
19,Leaf shape: 7. minimum petiole length (mm),3.15,5,,,
20,Leaf shape: 8. maximum petiole length (mm),3.16,15,,,
21,Leaf area (cm2),3.17,1-10,,,
22,Root depth: 1. type,3.25,shallow,,,
23,Root depth: 2. depth (cm),3.26,100,50-150,,
24,Carnivory,4.06,does not kill insects,,,
25,Nutrition,4.07,autotrophic,,,
26,Drought Tolerance,4.081,4.71,�0,,
27,Response to frost (non-woody tissue),4.09,resistant,,,
28,Life-form,5.01,phanerophyte,Mega- and Meso-,,
29,Longevity of stems (yrs),5.02,100-500,,,
30,Flowering time: 1. earliest month,5.07,5,,,
31,Flowering time: 2. latest month,5.08,5,,,
32,Flowering time: 3. peak month,5.09,5,,,
33,Pollen vector,5.15,wind,,,
34,Dicliny,5.16,monoecious,,,
35,Chromosome number(s): 1. number,5.25,24,,,
36,2C DNA content (pg),5.26,2,,,
37,2C DNA content (pg),5.26,2.00,,,
38,Appendages on dispersal unit,5.27,none,,,
39,Time of seed dispersal (season),5.28,autumn,,,
40,Seed weight: 3. mean (mg),5.34,3211,,,
41,Dispersal agent,5.38,carried by birds,,,
42,Dispersal agent,5.38,carried by mammals,,,
43,Normal method of propagation,5.52,seed,,,
44,Flower colour,5.58,green,,,
45,Petal no,5.59,5,4-7,tepals,
46,Petal (sepal) size (cm),5.6,small,,,
47,Stigma number,5.61,3,4,,
48,Stamen number,5.62,6,4-12,,
49,Sepal number,5.63,0,,tepals,
50,Carpel/Style number,5.64,3,4,,
51,Inflorescence type,5.65,catkin,,male,
52,Inflorescence type,5.65,spike,1-4 fld,female,
53,Physical defences on leaves,6.02,dense hairs,felt-tomentose on lower side,,
54,Physical defences on leaves,6.02,spines,,,
55,Physical defences on stems,6.03,glabrous,,,
56,Physical defences on flowers/fruits,6.04,glabrous,,,
57,Physical defences on buds,6.05,glabrous,,,
