,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil nutrients,1.01,infertile,-,-,
2,Salinity,1.05,salt-affected,-,-,
3,Shade,1.1,light,-,-,
4,Shade,1.1,none,-,-,
5,Altitude: 1. maximum recorded (m),1.12,579,-,-,
6,Altitude: 2. minimum recorded (m),1.13,0,-,-,
7,Altitude: 4. typical minimum (m),1.14,0,-,-,
8,Status,2.01,native,-,-,
9,Typical abundance where naturally occurring,2.02,frequent,-,-,
10,First historical record: 1. date,2.04,1597,-,-,
11,Range: 3. continents where native,2.11,Europe,-,-,
12,Range: 4. continents where introduced,2.12,Australasia,,-,
13,Range: 4. continents where introduced,2.12,North America,,-,
14,number of European countries in which native,2.17,13,-,-,
15,Medicinal Use,2.18,digestive aid,,,
16,Medicinal Use,2.18,jaundice,,,
17,Medicinal Use,2.18,liver ailments,,,
18,Medicinal Use,2.18,rheumatism,,,
19,Medicinal Use,2.18,scurvy,,,
20,Stems: 1. woodiness,3.01,non-woody,-,-,
21,Stems: 2. support,3.02,self-supporting,-,-,
22,Height: 1. extreme maximum (cm),3.03,90,-,-,
23,Height: 3. typical maximum (cm),3.05,60,-,-,
24,Height: 4. typical minimum (cm),3.06,15,-,-,
25,Spread,3.07,height > width,-,-,
26,Heterophylly,3.08,developmental,-,-,
27,Leaf shape: 1. type,3.09,simple,-,-,
28,Leaf shape: 2. outline,3.1,entire,-,-,
29,Leaf shape: 2. outline,3.1,lobed,-,-,
30,Leaf shape: 2. outline,3.1,toothed,-,-,
31,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
32,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
33,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
34,Leaf shape: 5. leaf base,3.13,cuneate,-,-,
35,Leaf shape: 6. petiole,3.14,petiolate,-,-,
36,Leaf shape: 6. petiole,3.14,sessile,-,-,
37,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
38,Leaf area (cm2),3.17,10-100,-,-,
39,Stomata: 1. surfaces present,3.19,both,-,-,
40,Stomata: 2. density on lower surface(no/mm2),3.2,94,-,-,
41,Stomata: 3. density on upper surface (no/mm2),3.21,55,-,-,
42,Leaf longevity: 1. type,3.22,aestival,-,-,
43,Seedling growth rate - maximum (/d),4.01,0.161,-,-,
44,Photosynthetic pathway,4.02,C3,-,-,
45,Mature leaf N concentration (mg/g),4.03,10-20,-,-,
46,Mature leaf P concentration (mg/g),4.04,1-2,-,-,
47,Heavy metal resistance,4.05,none,-,-,
48,Carnivory,4.06,does not kill insects,-,-,
49,Nutrition,4.07,autotrophic,-,-,
50,Rgr max,4.12,1.13,�0.07,,
51,rgr,4.13,1.13,�0.07,,
52,Life-form,5.01,hemicryptophyte,-,-,
53,Longevity of stems (yrs),5.02,<1,-,-,
54,Mono/poly-carpic,5.04,polycarpic,-,-,
55,Flowering time: 1. earliest month,5.07,6,-,-,
56,Flowering time: 2. latest month,5.08,9,-,-,
57,Pollen: 2. diameter (um),5.13,33.3,-,-,
58,Pollen vector,5.15,insect,-,-,
59,Dicliny,5.16,gynodioecious,,-,
60,Dicliny,5.16,hermaphrodite,-,-,
61,Dichogamy,5.17,protandrous,-,-,
62,Fertilization,5.19,obligatory cross,-,-,
63,Incompatibility systems,5.22,gametophytic,probably,-,
64,Chromosome number(s): 1. number,5.25,22,,-,
65,Chromosome number(s): 1. number,5.25,44,,-,
66,2C DNA content (pg),5.26,3.7,-,-,
67,2C DNA content (pg),5.26,4.3,2n=44,as C. debeauxii,
68,Appendages on dispersal unit,5.27,pappus,-,-,
69,Time of seed dispersal (season),5.28,autumn,-,-,
70,Time of seed dispersal (season),5.28,summer,-,-,
71,Time of seed dispersal (season),5.28,winter,-,-,
72,Dispersule size - length of longest axis (mm),5.3,3.9,achene and pappus,-,
73,Seed size - length of longest axis (mm),5.31,3.1,seed dispersed with a pappus c. 0.8mm long,-,
74,Seed weight: 3. mean (mg),5.34,1.6904,,,
75,Seed weight: 3. mean (mg),5.34,2.2744,,,
76,Seed weight: 3. mean (mg),5.34,2.3,,,
77,Seed weight: 3. mean (mg),5.34,2.55,-,-,
78,Seed production: 2. typical range (/flower),5.36,1,-,-,
79,Dispersal agent,5.38,unspecialised,-,-,
80,Time of germination (season),5.39,spring,some autumn germination may occur,-,
81,Maximum temperature at which 50% seeds germinate,5.42,34,-,-,
82,Minimum temperature at which 50% seeds germinate,5.44,11,-,-,
83,Germination type,5.48,epigeal,-,-,
84,Seedbank longevity,5.5,1-5 yrs,-,-,
85,Normal method of propagation,5.52,seed,-,-,
86,Seedbank type,5.53,long-term persistent,-,-,
