,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,,,
1,Soil moisture: 2. drainage,1.03,free draining,,,
2,Shade,1.1,light,,,
3,Shade,1.1,none,,,
4,Range: 3. continents where native,2.11,C. Asia,,,
5,Range: 4. continents where introduced,2.12,Europe,,,
6,Range: 4. continents where introduced,2.12,N. America,,,
7,Medicinal Use,2.18,asthma,,,
8,Medicinal Use,2.18,coughs,,,
9,Medicinal Use,2.18,respiratory ailments,,,
10,Medicinal Use,2.18,tuberculosis,,,
11,Medicinal Use,2.18,whooping cough,,,
12,Medicinal Use,2.18,wounds,,,
13,Stems: 1. woodiness,3.01,wood at base,,,
14,Stems: 2. support,3.02,self-supporting,,,
15,Height: 1. extreme maximum (cm),3.03,250,,,
16,Height: 3. typical maximum (cm),3.05,150,,,
17,Height: 4. typical minimum (cm),3.06,60,,,
18,Spread,3.07,height >> width,,,
19,Heterophylly,3.08,none,,,
20,Leaf shape: 1. type,3.09,simple,,,
21,Leaf shape: 2. outline,3.1,toothed,,,
22,Leaf shape: 3. pointed/round,3.11,pointed,acute,,
23,Leaf shape: 4. length versus breadth,3.12,3 times as long as wide,,,
24,Leaf shape: 5. leaf base,3.13,cordate,,,
25,Leaf shape: 6. petiole,3.14,clasping,stem,,
26,Leaf shape: 6. petiole,3.14,petiolate,basal,,
27,Leaf longevity: 1. type,3.22,aestival,,,
28,Nutrition,4.07,autotrophic,,,
29,Mono/poly-carpic,5.04,polycarpic,,,
30,Vegetative reproduction/persistence: 1. method,5.05,tubers,,,
31,Vegetative reproduction/persistence: 2. pattern,5.06,patch,,,
32,Flowering time: 1. earliest month,5.07,7,,,
33,Flowering time: 2. latest month,5.08,8,,,
34,Dicliny,5.16,hermaphrodite,,,
35,Chromosome number(s): 1. number,5.25,20,,,
36,2C DNA content (pg),5.26,4.52,,,
37,Appendages on dispersal unit,5.27,pappus,,,
38,Seed size - length of longest axis (mm),5.31,5,,,
39,Seed weight: 3. mean (mg),5.34,1.22,,,
40,Seed weight: 3. mean (mg),5.34,1.87,,,
41,Seed production: 1. maximum (/flower),5.35,1,,,
42,Seed production: 2. typical range (/flower),5.36,1,,,
43,Dispersal agent,5.38,wind,,,
44,Normal method of propagation,5.52,seed and vegetative,,,
45,Flower colour,5.58,yellow,"yellow, brown",,
46,Petal no,5.59,5,many,flowers mistaken for petals,
47,Petal (sepal) size (cm),5.6,1,0.9-1.1,tubular,
48,Petal (sepal) size (cm),5.6,2.5,2-3,ligules,
49,Stigma number,5.61,2,,,
50,Stamen number,5.62,5,,fused into a tube,
51,Sepal number,5.63,0,many,sepaloid phyllaries,
52,Carpel/Style number,5.64,1,,,
53,Inflorescence type,5.65,capitulum,,,
54,Physical defences on leaves,6.02,downy,beneath,,
55,Physical defences on stems,6.03,downy,,,
56,Physical defences on flowers/fruits,6.04,downy,,,
57,Ellenberg Indicator: Light,7.14,7,,Data calculated for the Czech Republic,
58,Ellenberg Indicator: Light,7.14,7,,Data calculated for Europe,
59,Ellenberg : Moisture,7.15,5,,Data calculated for the Czech Republic,
60,Ellenberg : Moisture,7.15,5,,Data calculated for Europe,
61,Ellenberg: pH,7.16,7,,Data calculated for the Czech Republic,
62,Ellenberg: pH,7.16,7,,Data calculated for Europe,
63,Ellenberg Indicator: Nitrogen,7.17,5,,Data calculated for Europe,
64,Ellenberg Indicator: Nitrogen,7.17,6,,Data calculated for the Czech Republic,
65,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
66,Ellenberg Indicator: Salt,7.18,0,,Data calculated for Europe,
67,Ellenberg: Temperature,7.23,5,,Data calculated for the Czech Republic,
68,Ellenberg: Temperature,7.23,7,,Data calculated for Europe,
69,Ellenberg: Continetality,7.24,6,,Data calculated for Europe,
