,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,,,
1,Soil moisture: 2. drainage,1.03,free draining,,,
2,Shade,1.1,none,some,,
3,Stems: 1. woodiness,3.01,woody,,,
4,Stems: 2. support,3.02,self supporting,,,
5,Height: 3. typical maximum (cm),3.05,100,,,
6,Spread,3.07,ht = width,,,
7,Heterophylly,3.08,none,,,
8,Leaf shape: 1. type,3.09,simple,,,
9,Leaf shape: 2. outline,3.1,crenate,,,
10,Leaf shape: 3. pointed/round,3.11,obtuse,,,
11,Leaf shape: 4. length versus breadth,3.12,longer than broad,3-5 x 2-3 cm,,
12,Leaf shape: 5. leaf base,3.13,cuneate,,,
13,Leaf shape: 6. petiole,3.14,petiolate,or 0,,
14,Leaf shape: 7. minimum petiole length (mm),3.15,0,,,
15,Leaf shape: 8. maximum petiole length (mm),3.16,5,,,
16,Response to frost (non-woody tissue),4.09,resists,,,
17,Flowering time: 1. earliest month,5.07,3,,,
18,Flowering time: 2. latest month,5.08,6,,,
19,Pollen vector,5.15,insect,,,
20,Dicliny,5.16,hermaphrodite,,,
21,Seed weight: 3. mean (mg),5.34,40,,,
22,Flower colour,5.58,pink,"red, white",,
23,Petal no,5.59,5,,,
24,Petal (sepal) size (cm),5.6,2,1.75-2.25,,
25,Stigma number,5.61,5,,,
26,Stamen number,5.62,50,40-60,,
27,Sepal number,5.63,5,,,
28,Carpel/Style number,5.64,5,,,
29,Inflorescence type,5.65,clusters,1-4,,
30,Physical defences on leaves,6.02,glabrous,,,
31,Physical defences on stems,6.03,spines,,,
