,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil moisture: 1. water table,1.02,high,,,
1,Soil moisture: 2. drainage,1.03,sow-draining,,,
2,Status,2.01,naturalises,,,
3,Range: 2. european countries where introduced,2.1,"UK, Spain",,,
4,Range: 3. continents where native,2.11,N. America,,,
5,Range: 4. continents where introduced,2.12,Eu,,,
6,Height: 1. extreme maximum (cm),3.03,200,,,
7,Height: 3. typical maximum (cm),3.05,130,,,
8,Height: 4. typical minimum (cm),3.06,50,,,
9,Heterophylly,3.08,none,,,
10,Leaf shape: 1. type,3.09,simple,,,
11,Leaf shape: 2. outline,3.1,entire,obscurely toothed,,
12,Leaf shape: 3. pointed/round,3.11,acute,to rounded and acuminate,,
13,Leaf shape: 4. length versus breadth,3.12,> 3 x as long as broad,,,
14,Leaf shape: 5. leaf base,3.13,cuneate,"to decurrent, basal somewhat petiolate",,
15,Leaf area (cm2),3.17,1-10,,,
16,Mature leaf N concentration (mg/g),4.03,12,,,
17,Carnivory,4.06,does not kill insects,,,
18,Nutrition,4.07,autotrophic,,,
19,Life-form,5.01,geophyte,rhizome,,
20,Mono/poly-carpic,5.04,polycarpic,,,
21,Vegetative reproduction/persistence: 1. method,5.05,rhizome,,,
22,Dicliny,5.16,hermaphrodite,,,
23,Chromosome number(s): 1. number,5.25,32,,,
24,Chromosome number(s): 1. number,5.25,40,,,
25,Chromosome number(s): 1. number,5.25,48,,,
26,Chromosome number(s): 1. number,5.25,56,,,
27,Chromosome number(s): 1. number,5.25,64,,,
28,2C DNA content (pg),5.26,5.42,,,
29,Appendages on dispersal unit,5.27,pappus,short hairs,,
30,Dispersule size - length of longest axis (mm),5.3,1.75,1.5-2,,
31,Dispersal agent,5.38,wind,,,
32,Flower colour,5.58,white,pale mauve,ray florets,
33,Flower colour,5.58,yellow,purple,disk florets,
34,Petal no,5.59,5,many,flowers mistaken for petals,
35,Petal (sepal) size (cm),5.6,0.43,0.28-0.58,disk florets,
36,Petal (sepal) size (cm),5.6,0.65,0.3-1(-1.4),ray florets,
37,Stigma number,5.61,2,,,
38,Stamen number,5.62,5,,fused into a tube,
39,Sepal number,5.63,0,many,sepaloid phyllaries,
40,Carpel/Style number,5.64,1,,,
41,Inflorescence type,5.65,capitulum,,,
42,Physical defences on leaves,6.02,glabrous,,,
43,Physical defences on stems,6.03,glabrous,pubescent above,,
44,Physical defences on flowers/fruits,6.04,glabrous,,,
45,Physical defences on buds,6.05,glabrous,,,
