,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil nutrients,1.01,very fertile,-,-,
2,Shade,1.1,light,-,-,
3,Shade,1.1,light,-,-,
4,Shade,1.1,mid,-,-,
5,Shade,1.1,none,-,-,
6,Shade,1.1,none,-,-,
7,Altitude: 1. maximum recorded (m),1.12,228,-,-,
8,Status,2.01,native,-,-,
9,Typical abundance where naturally occurring,2.02,scattered,-,-,
10,Typical abundance where naturally occurring,2.02,scattered,-,-,
11,Dynamics,2.03,increasing,-,-,
12,First historical record: 1. date,2.04,1840,-,-,
13,First historical record: 2. site,2.05,West Lothian,-,-,
14,Range: 3. continents where native,2.11,Asia,-,-,
15,Range: 3. continents where native,2.11,Europe,-,-,
16,SN Index,2.13,3.88,-,-,
17,EW Index,2.14,3.22,-,-,
18,British distribution (post 1949 records),2.15,101,-,-,
19,number of European countries in which native,2.17,22,-,-,
20,Stems: 1. woodiness,3.01,non-woody,-,-,
21,Stems: 2. support,3.02,self-supporting,-,-,
22,Height: 3. typical maximum (cm),3.05,100,-,-,
23,Height: 4. typical minimum (cm),3.06,40,-,-,
24,Spread,3.07,height > width,-,-,
25,Heterophylly,3.08,none,-,-,
26,Leaf shape: 1. type,3.09,simple,-,-,
27,Leaf shape: 2. outline,3.1,toothed,-,-,
28,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
29,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
30,Leaf shape: 5. leaf base,3.13,cuneate,-,-,
31,Leaf shape: 5. leaf base,3.13,rounded,-,-,
32,Leaf shape: 5. leaf base,3.13,truncate,-,-,
33,Leaf shape: 6. petiole,3.14,petiolate,-,-,
34,Leaf area (cm2),3.17,10-100,-,-,
35,Stomata: 1. surfaces present,3.19,both,,,
36,Stomata: 2. density on lower surface(no/mm2),3.2,279.3,,,
37,Stomata: 3. density on upper surface (no/mm2),3.21,2.1,,,
38,Photosynthetic pathway,4.02,C3,-,-,
39,Heavy metal resistance,4.05,none,-,-,
40,Carnivory,4.06,does not kill insects,-,-,
41,Nutrition,4.07,autotrophic,-,-,
42,Life-form,5.01,hemicryptophyte,-,-,
43,Longevity of stems (yrs),5.02,<1,-,-,
44,Vegetative reproduction/persistence: 1. method,5.05,rhizomes,-,-,
45,Vegetative reproduction/persistence: 1. method,5.05,rhizomes,-,-,
46,Vegetative reproduction/persistence: 2. pattern,5.06,patch-forming,-,-,
47,Flowering time: 1. earliest month,5.07,7,-,-,
48,Flowering time: 2. latest month,5.08,9,-,-,
49,Pollen vector,5.15,insect,-,-,
50,Dicliny,5.16,hermaphrodite,-,-,
51,Dichogamy,5.17,protogynous,-,-,
52,Chromosome number(s): 1. number,5.25,26,,-,
53,Chromosome number(s): 1. number,5.25,52,,-,
54,Seed weight: 3. mean (mg),5.34,0.09,,,
55,Time of germination (season),5.39,spring,-,-,
56,Normal method of propagation,5.52,seed and vegetative,-,-,
57,Seedbank type,5.53,"seedbank present, type uncertain",-,-,
58,Seedbank type,5.53,short-term persistent,-,-,
59,Maximum seedbank density (m2),5.54,388,-,-,
60,Minimum seedbank density (m2),5.55,163,-,-,
61,Mean seedbank density (m2),5.56,275.5,-,-,
62,Flower colour,5.58,brown-purple,,,
63,Petal no,5.59,5,,,
64,Petal (sepal) size (cm),5.6,1,,,
65,Stigma number,5.61,1,2,,
66,Stamen number,5.62,4,,,
67,Sepal number,5.63,5,,,
68,Carpel/Style number,5.64,1,,,
69,Inflorescence type,5.65,cyme,,forming a terminal panicle,
70,Physical defences on leaves,6.02,glabrous,-,-,
71,Physical defences on stems,6.03,glabrous,-,-,
72,Rarity Status,7.02,Present,,,
73,Change Index,7.03,0.72,,,
74,Biome,7.04,Temperate,,,
75,Eastern Limit,7.05,Euro-Siberian,,,
76,Continentality,7.06,Continental,,,
77,Northern Limit in Britain,7.07,No,,,
78,Southern European Limit,7.1,No Data,,,
79,January mean temperature,7.11,3.1,,,
80,July mean temperature,7.12,15,,,
81,Annual precipitation,7.13,868,,,
82,Ellenberg Indicator: Light,7.14,6,,Data calculated for the Czech Republic,
83,Ellenberg Indicator: Light,7.14,7,,,
84,Ellenberg Indicator: Light,7.14,7,,Data calculated for Europe,
85,Ellenberg : Moisture,7.15,9,,,
86,Ellenberg : Moisture,7.15,9,,Data calculated for the Czech Republic,
87,Ellenberg : Moisture,7.15,9=,,Data calculated for Europe,
88,Ellenberg: pH,7.16,7,,,
89,Ellenberg: pH,7.16,7,,Data calculated for the Czech Republic,
90,Ellenberg: pH,7.16,8,,Data calculated for Europe,
91,Ellenberg Indicator: Nitrogen,7.17,7,,,
92,Ellenberg Indicator: Nitrogen,7.17,7,,Data calculated for the Czech Republic,
93,Ellenberg Indicator: Nitrogen,7.17,7,,Data calculated for Europe,
94,Ellenberg Indicator: Salt,7.18,0,,,
95,Ellenberg Indicator: Salt,7.18,0,,Data calculated for Europe,
96,Ellenberg Indicator: Salt,7.18,1,,Data calculated for the Czech Republic,
97,Life Form: normal state,7.19,Hemicryptophyte,,,
98,Clonality: normal state,7.21,Little or no vegetative spread,,,
99,Ellenberg: Temperature,7.23,6,,Data calculated for the Czech Republic,
100,Ellenberg: Temperature,7.23,6,,Data calculated for Europe,
101,Ellenberg: Continetality,7.24,5,,Data calculated for Europe,
