,Name,Number,Value,Modifier,Notes,Subspecies
0,Salinity,1.05,saline,-,-,
1,Altitude: 2. minimum recorded (m),1.13,0,-,-,
2,Altitude: 4. typical minimum (m),1.14,0,-,-,
3,Status,2.01,native,-,-,
4,Typical abundance where naturally occurring,2.02,dominant,-,-,
5,Range: 3. continents where native,2.11,Africa,-,-,
6,Range: 3. continents where native,2.11,Europe,-,-,
7,SN Index,2.13,1.69,-,-,
8,EW Index,2.14,4.42,-,-,
9,number of European countries in which native,2.17,18,-,-,
10,Stems: 1. woodiness,3.01,non-woody,-,-,
11,Stems: 2. support,3.02,self-supporting,-,-,
12,Height: 3. typical maximum (cm),3.05,120,-,-,
13,Height: 4. typical minimum (cm),3.06,10,-,-,
14,Spread,3.07,height = width,-,-,
15,Heterophylly,3.08,none,-,-,
16,Leaf shape: 1. type,3.09,simple,-,-,
17,Leaf shape: 2. outline,3.1,entire,-,-,
18,Leaf shape: 2. outline,3.1,entire,,,
19,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
20,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
21,Leaf shape: 5. leaf base,3.13,parallel-sided,-,-,
22,Leaf shape: 6. petiole,3.14,sheathing,-,-,
23,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
24,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
25,Leaf area (cm2),3.17,1-10,-,-,
26,Root system,3.24,fibrous,,,
27,Leaf folding,3.31,"short, narrow",,,
28,Auricle,3.32,inrolled,,,
29,Ligule,3.33,0.1,truncate,,
30,Photosynthetic pathway,4.02,C3,-,-,
31,Mature leaf N concentration (mg/g),4.03,10-20,-,-,
32,Mature leaf P concentration (mg/g),4.04,1-2,-,-,
33,Heavy metal resistance,4.05,none,-,-,
34,Carnivory,4.06,does not kill insects,-,-,
35,Nutrition,4.07,autotrophic,-,-,
36,Life-form,5.01,hemicryptophyte,-,-,
37,Longevity of stems (yrs),5.02,<1,-,-,
38,Vegetative reproduction/persistence: 1. method,5.05,rhizomes,-,-,
39,Vegetative reproduction/persistence: 2. pattern,5.06,diffuse ramets,-,-,
40,Flowering time: 1. earliest month,5.07,7,-,-,
41,Flowering time: 2. latest month,5.08,9,-,-,
42,Pollen vector,5.15,wind,-,-,
43,Chromosome number(s): 1. number,5.25,42,-,-,
44,2C DNA content (pg),5.26,35.3,2n=42,-,
45,Seed weight: 3. mean (mg),5.34,4.2,-,-,
46,Seed weight: 3. mean (mg),5.34,4.53,,,
47,Seedbank type,5.53,"seedbank present, type uncertain",-,-,
48,Seedbank type,5.53,transient,-,-,
49,Maximum seedbank density (m2),5.54,1200,-,-,
50,Minimum seedbank density (m2),5.55,500,-,-,
51,Mean seedbank density (m2),5.56,733,-,-,
52,Flower colour,5.58,green,"brown, purple, white",,
53,Petal no,5.59,0,,,
54,Petal (sepal) size (cm),5.6,0,,,
55,Stigma number,5.61,4,,,
56,Stamen number,5.62,3,,,
57,Sepal number,5.63,0,,,
58,Carpel/Style number,5.64,2,,,
59,Inflorescence type,5.65,spike,,,
60,"Glume, upper",5.66,0.9,0.8-1,"lanceolate oblong, acute or obtuse, 4-7 nerved",
61,Glume lower,5.67,0.9,0.8-1,"lanceolate oblong, acute or obtuse, 4-7 nerved",
62,Palea,5.68,0.9,,,
63,Lemma,5.69,0.9,0.7-1.1,"lanceolate-oblong, acuteor obtuse, 5 nerved",
64,Physical defences on leaves,6.02,glabrous,-,-,
65,Rarity Status,7.02,Present,,,
66,Change Index,7.03,0.32,,,
67,Biome,7.04,Southern Temperate,,,
68,Eastern Limit,7.05,European,,,
69,Continentality,7.06,Not continental,,,
70,Northern Limit in Britain,7.07,No,,,
71,"Northern European Limit (Lat,5C band)",7.08,55-60,,,
72,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
73,Southern European Limit,7.1,No,,,
74,January mean temperature,7.11,4.6,,,
75,July mean temperature,7.12,16,,,
76,Annual precipitation,7.13,863,,,
77,Ellenberg Indicator: Light,7.14,9,,,
78,Ellenberg : Moisture,7.15,6,,,
79,Ellenberg: pH,7.16,7,,,
80,Ellenberg Indicator: Nitrogen,7.17,6,,,
81,Ellenberg Indicator: Salt,7.18,4,,,
82,Life Form: normal state,7.19,Hemicryptophyte,,,
83,Clonality: normal state,7.21,Rhizome far creeping,,,
