,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Salinity,1.05,brackish,,-,
2,Soil pH: 3. typical maximum,1.08,7.5,-,-,
3,Soil pH: 4. typical minimum,1.09,3.7,-,-,
4,Shade,1.1,light,-,-,
5,Shade,1.1,none,-,-,
6,Altitude: 2. minimum recorded (m),1.13,0,-,-,
7,Altitude: 4. typical minimum (m),1.14,0,-,-,
8,Status,2.01,native,-,-,
9,Dynamics,2.03,declining,-,-,
10,First historical record: 1. date,2.04,1548,-,-,
11,First historical record: 2. site,2.05,Oxford,-,-,
12,Range: 3. continents where native,2.11,Europe,-,-,
13,SN Index,2.13,2.01,-,-,
14,EW Index,2.14,1.98,-,-,
15,number of European countries in which native,2.17,28,-,-,
16,Medicinal Use,2.18,menstruation suppression,,,
17,Stems: 1. woodiness,3.01,non-woody,-,-,
18,Stems: 2. support,3.02,self-supporting,-,-,
19,Height: 3. typical maximum (cm),3.05,60,-,-,
20,Height: 4. typical minimum (cm),3.06,10,-,-,
21,Spread,3.07,height = width,-,-,
22,Heterophylly,3.08,none,-,-,
23,Leaf shape: 1. type,3.09,simple,-,-,
24,Leaf shape: 2. outline,3.1,toothed,-,-,
25,Leaf shape: 3. pointed/round,3.11,rounded,-,-,
26,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
27,Leaf shape: 5. leaf base,3.13,rounded,-,-,
28,Leaf shape: 6. petiole,3.14,sessile,-,-,
29,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
30,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
31,Leaf area (cm2),3.17,1-10,-,-,
32,Photosynthetic pathway,4.02,C3,-,-,
33,Heavy metal resistance,4.05,none,-,-,
34,Carnivory,4.06,does not kill insects,-,-,
35,Nutrition,4.07,autotrophic,-,-,
36,Life-form,5.01,hemicryptophyte,-,-,
37,Longevity of stems (yrs),5.02,<1,-,-,
38,Age at first flowering,5.03,5-20 yrs,-,-,
39,Vegetative reproduction/persistence: 1. method,5.05,rhizomes,-,-,
40,Vegetative reproduction/persistence: 1. method,5.05,stolons,-,-,
41,Flowering time: 1. earliest month,5.07,7,-,-,
42,Flowering time: 2. latest month,5.08,10,-,-,
43,Pollen: 2. diameter (um),5.13,56,-,-,
44,Pollen vector,5.15,insect,-,-,
45,Pollen vector,5.15,selfed,-,-,
46,Dicliny,5.16,hermaphrodite,-,-,
47,Dichogamy,5.17,markedly protandrous,-,-,
48,Fertilization,5.19,cross or automatic self,-,-,
49,Incompatibility systems,5.22,none,-,-,
50,Chromosome number(s): 1. number,5.25,32,-,-,
51,Seed weight: 1. maximum (mg),5.32,1.5,-,-,
52,Seed weight: 2. minimum (mg),5.33,0.1,-,-,
53,Seed weight: 3. mean (mg),5.34,0.44,-,-,
54,Time of germination (season),5.39,spring,,-,
55,Germination type,5.48,epigeal,-,-,
56,Normal method of propagation,5.52,vegetative,-,-,
57,Flower colour,5.58,purple,,,
58,Petal no,5.59,5,,fused,
59,Petal (sepal) size (cm),5.6,1.2,,,
60,Stigma number,5.61,2,,,
61,Stamen number,5.62,4,,,
62,Sepal number,5.63,5,,fused,
63,Carpel/Style number,5.64,1,,,
64,Inflorescence type,5.65,whorl,,condensed cymes in axil of leaf pairs,
65,Physical defences on leaves,6.02,soft hairs,-,-,
66,Physical defences on stems,6.03,soft hairs,-,-,
67,Conservation Status,7.01,Vulnerable,,,
68,Rarity Status,7.02,Rare,,,
69,Change Index,7.03,-0.64,,,
70,Biome,7.04,Southern Temperate,,,
71,Eastern Limit,7.05,Euro-Siberian,,,
72,Continentality,7.06,Not continental,,,
73,Northern Limit in Britain,7.07,No,,,
74,Southern European Limit,7.1,No Data,,,
75,January mean temperature,7.11,4,,,
76,July mean temperature,7.12,16,,,
77,Annual precipitation,7.13,740,,,
78,Ellenberg Indicator: Light,7.14,7,,,
79,Ellenberg Indicator: Light,7.14,7,,Data calculated for the Czech Republic,
80,Ellenberg Indicator: Light,7.14,7,,Data calculated for Europe,
81,Ellenberg : Moisture,7.15,8,,,
82,Ellenberg : Moisture,7.15,8,,Data calculated for the Czech Republic,
83,Ellenberg : Moisture,7.15,8=,,Data calculated for Europe,
84,Ellenberg: pH,7.16,7,,Data calculated for the Czech Republic,
85,Ellenberg: pH,7.16,8,,,
86,Ellenberg: pH,7.16,8,,Data calculated for Europe,
87,Ellenberg Indicator: Nitrogen,7.17,4,,,
88,Ellenberg Indicator: Nitrogen,7.17,4,,Data calculated for Europe,
89,Ellenberg Indicator: Nitrogen,7.17,6,,Data calculated for the Czech Republic,
90,Ellenberg Indicator: Salt,7.18,1,,,
91,Ellenberg Indicator: Salt,7.18,1,,Data calculated for Europe,
92,Ellenberg Indicator: Salt,7.18,2,,Data calculated for the Czech Republic,
93,Life Form: normal state,7.19,Hemicryptophyte,,,
94,Clonality: normal state,7.21,Rhizome far creeping,,,
95,Ellenberg: Temperature,7.23,7,,Data calculated for the Czech Republic,
96,Ellenberg: Temperature,7.23,7,,Data calculated for Europe,
97,Ellenberg: Continetality,7.24,5,,Data calculated for Europe,
