,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,,
1,Soil nutrients,1.01,very fertile,-,,
2,Waterlogging tolerance,1.021,1.19,�0.17,,
3,Shade,1.1,deep,-,,
4,Shade,1.1,light,-,,
5,Shade,1.1,mid,-,,
6,Shade tolerance,1.101,3.33,�0.33,,
7,Altitude: 1. maximum recorded (m),1.12,350,-,,
8,Altitude: 2. minimum recorded (m),1.13,0,-,,
9,Altitude: 4. typical minimum (m),1.14,0,-,,
10,Status,2.01,native,-,,
11,Typical abundance where naturally occurring,2.02,frequent,-,,
12,First historical record: 1. date,2.04,1634,-,,
13,First historical record: 2. site,2.05,"Bath, Avon",-,,
14,Range: 3. continents where native,2.11,Africa,-,,
15,Range: 3. continents where native,2.11,Asia,-,,
16,Range: 3. continents where native,2.11,Europe,-,,
17,SN Index,2.13,3.48,-,,
18,EW Index,2.14,4.23,-,,
19,number of European countries in which native,2.17,25,-,,
20,Medicinal Use,2.18,colds,,,
21,Medicinal Use,2.18,coughs,,,
22,Stems: 1. woodiness,3.01,woody,-,,
23,Stems: 2. support,3.02,self-supporting,-,,
24,Height: 3. typical maximum (cm),3.05,25,-,,
25,Height: 4. typical minimum (cm),3.06,5,-,,
26,Spread,3.07,height > width,-,,
27,Heterophylly,3.08,none,-,,
28,Leaf shape: 1. type,3.09,simple,-,,
29,Leaf shape: 2. outline,3.1,toothed,-,,
30,Leaf shape: 3. pointed/round,3.11,mucronate,-,,
31,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,,
32,Leaf shape: 5. leaf base,3.13,cuneate,-,,
33,Leaf shape: 6. petiole,3.14,petiolate,-,,
34,Leaf shape: 8. maximum petiole length (mm),3.16,50,-,,
35,Leaf area (cm2),3.17,10-100,-,,
36,Stomata: 1. surfaces present,3.19,lower,-,,
37,Stomata: 2. density on lower surface(no/mm2),3.2,282,-,,
38,Stomata: 3. density on upper surface (no/mm2),3.21,0,-,,
39,Leaf longevity: 1. type,3.22,aestival,-,,
40,Max. Stem Diameter (mm),3.34,800,,,
41,Photosynthetic pathway,4.02,C3,-,,
42,Heavy metal resistance,4.05,none,-,,
43,Carnivory,4.06,does not kill insects,-,,
44,Nutrition,4.07,autotrophic,-,,
45,Drought Tolerance,4.081,2.66,�0.22,,
46,Life-form,5.01,phanerophyte,-,,
47,Longevity of stems (yrs),5.02,100-500,150,,
48,Mono/poly-carpic,5.04,polycarpic,-,,
49,Vegetative reproduction/persistence: 1. method,5.05,suckers,-,,
50,Vegetative reproduction/persistence: 2. pattern,5.06,diffuse ramets,-,,
51,Flowering time: 1. earliest month,5.07,4,-,,
52,Flowering time: 2. latest month,5.08,5,-,,
53,Pollen: 2. diameter (um),5.13,30.4,,,
54,Pollen vector,5.15,insect,-,,
55,Dicliny,5.16,hermaphrodite,-,,
56,Dichogamy,5.17,homogamous,-,,
57,Fertilization,5.19,obligatory cross,-,,
