,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,,,
1,Soil moisture: 2. drainage,1.03,free draining,,,
2,Shade,1.1,none,,,
3,Height: 1. extreme maximum (cm),3.03,90,,,
4,Height: 3. typical maximum (cm),3.05,60,,,
5,Height: 4. typical minimum (cm),3.06,15,,,
6,Spread,3.07,ht = width,,,
7,Heterophylly,3.08,none,,,
8,Leaf shape: 1. type,3.09,compound,,,
9,Response to frost (non-woody tissue),4.09,resistant,,,
10,Flowering time: 1. earliest month,5.07,7,,,
11,Flowering time: 2. latest month,5.08,8,,,
12,Flowering time: 3. peak month,5.09,7,,,
13,Pollen vector,5.15,insects,,a wide variety,
14,Dicliny,5.16,gynomonoecious,,,
15,Chromosome number(s): 1. number,5.25,18,,,
16,2C DNA content (pg),5.26,7.50,2n=18,,
17,Appendages on dispersal unit,5.27,none,pappus as a small membrane,,
18,Dispersule size - length of longest axis (mm),5.3,2,,,
19,Seed weight: 3. mean (mg),5.34,0.33,,,
20,Seed production: 1. maximum (/flower),5.35,1,,,
21,Seed production: 2. typical range (/flower),5.36,1,,,
22,Normal method of propagation,5.52,seed,,,
23,Flower colour,5.58,yellow,,disk florets,
24,Flower colour,5.58,yellow,,ray florets,
25,Petal no,5.59,5,many,flowers mistaken for petals,
26,Petal (sepal) size (cm),5.6,0.375,0.35-0.4,disk florets,
27,Petal (sepal) size (cm),5.6,0.9,0.6-1.2,ray florets,
28,Stigma number,5.61,2,,,
29,Stamen number,5.62,5,,fused into a tube,
30,Sepal number,5.63,0,many,sepaloid phyllaries,
31,Carpel/Style number,5.64,1,,,
32,Inflorescence type,5.65,capitulum,,solitary,
33,Physical defences on leaves,6.02,dense hairs,,lower surface of leaf,
34,Physical defences on stems,6.03,densely hairy,,,
35,Physical defences on stems,6.03,glabrous,sparsely hairy,,
36,Physical defences on flowers/fruits,6.04,densely hairy,achene glabrous,,
