,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,,,
1,Soil nutrients,1.01,infertile,,,
2,Soil moisture: 2. drainage,1.03,free draining,,,
3,Shade,1.1,none,,,
4,Stems: 1. woodiness,3.01,woody at base,,,
5,Stems: 2. support,3.02,self-supporting,,,
6,Height: 1. extreme maximum (cm),3.03,300,,,
7,Height: 3. typical maximum (cm),3.05,250,,,
8,Height: 4. typical minimum (cm),3.06,100,,,
9,Spread,3.07,ht > width,,,
10,Heterophylly,3.08,none,,,
11,Leaf shape: 1. type,3.09,simple,,,
12,Leaf shape: 2. outline,3.1,lobed and toothed,,,
13,Leaf shape: 3. pointed/round,3.11,rounded,,,
14,Leaf shape: 4. length versus breadth,3.12,length = width,,,
15,Leaf shape: 5. leaf base,3.13,cordate,,,
16,Leaf shape: 6. petiole,3.14,petiolate,,,
17,Leaf shape: 7. minimum petiole length (mm),3.15,50,,,
18,Leaf shape: 8. maximum petiole length (mm),3.16,150,,,
19,Response to frost (non-woody tissue),4.09,resistant,,,
20,Life-form,5.01,phanerophyte,,,
21,Mono/poly-carpic,5.04,polycarpic,,,
22,Vegetative reproduction/persistence: 1. method,5.05,none,,,
23,Chromosome number(s): 1. number,5.25,"26, 40, 42, 56",,,
24,Seed weight: 3. mean (mg),5.34,9.5,,,
25,Seed weight: 3. mean (mg),5.34,9.5,,,
26,Dispersal agent,5.38,unspecialised,,,
27,Normal method of propagation,5.52,seed,,,
28,Flower colour,5.58,red,"yellow, white",,
29,Petal no,5.59,5,,,
30,Petal (sepal) size (cm),5.6,3.75,2.5-5,,
31,Stigma number,5.61,numerous,,,
32,Stamen number,5.62,numerous,,,
33,Sepal number,5.63,5,,,
34,Carpel/Style number,5.64,numerous,,,
35,Inflorescence type,5.65,solitary,"2-3, spicate","terminal, axillary",
36,Physical defences on leaves,6.02,soft hairs,stellate,,
37,Physical defences on stems,6.03,soft hairs,"stellate, often glabrous when mature",,
38,Physical defences on flowers/fruits,6.04,soft hairs,stellate,,
39,Physical defences on buds,6.05,soft hairs,stellate,,
