,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,-,-,
1,Soil nutrients,1.01,very infertile,-,-,
2,Soil moisture: 1. water table,1.02,periodically high,-,-,
3,Soil moisture: 2. drainage,1.03,free-draining,-,-,
4,Soil moisture: 3. supply,1.04,continuous,in slacks,-,
5,Soil moisture: 3. supply,1.04,seasonal,in dunes,-,
6,Salinity,1.05,brackish,-,-,
7,Salinity,1.05,fresh,-,-,
8,Soil pH: 1. extreme maximum,1.06,9.0,-,-,
9,Soil pH: 2. extreme minimum,1.07,3.6,-,-,
10,Soil pH: 3. typical maximum,1.08,8.5,-,-,
11,Soil pH: 4. typical minimum,1.09,5.0,-,-,
12,Shade,1.1,light,-,-,
13,Shade,1.1,none,-,-,
14,Exposure,1.11,exposed,-,-,
15,Altitude: 1. maximum recorded (m),1.12,213,-,-,
16,Altitude: 2. minimum recorded (m),1.13,0,-,-,
17,Altitude: 4. typical minimum (m),1.14,0,-,-,
18,Status,2.01,native,-,-,
19,Typical abundance where naturally occurring,2.02,frequent,slacks,-,
20,Dynamics,2.03,stable,-,-,
21,First historical record: 1. date,2.04,1688,-,-,
22,First historical record: 2. site,2.05,Monte Ballon,-,-,
23,Range: 3. continents where native,2.11,Europe,-,-,
24,Range: 4. continents where introduced,2.12,North America,-,-,
25,SN Index,2.13,4.12,-,-,
26,EW Index,2.14,5.18,-,-,
27,number of European countries in which native,2.17,14,-,-,
28,Stems: 1. woodiness,3.01,non-woody,-,-,
29,Stems: 2. support,3.02,self-supporting,-,-,
30,Height: 1. extreme maximum (cm),3.03,90,-,-,
31,Height: 2. extreme minimum (cm),3.04,5,-,-,
32,Height: 3. typical maximum (cm),3.05,40,-,-,
33,Height: 4. typical minimum (cm),3.06,10,-,-,
34,Spread,3.07,height = width,-,-,
35,Heterophylly,3.08,none,-,-,
36,Leaf shape: 1. type,3.09,simple,-,-,
37,Leaf shape: 2. outline,3.1,entire,-,-,
38,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
39,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
40,Leaf shape: 5. leaf base,3.13,parallel-sided,-,-,
41,Leaf shape: 6. petiole,3.14,sheathing,-,-,
42,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
43,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
