,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,very infertile,-,-,
1,Soil moisture: 2. drainage,1.03,free-draining,-,-,
2,Soil moisture: 2. drainage,1.03,free-draining,-,-,
3,Soil pH: 1. extreme maximum,1.06,8.0,-,-,
4,Soil pH: 2. extreme minimum,1.07,6.1,-,-,
5,Shade,1.1,none,-,-,
6,Exposure,1.11,exposed,-,-,
7,Altitude: 1. maximum recorded (m),1.12,300,-,-,
8,Altitude: 1. maximum recorded (m),1.12,304,-,-,
9,Altitude: 2. minimum recorded (m),1.13,0,-,-,
10,Status,2.01,native,-,-,
11,Typical abundance where naturally occurring,2.02,scattered,-,-,
12,Dynamics,2.03,declining,-,-,
13,First historical record: 1. date,2.04,1650,-,-,
14,First historical record: 2. site,2.05,"Newmarket, Cambs.",-,-,
15,Range: 3. continents where native,2.11,Europe,-,-,
16,SN Index,2.13,3.04,-,-,
17,EW Index,2.14,2.02,-,-,
18,British distribution (post 1949 records),2.15,24,-,-,
19,number of European countries in which native,2.17,16,-,-,
20,Stems: 1. woodiness,3.01,non-woody,-,-,
21,Stems: 2. support,3.02,self-supporting,-,-,
22,Height: 1. extreme maximum (cm),3.03,80,-,-,
23,Height: 2. extreme minimum (cm),3.04,15,-,-,
24,Height: 3. typical maximum (cm),3.05,60,-,-,
25,Height: 4. typical minimum (cm),3.06,30,-,-,
26,Spread,3.07,height > width,-,-,
27,Heterophylly,3.08,none,-,-,
28,Leaf shape: 1. type,3.09,simple,-,-,
29,Leaf shape: 2. outline,3.1,entire,-,-,
30,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
31,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
32,Leaf shape: 5. leaf base,3.13,cuneate,-,-,
33,Leaf shape: 6. petiole,3.14,sessile,-,-,
34,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
35,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
36,Leaf area (cm2),3.17,0.1-1,-,-,
37,Root system,3.24,tap root,-,-,
38,Root depth: 1. type,3.25,shallow,-,-,
39,Root depth: 2. depth (cm),3.26,10-50,-,-,
40,Photosynthetic pathway,4.02,C3,-,-,
41,Heavy metal resistance,4.05,none,-,-,
42,Carnivory,4.06,does not kill insects,-,-,
43,Nutrition,4.07,autotrophic,-,-,
44,Response to frost (non-woody tissue),4.09,resistant,-,-,
45,Response to frost (seedlings),4.1,resistant,-,-,
46,Life-form,5.01,hemicryptophyte,-,-,
47,Longevity of stems (yrs),5.02,<1,-,-,
48,Age at first flowering,5.03,2-5 yrs,-,-,
49,Mono/poly-carpic,5.04,polycarpic,-,-,
50,Flowering time: 1. earliest month,5.07,5,-,-,
51,Flowering time: 2. latest month,5.08,8,-,-,
52,Flowering time: 3. peak month,5.09,6,-,-,
53,Flowering time: 3. peak month,5.09,7,-,-,
54,Pollen: 1. mono/di-morphic,5.12,dimorphic,,-,
55,Pollen: 2. diameter (um),5.13,64,-,-,
56,Pollen vector,5.15,insect,-,-,
57,Dicliny,5.16,hermaphrodite,-,-,
58,Dichogamy,5.17,homogamous,-,-,
59,Heteromorphy,5.18,dimorphic,-,-,
60,Fertilization,5.19,obligatory cross,-,-,
61,Cleistogamy,5.2,cleistogamy not recorded,-,-,
62,Pollen/ovule ratio,5.23,214,long-style flowers,-,
63,Pollen/ovule ratio,5.23,264,short-style flowers,-,
64,Chromosome number(s): 1. number,5.25,36,-,-,
65,Appendages on dispersal unit,5.27,mucilage,-,-,
66,Time of seed dispersal (season),5.28,autumn,-,-,
67,Time of seed dispersal (season),5.28,summer,-,-,
68,Annual seed dispersal,5.29,regular,-,-,
69,Dispersule size - length of longest axis (mm),5.3,5.0,"seed, 4.0-5.4mm long",-,
70,Seed size - length of longest axis (mm),5.31,5.0,"seed, 4.0-5.4mm long",-,
71,Seed weight: 3. mean (mg),5.34,0.14,,,
72,Seed weight: 3. mean (mg),5.34,2.4,-,-,
73,Seed weight: 3. mean (mg),5.34,2.4,,,
74,Seed weight: 3. mean (mg),5.34,6,,,
75,Seed production: 1. maximum (/flower),5.35,10,-,-,
76,Seed production: 2. typical range (/flower),5.36,1-10,,-,
77,Seed production: 3. typical range (/plant),5.37,100-1000,c. 200,-,
78,Dispersal agent,5.38,unspecialised,some may be eaten by birds,-,
79,Time of germination (season),5.39,spring,seeds may germinate in all seasons,-,
80,Germination requirements 1. chilling,5.45,partial,increases % germination,-,
81,Germination requirements 2. light,5.46,partial,increases % germination,-,
82,Germination type,5.48,epigeal,-,-,
83,Seed viability,5.49,high,-,-,
84,Normal method of propagation,5.52,seed,-,-,
85,Normal method of propagation,5.52,seed,-,-,
86,Flower colour,5.58,blue,,,
87,Petal no,5.59,5,,,
88,Stigma number,5.61,5,,,
89,Stamen number,5.62,5,,,
90,Sepal number,5.63,5,,,
91,Carpel/Style number,5.64,5,,,
92,Inflorescence type,5.65,1.75,1.5-2.0,,
93,Inflorescence type,5.65,cyme,,terminal,
94,Response to vertebrate grazing,6.01,decreases,-,-,
95,Physical defences on leaves,6.02,glabrous,-,-,
96,Physical defences on stems,6.03,glabrous,-,-,
97,Rarity Status,7.02,Scarce,,,
98,Change Index,7.03,0.43,,,
99,Biome,7.04,Boreo-Temperate,,,
100,Eastern Limit,7.05,Circumpolar,,,
101,Continentality,7.06,Not continental,,,
102,Northern Limit in Britain,7.07,No,,,
103,"Northern European Limit (Lat,5C band)",7.08,>65,,,
104,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
105,Southern European Limit,7.1,No,,,
106,January mean temperature,7.11,3.2,,,
107,July mean temperature,7.12,15,,,
108,Annual precipitation,7.13,691,,,
109,Ellenberg Indicator: Light,7.14,7,,,
110,Ellenberg Indicator: Light,7.14,7,,Data calculated for Europe,
111,Ellenberg Indicator: Light,7.14,8,,Data calculated for the Czech Republic,
112,Ellenberg : Moisture,7.15,3,,,
113,Ellenberg : Moisture,7.15,3,,Data calculated for the Czech Republic,
114,Ellenberg : Moisture,7.15,3,,Data calculated for Europe,
115,Ellenberg: pH,7.16,8,,,
116,Ellenberg: pH,7.16,8,,Data calculated for the Czech Republic,
117,Ellenberg: pH,7.16,8,,Data calculated for Europe,
118,Ellenberg Indicator: Nitrogen,7.17,2,,,
119,Ellenberg Indicator: Nitrogen,7.17,2,,Data calculated for the Czech Republic,
120,Ellenberg Indicator: Nitrogen,7.17,2,,Data calculated for Europe,
121,Ellenberg Indicator: Salt,7.18,0,,,
122,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
123,Ellenberg Indicator: Salt,7.18,0,,Data calculated for Europe,
124,Life Form: normal state,7.19,Hemicryptophyte,,,
125,Clonality: normal state,7.21,Little or no vegetative spread,,,
126,Ellenberg: Temperature,7.23,7,,Data calculated for the Czech Republic,
127,Ellenberg: Temperature,7.23,,,Data calculated for Europe,
128,Ellenberg: Continetality,7.24,6,,Data calculated for Europe,
