,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,-,-,
1,Soil nutrients,1.01,very infertile,-,-,
2,Waterlogging tolerance,1.021,1.32,�0.28,,
3,Shade,1.1,light,-,-,
4,Shade,1.1,mid,-,-,
5,Shade,1.1,none,-,-,
6,Shade tolerance,1.101,3,�0.16,,
7,Altitude: 1. maximum recorded (m),1.12,457,-,-,
8,Altitude: 2. minimum recorded (m),1.13,0,-,-,
9,Altitude: 4. typical minimum (m),1.14,0,-,-,
10,Status,2.01,native,-,-,
11,Typical abundance where naturally occurring,2.02,frequent,-,-,
12,First historical record: 1. date,2.04,1570,-,-,
13,Range: 3. continents where native,2.11,Europe,-,-,
14,SN Index,2.13,2.74,-,-,
15,EW Index,2.14,4.85,-,-,
16,number of European countries in which native,2.17,21,-,-,
17,Stems: 1. woodiness,3.01,woody,-,-,
18,Stems: 2. support,3.02,self-supporting,-,-,
19,Height: 1. extreme maximum (cm),3.03,2000,-,-,
20,Height: 3. typical maximum (cm),3.05,1500,-,-,
21,Spread,3.07,height > width,-,-,
22,Heterophylly,3.08,none,-,-,
23,Leaf shape: 1. type,3.09,simple,-,-,
24,Leaf shape: 2. outline,3.1,toothed,-,-,
25,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
26,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
27,Leaf shape: 5. leaf base,3.13,cuneate,-,-,
28,Leaf shape: 6. petiole,3.14,petiolate,-,-,
29,Leaf shape: 7. minimum petiole length (mm),3.15,7,-,-,
30,Leaf shape: 8. maximum petiole length (mm),3.16,20,-,-,
31,Leaf area (cm2),3.17,10-100,-,-,
32,Stomata: 1. surfaces present,3.19,lower,-,-,
33,Stomata: 2. density on lower surface(no/mm2),3.2,225,-,-,
34,Stomata: 3. density on upper surface (no/mm2),3.21,0,-,-,
35,Leaf longevity: 1. type,3.22,aestival,-,-,
36,Root depth: 1. type,3.25,deep,-,-,
37,Max. Stem Diameter (mm),3.34,400,,,
38,Photosynthetic pathway,4.02,C3,-,-,
39,Heavy metal resistance,4.05,none,-,-,
40,Carnivory,4.06,does not kill insects,-,-,
41,Nutrition,4.07,autotrophic,-,-,
42,Drought Tolerance,4.081,3.55,�0.12,,
43,Life-form,5.01,phanerophyte,-,-,
44,Mono/poly-carpic,5.04,polycarpic,-,-,
