,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,very infertile,-,-,
1,Shade,1.1,none,-,-,
2,Altitude: 2. minimum recorded (m),1.13,0,-,-,
3,Altitude: 4. typical minimum (m),1.14,0,-,-,
4,Status,2.01,native,-,-,
5,Typical abundance where naturally occurring,2.02,frequent,-,-,
6,First historical record: 1. date,2.04,1762,-,-,
7,Range: 3. continents where native,2.11,Africa,-,-,
8,Range: 3. continents where native,2.11,Europe,-,-,
9,SN Index,2.13,2.41,-,-,
10,EW Index,2.14,6.16,-,-,
11,number of European countries in which native,2.17,8,-,-,
12,Stems: 1. woodiness,3.01,non-woody,-,-,
13,Stems: 2. support,3.02,self-supporting,-,-,
14,Height: 3. typical maximum (cm),3.05,15,-,-,
15,Height: 4. typical minimum (cm),3.06,2,-,-,
16,Spread,3.07,height = width,-,-,
17,Heterophylly,3.08,none,-,-,
18,Leaf shape: 1. type,3.09,simple,-,-,
19,Leaf shape: 2. outline,3.1,entire,-,-,
20,Leaf shape: 2. outline,3.1,entire,,,
21,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
22,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
23,Leaf shape: 5. leaf base,3.13,parallel-sided,-,-,
24,Leaf shape: 6. petiole,3.14,sheathing,-,-,
25,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
26,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
27,Leaf area (cm2),3.17,<0.1,-,-,
28,Root system,3.24,fibrous,,,
29,Leaf folding,3.31,rolled,,,
30,Ligule,3.33,0.1,,truncate,
31,Photosynthetic pathway,4.02,C3,-,-,
32,Heavy metal resistance,4.05,none,-,-,
33,Carnivory,4.06,does not kill insects,-,-,
34,Nutrition,4.07,autotrophic,-,-,
35,Life-form,5.01,therophyte,-,-,
36,Longevity of stems (yrs),5.02,<1,-,-,
37,Vegetative reproduction/persistence: 1. method,5.05,none,-,-,
38,Vegetative reproduction/persistence: 2. pattern,5.06,no ramets,-,-,
39,Flowering time: 1. earliest month,5.07,4,-,-,
40,Flowering time: 2. latest month,5.08,5,-,-,
41,Pollen vector,5.15,wind,-,-,
42,Dicliny,5.16,hermaphrodite,-,-,
43,Dichogamy,5.17,markedly protogynous,-,-,
44,Fertilization,5.19,normally cross,-,-,
45,Chromosome number(s): 1. number,5.25,14,-,-,
46,2C DNA content (pg),5.26,5.5,2n=14,-,
47,Time of seed dispersal (season),5.28,spring,-,-,
48,Seed weight: 3. mean (mg),5.34,0.07,-,-,
49,Seed weight: 3. mean (mg),5.34,0.14,,,
50,Time of germination (season),5.39,autumn,-,-,
51,After-ripening requirement,5.4,absolute,-,-,
52,Germination requirements 2. light,5.46,none,-,-,
53,Normal method of propagation,5.52,seed,-,-,
54,Seedbank type,5.53,"seedbank present, type uncertain",-,-,
55,Seedbank type,5.53,short-term persistent,-,-,
56,Maximum seedbank density (m2),5.54,300,-,-,
57,Minimum seedbank density (m2),5.55,38,-,-,
58,Mean seedbank density (m2),5.56,172,-,-,
59,Flower colour,5.58,green,"brown, purple, white",,
60,Petal no,5.59,0,,,
61,Petal (sepal) size (cm),5.6,0,,,
62,Stigma number,5.61,2,,,
63,Stamen number,5.62,3,,,
64,Sepal number,5.63,0,,,
65,Carpel/Style number,5.64,2,,,
66,Inflorescence type,5.65,spicate raceme,,one-sided,
67,"Glume, upper",5.66,0.19,,"ovate, obtuse, 1-nerved",
68,Glume lower,5.67,0.19,,"ovate, obtuse, 1-nerved",
69,Palea,5.68,0.12,,,
70,Lemma,5.69,0.12,,"broad, truncate, 5-nerved, hairy",
71,Physical defences on leaves,6.02,glabrous,-,-,
72,Rarity Status,7.02,Rare,,,
73,Change Index,7.03,-0.01,,,
74,Biome,7.04,Southern Temperate,,,
75,Eastern Limit,7.05,Suboceanic,,,
76,Continentality,7.06,Not continental,,,
77,Northern Limit in Britain,7.07,Yes,,,
78,"Northern European Limit (Lat,5C band)",7.08,50-55,,,
79,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
80,Southern European Limit,7.1,No,,,
81,January mean temperature,7.11,5.8,,,
82,July mean temperature,7.12,16,,,
83,Annual precipitation,7.13,861,,,
84,Ellenberg Indicator: Light,7.14,9,,,
85,Ellenberg : Moisture,7.15,3,,,
86,Ellenberg: pH,7.16,7,,,
87,Ellenberg Indicator: Nitrogen,7.17,1,,,
88,Ellenberg Indicator: Salt,7.18,0,,,
89,Life Form: normal state,7.19,Therophyte,,,
90,Clonality: normal state,7.21,Little or no vegetative spread,,,
