,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,,,
1,Waterlogging tolerance,1.021,1,�0,,
2,Shade,1.1,light,,,
3,Shade,1.1,none,,,
4,Shade tolerance,1.101,2.5,,,
5,Altitude: 1. maximum recorded (m),1.12,1900,,,
6,Altitude: 2. minimum recorded (m),1.13,0,,,
7,Status,2.01,naturalised,,,
8,Range: 3. continents where native,2.11,N. America,Eastern states,,
9,Range: 4. continents where introduced,2.12,Europe,,,
10,Stems: 1. woodiness,3.01,woody,,,
11,Stems: 2. support,3.02,self-supporting,,,
12,Height: 1. extreme maximum (cm),3.03,1200,,,
13,Height: 3. typical maximum (cm),3.05,300,,,
14,Spread,3.07,height=width,,,
15,Heterophylly,3.08,none,,,
16,Leaf shape: 1. type,3.09,simple,,,
17,Leaf shape: 2. outline,3.1,entire,,,
18,Leaf shape: 3. pointed/round,3.11,pointed,finely acute,,
19,Leaf shape: 4. length versus breadth,3.12,1-3x as long as wide,,,
20,Leaf shape: 6. petiole,3.14,petiolate,,,
21,Leaf shape: 7. minimum petiole length (mm),3.15,10,,,
22,Leaf shape: 8. maximum petiole length (mm),3.16,30,,,
23,Leaf longevity: 1. type,3.22,evergreen,,,
24,Carnivory,4.06,does not kill insects,,,
25,Nutrition,4.07,autotrophic,,,
26,Drought Tolerance,4.081,4.5,,,
27,Response to frost (non-woody tissue),4.09,resistant,,,
28,Life-form,5.01,phanerophyte,,,
29,Mono/poly-carpic,5.04,polycarpic,,,
30,Flowering time: 1. earliest month,5.07,4,,,
31,Flowering time: 2. latest month,5.08,6,,,
32,Flowering time: 3. peak month,5.09,5,,,
33,Dicliny,5.16,hermaphrodite,,,
34,Chromosome number(s): 1. number,5.25,24,,,
35,Appendages on dispersal unit,5.27,wings,,,
36,Seed weight: 3. mean (mg),5.34,0.02,,,
37,Dispersal agent,5.38,wind,,,
38,Normal method of propagation,5.52,seed,,,
39,Flower colour,5.58,pink,,,
40,Petal no,5.59,5,,,
41,Stigma number,5.61,1,,,
42,Stamen number,5.62,5,,,
43,Sepal number,5.63,5,10,,
44,Carpel/Style number,5.64,1,,,
45,Inflorescence type,5.65,corymbose raceme,,sub-terminal,
46,Physical defences on leaves,6.02,glabrous,"glabrescent, stipitate glandular, midrib puberulent adaxially",,
47,Physical defences on leaves,6.02,visvid,,,
