,Name,Number,Value,Modifier,Notes,Subspecies
0,Chromosome number(s): 1. number,5.25,20,,,
1,2C DNA content (pg),5.26,1.67,2n=20,,
2,Seed weight: 3. mean (mg),5.34,18.3,,,
3,Flower colour,5.58,green,,,
4,Petal no,5.59,5,,perianth of one whorl,
5,Stigma number,5.61,2,0,dioecious,
6,Stamen number,5.62,5,0,dioecious,
7,Sepal number,5.63,0,,perianth of one whorl,
8,Carpel/Style number,5.64,2,0,dioecious,
9,Inflorescence type,5.65,cluster,panicle,axillary,
10,Ellenberg Indicator: Light,7.14,7,,Data calculated for the Czech Republic,
11,Ellenberg Indicator: Light,7.14,,,Data calculated for Europe,
12,Ellenberg : Moisture,7.15,6,,Data calculated for the Czech Republic,
13,Ellenberg : Moisture,7.15,,,Data calculated for Europe,
14,Ellenberg: pH,7.16,6,,Data calculated for the Czech Republic,
15,Ellenberg: pH,7.16,,,Data calculated for Europe,
16,Ellenberg Indicator: Nitrogen,7.17,7,,Data calculated for the Czech Republic,
17,Ellenberg Indicator: Nitrogen,7.17,,,Data calculated for Europe,
18,Ellenberg Indicator: Salt,7.18,1,,Data calculated for the Czech Republic,
19,Ellenberg Indicator: Salt,7.18,,,Data calculated for Europe,
20,Ellenberg: Temperature,7.23,7,,Data calculated for the Czech Republic,
21,Ellenberg: Temperature,7.23,,,Data calculated for Europe,
22,Ellenberg: Continetality,7.24,,,Data calculated for Europe,
