,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil nutrients,1.01,infertile,-,-,
2,Soil nutrients,1.01,very fertile,-,-,
3,Shade,1.1,none,-,-,
4,Status,2.01,native,-,-,
5,Dynamics,2.03,increasing,-,-,
6,First historical record: 1. date,2.04,1576,-,-,
7,Range: 3. continents where native,2.11,Europe,-,-,
8,Range: 4. continents where introduced,2.12,North America,-,-,
9,SN Index,2.13,2.22,-,-,
10,EW Index,2.14,3.36,-,-,
11,number of European countries in which native,2.17,29,-,-,
12,Stems: 1. woodiness,3.01,non-woody,-,-,
13,Stems: 2. support,3.02,self-supporting,-,-,
14,Height: 3. typical maximum (cm),3.05,100,-,-,
15,Height: 4. typical minimum (cm),3.06,30,-,-,
16,Spread,3.07,height > width,-,-,
17,Heterophylly,3.08,none,-,-,
18,Leaf shape: 1. type,3.09,simple,-,-,
19,Leaf shape: 2. outline,3.1,entire,-,-,
20,Leaf shape: 2. outline,3.1,entire,,,
21,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
22,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
23,Leaf shape: 5. leaf base,3.13,parallel-sided,-,-,
24,Leaf shape: 6. petiole,3.14,sheathing,-,-,
25,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
26,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
27,Leaf area (cm2),3.17,10-100,-,-,
28,Root system,3.24,fibrous,,,
29,Ligule,3.33,0.6,,blunt,
30,Photosynthetic pathway,4.02,C3,-,-,
31,Heavy metal resistance,4.05,none,-,-,
32,Carnivory,4.06,does not kill insects,-,-,
33,Nutrition,4.07,autotrophic,-,-,
34,Response to frost (seedlings),4.1,sensitive,-,-,
35,Life-form,5.01,therophyte,-,-,
36,Longevity of stems (yrs),5.02,<1,-,-,
37,Age at first flowering,5.03,6-12 weeks,,-,
38,Mono/poly-carpic,5.04,monocarpic,-,-,
39,Vegetative reproduction/persistence: 1. method,5.05,none,-,-,
40,Vegetative reproduction/persistence: 2. pattern,5.06,no ramets,-,-,
41,Flowering time: 1. earliest month,5.07,7,-,-,
42,Flowering time: 2. latest month,5.08,9,-,-,
43,Pollen vector,5.15,wind,-,-,
44,Fertilization,5.19,normally self,-,-,
45,Incompatibility systems,5.22,none,-,-,
46,Chromosome number(s): 1. number,5.25,42,,-,
47,2C DNA content (pg),5.26,28.3,-,-,
48,2C DNA content (pg),5.26,28.3,2n=42,,
49,Seed size - length of longest axis (mm),5.31,7.0,grain length,-,
50,Seed weight: 3. mean (mg),5.34,14.1,-,-,
51,Seed weight: 3. mean (mg),5.34,16,,,
52,Seed production: 2. typical range (/flower),5.36,1-10,,-,
53,Seed production: 3. typical range (/plant),5.37,1-10,-,-,
54,Dispersal agent,5.38,unspecialised,,-,
55,Time of germination (season),5.39,spring,and some in autumn,-,
56,After-ripening requirement,5.4,absolute,,-,
57,Germination requirements 2. light,5.46,absolute,-,-,
58,Seedbank longevity,5.5,3-12 months,18% viable after 1 yr,-,
59,Normal method of propagation,5.52,seed,,-,
60,Seedbank type,5.53,long-term persistent,-,-,
61,Seedbank type,5.53,"seedbank present, type uncertain",-,-,
62,Seedbank type,5.53,short-term persistent,-,-,
63,Seedbank type,5.53,transient,-,-,
64,Maximum seedbank density (m2),5.54,1590,-,-,
65,Minimum seedbank density (m2),5.55,1,-,-,
66,Mean seedbank density (m2),5.56,157,-,-,
67,Flower colour,5.58,green,"brown, purple, white",,
68,Petal no,5.59,0,,,
69,Petal (sepal) size (cm),5.6,0,,,
70,Stigma number,5.61,2,,,
71,Stamen number,5.62,3,,,
72,Sepal number,5.63,0,,,
73,Carpel/Style number,5.64,2,,,
74,Inflorescence type,5.65,panicle,,"nodding, loose, spreading",
75,"Glume, upper",5.66,2.15,1.8-2.5,"lanceolate, acute, 7-11 nerved",
76,Glume lower,5.67,2.15,1.8-2.5,"lanceolate, acute, 7-11 nerved",
77,Palea,5.68,1.1,,,
78,Lemma,5.69,1.7,1.4-2,"narrowly oblong lanceolate, 2-4 toothed, 7-9 nerved, awn dorsal, bent, 2.5-4",
79,Physical defences on flowers/fruits,6.04,soft hairs,lemma,-,
80,Change Index,7.03,1.17,,,
81,Biome,7.04,Southern Temperate,,,
82,Eastern Limit,7.05,Euro-Siberian,,,
83,Continentality,7.06,Not continental,,,
84,Northern Limit in Britain,7.07,No,,,
85,Southern European Limit,7.1,No Data,,,
86,January mean temperature,7.11,3.7,,,
87,July mean temperature,7.12,15,,,
88,Annual precipitation,7.13,849,,,
89,Ellenberg Indicator: Light,7.14,6,,Data calculated for Europe,
90,Ellenberg Indicator: Light,7.14,7,,,
