,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil nutrients,1.01,very fertile,-,-,
2,Shade,1.1,none,-,-,
3,Status,2.01,naturalised,-,-,
4,Typical abundance where naturally occurring,2.02,scattered,-,-,
5,First historical record: 1. date,2.04,1830,-,-,
6,First historical record: 2. site,2.05,Edinburgh,-,-,
7,Range: 3. continents where native,2.11,Africa,-,-,
8,Range: 3. continents where native,2.11,Asia,-,-,
9,Range: 3. continents where native,2.11,Europe,-,-,
10,Range: 4. continents where introduced,2.12,Australasia,-,-,
11,Range: 4. continents where introduced,2.12,North America,-,-,
12,Range: 4. continents where introduced,2.12,South America,-,-,
13,SN Index,2.13,2.03,-,-,
14,EW Index,2.14,3.21,-,-,
15,number of European countries in which native,2.17,17,-,-,
16,Stems: 1. woodiness,3.01,non-woody,-,-,
17,Stems: 2. support,3.02,self-supporting,-,-,
18,Height: 3. typical maximum (cm),3.05,150,-,-,
19,Height: 4. typical minimum (cm),3.06,30,-,-,
20,Spread,3.07,height > width,-,-,
21,Heterophylly,3.08,none,-,-,
22,Leaf shape: 1. type,3.09,compound,-,-,
23,Leaf shape: 2. outline,3.1,toothed,-,-,
24,Leaf shape: 3. pointed/round,3.11,rounded,-,-,
25,Leaf shape: 4. length versus breadth,3.12,length = width,-,-,
26,Leaf shape: 5. leaf base,3.13,cuneate,-,-,
27,Leaf shape: 6. petiole,3.14,petiolate,-,-,
28,Leaf area (cm2),3.17,1-10,-,-,
29,Root system,3.24,adventitious,,-,
30,Root system,3.24,tap root,,-,
31,Root depth: 1. type,3.25,deep,,-,
32,Photosynthetic pathway,4.02,C3,-,-,
33,Heavy metal resistance,4.05,none,-,-,
34,Carnivory,4.06,does not kill insects,-,-,
35,Nutrition,4.07,autotrophic,-,-,
36,Response to drought,4.08,resists,,-,
37,Life-form,5.01,hemicryptophyte,-,-,
38,Life-form,5.01,therophyte,-,-,
39,Mono/poly-carpic,5.04,monocarpic,,-,
40,Vegetative reproduction/persistence: 1. method,5.05,none,-,-,
41,Vegetative reproduction/persistence: 2. pattern,5.06,no ramets,-,-,
42,Flowering time: 1. earliest month,5.07,7,-,-,
43,Flowering time: 2. latest month,5.08,8,-,-,
44,Photoperiodism: 1. type,5.1,long-day,-,-,
45,Pollen vector,5.15,insect,-,-,
46,Dicliny,5.16,hermaphrodite,-,-,
47,Dichogamy,5.17,weakly protandrous,-,-,
48,Fertilization,5.19,cross and self,-,-,
49,Inbreeding (%),5.21,33,annual plants,-,
50,Incompatibility systems,5.22,none,-,-,
51,Chromosome number(s): 1. number,5.25,16,,-,
52,2C DNA content (pg),5.26,2.65,2n=16,,
53,Time of seed dispersal (season),5.28,autumn,,-,
54,Seed size - length of longest axis (mm),5.31,2.0,seed,-,
55,Seed weight: 1. maximum (mg),5.32,2.7,-,-,
56,Seed weight: 2. minimum (mg),5.33,2.2,-,-,
