,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,-,-,
1,Soil moisture: 1. water table,1.02,periodically high,-,-,
2,Soil moisture: 2. drainage,1.03,free-draining,-,-,
3,Soil moisture: 3. supply,1.04,continuous,-,-,
4,Salinity,1.05,fresh,-,-,
5,Shade,1.1,light,-,-,
6,Altitude: 1. maximum recorded (m),1.12,820,-,-,
7,Status,2.01,native,-,-,
8,Typical abundance where naturally occurring,2.02,scattered,-,-,
9,Dynamics,2.03,declining,-,-,
10,Medicinal Use,2.18,colds,,,
11,Medicinal Use,2.18,kidney ailments,,,
12,Medicinal Use,2.18,sore throat,,,
13,Stems: 1. woodiness,3.01,non-woody,-,-,
14,Stems: 2. support,3.02,decumbent,-,-,
15,Height: 1. extreme maximum (cm),3.03,25,,,
16,Height: 2. extreme minimum (cm),3.04,8,-,-,
17,Height: 3. typical maximum (cm),3.05,15,-,-,
18,Height: 4. typical minimum (cm),3.06,10,,,
19,Spread,3.07,ht < width,,,
20,Heterophylly,3.08,developmental,-,-,
21,Leaf shape: 1. type,3.09,simple,-,-,
22,Leaf shape: 2. outline,3.1,serrulate,-,-,
23,Leaf shape: 3. pointed/round,3.11,mucronate,-,-,
24,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
25,Leaf shape: 5. leaf base,3.13,parallel-sided,,,
26,Leaf shape: 6. petiole,3.14,sessile,-,-,
27,Leaf shape: 7. minimum petiole length (mm),3.15,0,,,
28,Leaf shape: 8. maximum petiole length (mm),3.16,0,,,
29,Leaf longevity: 1. type,3.22,evergreen,-,-,
30,Root system,3.24,adventitious,-,-,
31,Root depth: 1. type,3.25,shallow,-,-,
32,Carnivory,4.06,does not kill insects,-,-,
33,Response to frost (non-woody tissue),4.09,resistant,-,-,
34,Life-form,5.01,chamaephyte,-,-,
35,Longevity of stems (yrs),5.02,10-100,,,
36,Mono/poly-carpic,5.04,polycarpic,-,-,
37,Vegetative reproduction/persistence: 1. method,5.05,rhizomes,-,-,
38,Vegetative reproduction/persistence: 2. pattern,5.06,diffuse ramets,-,-,
39,Vegetative reproduction/persistence: 2. pattern,5.06,diffuse ramets,,,
40,Flowering time: 1. earliest month,5.07,6,-,-,
41,Flowering time: 2. latest month,5.08,9,-,-,
42,Dicliny,5.16,,,,
43,Dichogamy,5.17,,,,
44,Chromosome number(s): 1. number,5.25,68,-,-,
45,2C DNA content (pg),5.26,5.71,2n=68,,
46,Dispersule size - length of longest axis (mm),5.3,,,,
47,Physical defences on leaves,6.02,glabrous,-,-,
48,Physical defences on stems,6.03,glabrous,,,
49,Physical defences on flowers/fruits,6.04,glabrous,-,-,
50,Physical defences on buds,6.05,glabrous,,,
51,Rarity Status,7.02,Present,,,
52,Change Index,7.03,-0.52,,,
53,Biome,7.04,Boreo-Temperate,,,
54,Eastern Limit,7.05,Circumpolar,,,
55,Continentality,7.06,Not continental,,,
56,Northern Limit in Britain,7.07,No,,,
57,"Northern European Limit (Lat,5C band)",7.08,>65,,,
58,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
59,Southern European Limit,7.1,No,,,
60,January mean temperature,7.11,2.4,,,
61,July mean temperature,7.12,13,,,
62,Annual precipitation,7.13,1368,,,
63,Ellenberg Indicator: Light,7.14,7,,,
64,Ellenberg Indicator: Light,7.14,7x,,Data calculated for the Czech Republic,
65,Ellenberg Indicator: Light,7.14,8,,Data calculated for Europe,
66,Ellenberg : Moisture,7.15,4,,Data calculated for the Czech Republic,
67,Ellenberg : Moisture,7.15,4,,Data calculated for Europe,
68,Ellenberg : Moisture,7.15,5,,,
69,Ellenberg: pH,7.16,1,,,
70,Ellenberg: pH,7.16,2,,Data calculated for the Czech Republic,
71,Ellenberg: pH,7.16,2,,Data calculated for Europe,
72,Ellenberg Indicator: Nitrogen,7.17,2,,,
73,Ellenberg Indicator: Nitrogen,7.17,2,,Data calculated for the Czech Republic,
74,Ellenberg Indicator: Nitrogen,7.17,2,,Data calculated for Europe,
75,Ellenberg Indicator: Salt,7.18,0,,,
76,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
77,Ellenberg Indicator: Salt,7.18,0,,Data calculated for Europe,
78,Life Form: normal state,7.19,Chamaephyte,,,
79,Clonality: normal state,7.21,Extensively creeping and rooting at nodes,,,
80,Ellenberg: Temperature,7.23,4,,Data calculated for the Czech Republic,
81,Ellenberg: Temperature,7.23,4,,Data calculated for Europe,
82,Ellenberg: Continetality,7.24,3,,Data calculated for Europe,
