,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil nutrients,1.01,very fertile,-,-,
2,Shade,1.1,none,-,-,
3,Altitude: 2. minimum recorded (m),1.13,0,-,-,
4,Altitude: 4. typical minimum (m),1.14,0,-,-,
5,Status,2.01,native,-,-,
6,Dynamics,2.03,increasing,-,-,
7,First historical record: 1. date,2.04,1632,-,-,
8,First historical record: 2. site,2.05,"Hampstead, London",-,-,
9,Range: 3. continents where native,2.11,Asia,-,-,
10,Range: 3. continents where native,2.11,Europe,-,-,
11,Range: 4. continents where introduced,2.12,Australasia,-,-,
12,Range: 4. continents where introduced,2.12,North America,-,-,
13,SN Index,2.13,2.27,-,-,
14,EW Index,2.14,3.99,-,-,
15,number of European countries in which native,2.17,29,-,-,
16,Stems: 1. woodiness,3.01,non-woody,-,-,
17,Stems: 2. support,3.02,self-supporting,-,-,
18,Height: 3. typical maximum (cm),3.05,60,-,-,
19,Height: 4. typical minimum (cm),3.06,15,-,-,
20,Spread,3.07,height = width,-,-,
21,Heterophylly,3.08,none,-,-,
22,Leaf shape: 1. type,3.09,compound,-,-,
23,Leaf shape: 2. outline,3.1,lobed,-,-,
24,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
25,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
26,Leaf shape: 5. leaf base,3.13,parallel-sided,-,-,
27,Leaf shape: 6. petiole,3.14,sessile,-,-,
28,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
29,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
30,Photosynthetic pathway,4.02,C3,-,-,
31,Heavy metal resistance,4.05,none,-,-,
32,Carnivory,4.06,does not kill insects,-,-,
33,Nutrition,4.07,autotrophic,-,-,
34,Life-form,5.01,therophyte,-,-,
35,Longevity of stems (yrs),5.02,<1,-,-,
36,Age at first flowering,5.03,6-12 weeks,-,-,
37,Vegetative reproduction/persistence: 1. method,5.05,none,-,-,
38,Vegetative reproduction/persistence: 2. pattern,5.06,no ramets,-,-,
39,Flowering time: 1. earliest month,5.07,6,-,-,
40,Flowering time: 2. latest month,5.08,8,-,-,
41,Pollen vector,5.15,insect,-,-,
42,Chromosome number(s): 1. number,5.25,18,,-,
43,2C DNA content (pg),5.26,7.8,2n=18,-,
44,Time of seed dispersal (season),5.28,summer,-,-,
45,Dispersule size - length of longest axis (mm),5.3,2.0,,-,
46,Seed size - length of longest axis (mm),5.31,1.5,achene,-,
47,Seed weight: 3. mean (mg),5.34,0.04,,,
48,Seed weight: 3. mean (mg),5.34,0.06,-,-,
49,Seed production: 3. typical range (/plant),5.37,>10000,-,-,
50,Time of germination (season),5.39,autumn,-,-,
51,Time of germination (season),5.39,spring,-,-,
52,Time of germination (season),5.39,summer,-,-,
53,Germination requirements 2. light,5.46,absolute,-,-,
54,Seedbank density: recorded values,5.51,2820,in arable land,-,
55,Normal method of propagation,5.52,seed,-,-,
56,Seedbank type,5.53,long-term persistent,-,-,
57,Seedbank type,5.53,"seedbank present, type uncertain",-,-,
58,Seedbank type,5.53,short-term persistent,-,-,
59,Seedbank type,5.53,transient,-,-,
60,Maximum seedbank density (m2),5.54,6542,-,-,
61,Minimum seedbank density (m2),5.55,6,-,-,
62,Mean seedbank density (m2),5.56,974,-,-,
63,Flower colour,5.58,white,,ray florets,
64,Flower colour,5.58,yellow,,disk florets,
65,Petal no,5.59,5,many,flowers mistaken for petals,
66,Petal (sepal) size (cm),5.6,0.65,0.5-0.8,ray florets,
67,Stigma number,5.61,2,,,
68,Stamen number,5.62,5,,fused into a tube,
69,Sepal number,5.63,0,many,sepaloid phyllaries,
70,Carpel/Style number,5.64,1,,,
71,Inflorescence type,5.65,capitulum,solitary,,
72,Physical defences on stems,6.03,glabrous,-,-,
73,Change Index,7.03,0.92,,,
74,Biome,7.04,Southern Temperate,,,
75,Eastern Limit,7.05,European,,,
76,Continentality,7.06,Not continental,,,
77,Northern Limit in Britain,7.07,No,,,
78,Southern European Limit,7.1,No Data,,,
79,January mean temperature,7.11,3.7,,,
80,July mean temperature,7.12,15.5,,,
81,Annual precipitation,7.13,868,,,
82,Ellenberg Indicator: Light,7.14,7,,,
83,Ellenberg : Moisture,7.15,5,,,
84,Ellenberg: pH,7.16,7,,,
85,Ellenberg Indicator: Nitrogen,7.17,7,,,
86,Ellenberg Indicator: Salt,7.18,0,,,
87,Life Form: normal state,7.19,Therophyte,,,
88,Clonality: normal state,7.21,Little or no vegetative spread,,,
