,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,-,,
1,Soil nutrients,1.01,very infertile,-,,
2,Waterlogging tolerance,1.021,2.98,�0.21,,
3,Soil moisture: 2. drainage,1.03,free-draining,-,,
4,Soil moisture: 2. drainage,1.03,slow-draining,-,,
5,Salinity,1.05,salt-affected,-,,
6,Soil pH: 1. extreme maximum,1.06,7.52,-,,
7,Water pH: 1. extreme maximum,1.06A,8.02,-,,
8,Soil pH: 2. extreme minimum,1.07,3.1,-,,
9,Water pH: 2. extreme minimum,1.07A,3.05,-,,
10,Soil pH: 3. typical maximum,1.08,6.63,-,,
11,Water pH: 3. typical maximum,1.08A,6.48,-,,
12,Soil pH: 4. typical minimum,1.09,4.29,-,,
13,Water pH: 4. typical minimum,1.09A,4.5,-,,
14,Shade,1.10,light,-,,
15,Shade,1.10,none,-,,
16,Shade tolerance,1.101,1.85,�0.07,,
17,Altitude: 1. maximum recorded (m),1.12,760,-,,
18,Status,2.01,native,-,,
19,Typical abundance where naturally occurring,2.02,dominant,-,,
20,Dynamics,2.03,increasing,-,,
21,First historical record: 1. date,2.04,1842,-,,
22,Range: 3. continents where native,2.11,Asia,-,,
23,Range: 3. continents where native,2.11,Europe,-,,
24,SN Index,2.13,3.99,-,,
25,EW Index,2.14,4.64,-,,
26,number of European countries in which native,2.17,22,-,,
27,Medicinal Use,2.18,eczema,,,
28,Stems: 1. woodiness,3.01,woody,-,,
29,Stems: 2. support,3.02,self-supporting,-,,
30,Height: 1. extreme maximum (cm),3.03,2500,-,,
31,Height: 3. typical maximum (cm),3.05,2000,-,,
32,Spread,3.07,height > width,-,,
33,Heterophylly,3.08,none,-,,
34,Leaf shape: 1. type,3.09,simple,-,,
35,Leaf shape: 2. outline,3.10,toothed,-,,
36,Leaf shape: 3. pointed/round,3.11,pointed,-,,
37,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,,
38,Leaf shape: 5. leaf base,3.13,cuneate,,,
39,Leaf shape: 5. leaf base,3.13,rounded,,,
40,Leaf shape: 5. leaf base,3.13,truncate,,,
41,Leaf shape: 6. petiole,3.14,petiolate,,,
42,Leaf shape: 7. minimum petiole length (mm),3.15,7,,,
43,Leaf shape: 8. maximum petiole length (mm),3.16,18,,,
44,Leaf area (cm2),3.17,1-10,-,,
45,Stomata: 1. surfaces present,3.19,lower,-,,
