,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil pH: 1. extreme maximum,1.06,6.38,-,-,
2,Water pH: 1. extreme maximum,1.06A,6.35,-,-,
3,Soil pH: 2. extreme minimum,1.07,4.85,-,-,
4,Water pH: 2. extreme minimum,1.07A,4.64,-,-,
5,Shade,1.10,none,-,-,
6,Altitude: 1. maximum recorded (m),1.12,457,-,-,
7,Altitude: 2. minimum recorded (m),1.13,0,-,-,
8,Altitude: 4. typical minimum (m),1.14,0,-,-,
9,Status,2.01,native,-,-,
10,Typical abundance where naturally occurring,2.02,frequent,-,-,
11,Dynamics,2.03,declining,-,-,
12,First historical record: 1. date,2.04,1660,-,-,
13,First historical record: 2. site,2.05,Cambridge,-,-,
14,Range: 3. continents where native,2.11,Europe,-,-,
15,SN Index,2.13,3.83,-,-,
16,EW Index,2.14,4.98,-,-,
17,number of European countries in which native,2.17,28,-,-,
18,Medicinal Use,2.18,boils,,,
19,Medicinal Use,2.18,burns,,,
20,Medicinal Use,2.18,colds,,,
21,Medicinal Use,2.18,coughs,,,
22,Medicinal Use,2.18,cuts,,,
23,Medicinal Use,2.18,rheumatism,,,
24,Medicinal Use,2.18,sore throat,,,
25,Medicinal Use,2.18,sprains,,,
26,Medicinal Use,2.18,warts,,,
27,Stems: 1. woodiness,3.01,non-woody,-,-,
28,Stems: 2. support,3.02,self-supporting,-,-,
29,Height: 3. typical maximum (cm),3.05,80,-,-,
30,Height: 4. typical minimum (cm),3.06,25,-,-,
31,Spread,3.07,height > width,-,-,
32,Heterophylly,3.08,none,-,-,
33,Leaf shape: 1. type,3.09,simple,-,-,
34,Leaf shape: 2. outline,3.10,lobed and toothed,-,-,
35,Leaf shape: 3. pointed/round,3.11,rounded,-,-,
36,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
37,Leaf shape: 5. leaf base,3.13,not applicable,compound leaves,-,
38,Leaf shape: 6. petiole,3.14,clasping,-,-,
39,Leaf shape: 6. petiole,3.14,petiolate,-,-,
40,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
41,Leaf longevity: 1. type,3.22,evergreen,-,-,
42,Photosynthetic pathway,4.02,C3,-,-,
43,Heavy metal resistance,4.05,none,-,-,
44,Carnivory,4.06,does not kill insects,-,-,
45,Nutrition,4.07,autotrophic,-,-,
46,Life-form,5.01,hemicryptophyte,-,-,
47,Longevity of stems (yrs),5.02,<1,-,-,
48,Vegetative reproduction/persistence: 1. method,5.05,none,-,-,
49,Vegetative reproduction/persistence: 2. pattern,5.06,no ramets,-,-,
50,Flowering time: 1. earliest month,5.07,7,-,-,
51,Flowering time: 2. latest month,5.08,8,-,-,
52,Pollen vector,5.15,insect,-,-,
53,Dicliny,5.16,gynomonoecious,-,-,
54,Chromosome number(s): 1. number,5.25,c. 40,-,-,
55,2C DNA content (pg),5.26,3.6,2n=40,-,
56,Appendages on dispersal unit,5.27,plume of hairs,-,-,
57,Dispersule size - length of longest axis (mm),5.30,6.0,achene and pappus,-,
58,Seed size - length of longest axis (mm),5.31,2.0,"achene, dispersed with a pappus",-,
59,Seed weight: 3. mean (mg),5.34,0.21584,,,
60,Seed weight: 3. mean (mg),5.34,0.32,-,-,
61,Seed weight: 3. mean (mg),5.34,0.44,,,
62,Seed production: 3. typical range (/plant),5.37,1000-10000,-,-,
63,Dispersal agent,5.38,wind,-,-,
64,After-ripening requirement,5.40,none,-,-,
65,Seedbank type,5.53,"seedbank present, type uncertain",-,-,
66,Seedbank type,5.53,transient,-,-,
67,Maximum seedbank density (m2),5.54,540,-,-,
68,Minimum seedbank density (m2),5.55,200,-,-,
69,Mean seedbank density (m2),5.56,370,-,-,
70,Flower colour,5.58,yellow,,disk florets,
71,Flower colour,5.58,yellow,,ray florets,
72,Petal no,5.59,5,many,flowers mistaken for petals,
73,Stigma number,5.61,2,,,
74,Stamen number,5.62,5,,fused into a tube,
75,Sepal number,5.63,0,many,sepaloid phyllaries,
76,Carpel/Style number,5.64,1,,,
77,Inflorescence type,5.65,capitulum,,irregular lax corymb,
78,Physical defences on leaves,6.02,glabrous,-,-,
79,Physical defences on stems,6.03,glabrous,-,-,
80,Physical defences on stems,6.03,soft hairs,-,-,
81,Physical defences on flowers/fruits,6.04,glabrous,fruit,-,
82,Rarity Status,7.02,Present,,,
83,Change Index,7.03,-0.92,,,
84,Biome,7.04,Temperate,,,
85,Eastern Limit,7.05,European,,,
86,Continentality,7.06,Not continental,,,
87,Northern Limit in Britain,7.07,No,,,
88,Southern European Limit,7.10,No Data,,,
89,January mean temperature,7.11,3.6,,,
90,July mean temperature,7.12,14.5,,,
91,Annual precipitation,7.13,1109,,,
92,Ellenberg Indicator: Light,7.14,7,,,
93,Ellenberg Indicator: Light,7.14,7,,Data calculated for the Czech Republic,
94,Ellenberg Indicator: Light,7.14,7,,Data calculated for Europe,
95,Ellenberg : Moisture,7.15,8,,,
96,Ellenberg : Moisture,7.15,8,,Data calculated for the Czech Republic,
97,Ellenberg : Moisture,7.15,8,,Data calculated for Europe,
98,Ellenberg: pH,7.16,4,,Data calculated for Europe,
99,Ellenberg: pH,7.16,5,,Data calculated for the Czech Republic,
100,Ellenberg: pH,7.16,6,,,
