,Name,Number,Value,Modifier,Notes,Subspecies
0,Shade,1.1,none,-,-,
1,Status,2.01,native,-,-,
2,Range: 3. continents where native,2.11,Europe,-,-,
3,SN Index,2.13,5.02,-,-,
4,EW Index,2.14,4.94,-,-,
5,number of European countries in which native,2.17,14,-,-,
6,Stems: 1. woodiness,3.01,non-woody,-,-,
7,Stems: 2. support,3.02,self-supporting,-,-,
8,Height: 1. extreme maximum (cm),3.03,45,-,-,
9,Height: 2. extreme minimum (cm),3.04,15,-,-,
10,Height: 3. typical maximum (cm),3.05,30,-,-,
11,Height: 4. typical minimum (cm),3.06,20,-,-,
12,Spread,3.07,height = width,-,-,
13,Heterophylly,3.08,none,-,-,
14,Leaf shape: 1. type,3.09,simple,-,-,
15,Leaf shape: 2. outline,3.1,entire,-,-,
16,Leaf shape: 2. outline,3.1,entire,,,
17,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
18,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
19,Leaf shape: 5. leaf base,3.13,parallel-sided,-,-,
20,Leaf shape: 6. petiole,3.14,sheathing,-,-,
21,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
22,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
23,Leaf area (cm2),3.17,0.1-1,-,-,
24,Stomata: 1. surfaces present,3.19,both,-,-,
25,Stomata: 2. density on lower surface(no/mm2),3.2,10.2,flag leaf,-,
26,Stomata: 2. density on lower surface(no/mm2),3.2,10.4,sterile leaf,-,
27,Stomata: 3. density on upper surface (no/mm2),3.21,28,flag leaf,-,
28,Stomata: 3. density on upper surface (no/mm2),3.21,46,sterile leaf,-,
29,Root system,3.24,fibrous,,,
30,Leaf folding,3.31,folded,,,
31,Ligule,3.33,0.2,,blunt,
32,Photosynthetic pathway,4.02,C3,-,-,
33,Heavy metal resistance,4.05,none,-,-,
34,Carnivory,4.06,does not kill insects,-,-,
35,Nutrition,4.07,autotrophic,-,-,
36,Life-form,5.01,hemicryptophyte,-,-,
37,Longevity of stems (yrs),5.02,<1,-,-,
38,Vegetative reproduction/persistence: 1. method,5.05,rhizomes,-,-,
39,Flowering time: 1. earliest month,5.07,5,-,-,
40,Flowering time: 2. latest month,5.08,7,-,-,
41,Pollen: 2. diameter (um),5.13,34,-,-,
42,Pollen viability,5.14,variable,-,-,
43,Pollen vector,5.15,wind,-,-,
44,Incompatibility systems,5.22,none,-,-,
45,Chromosome number(s): 1. number,5.25,38-117,,-,
46,Dispersule size - length of longest axis (mm),5.3,3.3,-,-,
47,Seedbank type,5.53,transient,-,-,
48,Flower colour,5.58,green,"brown, purple, white",,
49,Petal no,5.59,0,,,
50,Petal (sepal) size (cm),5.6,0,,,
51,Stigma number,5.61,2,,,
52,Stamen number,5.62,3,,,
53,Sepal number,5.63,0,,,
54,Carpel/Style number,5.64,2,,,
55,Inflorescence type,5.65,panicle,,,
56,"Glume, upper",5.66,0.4,0.3-0.5,"ovate, acute, 3-veined",
57,Glume lower,5.67,0.375,0.3-0.45,"narrowly ovate, acute, 3-nerved",
58,Palea,5.68,0.35,,,
59,Lemma,5.69,0.4,0.3-0.5,"oblong, acute, 5-nerved",
60,Physical defences on leaves,6.02,glabrous,-,-,
61,Physical defences on flowers/fruits,6.04,soft hairs,lemma,-,
62,Rarity Status,7.02,Present,,,
63,Biome,7.04,Mediterranean,,,
64,Eastern Limit,7.05,Hyperoceanic,,,
65,Continentality,7.06,Not continental,,,
66,Northern Limit in Britain,7.07,No,,,
67,"Northern European Limit (Lat,5C band)",7.08,>65,,,
68,"Southern European Limit (Latitude, 5C band)",7.09,45-50,,,
69,Southern European Limit,7.1,No,,,
70,January mean temperature,7.11,3.4,,,
71,July mean temperature,7.12,14,,,
72,Annual precipitation,7.13,1134,,,
73,Ellenberg Indicator: Light,7.14,7,,Data calculated for the Czech Republic,
74,Ellenberg Indicator: Light,7.14,8,,,
75,Ellenberg Indicator: Light,7.14,9,,Data calculated for Europe,
76,Ellenberg : Moisture,7.15,5,,Data calculated for the Czech Republic,
77,Ellenberg : Moisture,7.15,5,,Data calculated for Europe,
78,Ellenberg : Moisture,7.15,6,,,
79,Ellenberg: pH,7.16,5,,Data calculated for the Czech Republic,
80,Ellenberg: pH,7.16,6,,,
81,Ellenberg: pH,7.16,6,,Data calculated for Europe,
82,Ellenberg Indicator: Nitrogen,7.17,3,,Data calculated for Europe,
83,Ellenberg Indicator: Nitrogen,7.17,4,,,
84,Ellenberg Indicator: Nitrogen,7.17,4,,Data calculated for the Czech Republic,
85,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
86,Ellenberg Indicator: Salt,7.18,2,,,
87,Ellenberg Indicator: Salt,7.18,3,,Data calculated for Europe,
88,Life Form: normal state,7.19,Hemicryptophyte,,,
89,Clonality: normal state,7.21,Rhizome far creeping,,,
90,Ellenberg: Temperature,7.23,5,,Data calculated for the Czech Republic,
91,Ellenberg: Temperature,7.23,5,,Data calculated for Europe,
92,Ellenberg: Continetality,7.24,3,,Data calculated for Europe,
