,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil nutrients,1.01,infertile,-,-,
2,Waterlogging tolerance,1.021,1.77,,,
3,Shade,1.1,deep,-,-,
4,Shade,1.1,light,-,-,
5,Shade,1.1,mid,-,-,
6,Shade,1.1,none,-,-,
7,Shade tolerance,1.101,3.75,�0.19,,
8,Altitude: 1. maximum recorded (m),1.12,425,-,-,
9,Altitude: 1. maximum recorded (m),1.12,465,-,-,
10,Status,2.01,native,-,-,
11,Typical abundance where naturally occurring,2.02,scattered,-,-,
12,Dynamics,2.03,declining,-,-,
13,Range: 3. continents where native,2.11,Europe,-,-,
14,SN Index,2.13,5.64,-,-,
15,EW Index,2.14,2.9,-,-,
16,British distribution (post 1949 records),2.15,57,-,-,
17,number of European countries in which native,2.17,9,-,-,
18,Stems: 1. woodiness,3.01,woody,-,-,
19,Stems: 2. support,3.02,self-supporting,-,-,
20,Height: 3. typical maximum (cm),3.05,200,-,-,
21,Height: 4. typical minimum (cm),3.06,100,-,-,
22,Spread,3.07,height = width,,-,
23,Heterophylly,3.08,none,-,-,
24,Leaf shape: 1. type,3.09,simple,-,-,
25,Leaf shape: 2. outline,3.1,lobed and toothed,-,-,
26,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
27,Leaf shape: 4. length versus breadth,3.12,length = width,-,-,
28,Leaf shape: 5. leaf base,3.13,cordate,,-,
29,Leaf shape: 5. leaf base,3.13,rounded,,-,
30,Leaf shape: 5. leaf base,3.13,truncate,,-,
31,Leaf shape: 6. petiole,3.14,petiolate,,-,
32,Leaf area (cm2),3.17,10-100,-,-,
33,Leaf longevity: 1. type,3.22,aestival,-,-,
34,Photosynthetic pathway,4.02,C3,-,-,
35,Heavy metal resistance,4.05,none,-,-,
36,Carnivory,4.06,does not kill insects,-,-,
37,Nutrition,4.07,autotrophic,-,-,
38,Drought Tolerance,4.081,1.79,�0.42,,
39,Life-form,5.01,phanerophyte,-,-,
40,Mono/poly-carpic,5.04,polycarpic,-,-,
41,Flowering time: 1. earliest month,5.07,4,-,-,
42,Flowering time: 2. latest month,5.08,5,-,-,
43,Pollen vector,5.15,insect,-,-,
44,Pollen vector,5.15,insect,-,-,
45,Dicliny,5.16,hermaphrodite,-,-,
46,Dichogamy,5.17,homogamous,-,-,
47,Dichogamy,5.17,weakly protogynous,-,-,
48,Fertilization,5.19,cross or automatic self,-,-,
49,Incompatibility systems,5.22,none,-,-,
50,Chromosome number(s): 1. number,5.25,16,,-,
51,Seed weight: 3. mean (mg),5.34,4.9452,,,
52,Flower colour,5.58,yellow,green,,
53,Petal no,5.59,5,,,
54,Petal (sepal) size (cm),5.6,0.8,0.6-0.1,flr diameter,
55,Stigma number,5.61,2,,,
56,Stamen number,5.62,5,,,
57,Sepal number,5.63,5,,,
58,Carpel/Style number,5.64,2,,,
59,Inflorescence type,5.65,raceme,,"drooping, fls =>5",
60,Physical defences on leaves,6.02,soft hairs,"lower epidermis, sometimes glabrous",-,
61,Physical defences on flowers/fruits,6.04,glandular hairs,flower,-,
62,Rarity Status,7.02,Scarce,,,
63,Change Index,7.03,-0.12,,,
64,Biome,7.04,Boreo-Temperate,,,
65,Eastern Limit,7.05,European,,,
66,Continentality,7.06,Continental,,,
67,Northern Limit in Britain,7.07,No,,,
68,"Northern European Limit (Lat,5C band)",7.08,>65,,,
69,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
70,Southern European Limit,7.1,No,,,
71,January mean temperature,7.11,2,,,
72,July mean temperature,7.12,13,,,
73,Annual precipitation,7.13,1095,,,
74,Ellenberg Indicator: Light,7.14,4,,,
75,Ellenberg : Moisture,7.15,6,,,
76,Ellenberg: pH,7.16,7,,,
77,Ellenberg Indicator: Nitrogen,7.17,6,,,
78,Ellenberg Indicator: Salt,7.18,0,,,
79,Life Form: normal state,7.19,Nanophanerophyte,,,
80,Clonality: normal state,7.21,Little or no vegetative spread,,,
