,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil nutrients,1.01,very fertile,-,-,
2,Waterlogging tolerance,1.021,2.03,�0.44,,
3,Shade,1.1,mid,,-,
4,Shade tolerance,1.101,3.53,�0.13,,
5,Altitude: 1. maximum recorded (m),1.12,533,-,-,
6,Altitude: 2. minimum recorded (m),1.13,0,-,-,
7,Altitude: 4. typical minimum (m),1.14,0,-,-,
8,Status,2.01,native,-,-,
9,Typical abundance where naturally occurring,2.02,frequent,-,-,
10,Dynamics,2.03,declining,-,-,
11,First historical record: 1. date,2.04,1597,-,-,
12,First historical record: 2. site,2.05,"Southfleet, Kent",-,-,
13,Range: 3. continents where native,2.11,Africa,-,-,
14,Range: 3. continents where native,2.11,Asia,-,-,
15,Range: 3. continents where native,2.11,Europe,-,-,
16,SN Index,2.13,3.7,-,-,
17,EW Index,2.14,4.42,-,-,
18,number of European countries in which native,2.17,24,-,-,
19,Medicinal Use,2.18,burns,,,
20,Medicinal Use,2.18,skin ailments,,,
21,Stems: 1. woodiness,3.01,woody,-,-,
22,Stems: 2. support,3.02,self-supporting,-,-,
23,Height: 3. typical maximum (cm),3.05,4000,-,-,
24,Spread,3.07,height > width,-,-,
25,Heterophylly,3.08,none,-,-,
26,Leaf shape: 1. type,3.09,simple,-,-,
27,Leaf shape: 2. outline,3.1,toothed,-,-,
28,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
29,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
30,Leaf shape: 5. leaf base,3.13,cuneate,,-,
31,Leaf shape: 6. petiole,3.14,petiolate,,-,
32,Leaf shape: 7. minimum petiole length (mm),3.15,2,,-,
33,Leaf shape: 8. maximum petiole length (mm),3.16,3,,-,
34,Leaf area (cm2),3.17,10-100,-,-,
35,Stomata: 1. surfaces present,3.19,lower,,,
36,Stomata: 2. density on lower surface(no/mm2),3.2,280.37,,,
37,"Stomata 4: density, surface indeterminate (no/mm2)",3.2110000000000003,301,� 1,,
38,Leaf longevity: 1. type,3.22,aestival,-,-,
39,Root system,3.24,fibrous,-,-,
40,Max. Stem Diameter (mm),3.34,1500,,,
41,Photosynthetic pathway,4.02,C3,-,-,
42,Heavy metal resistance,4.05,none,-,-,
43,Carnivory,4.06,does not kill insects,-,-,
44,Nutrition,4.07,autotrophic,-,-,
45,Drought Tolerance,4.081,2.41,�0.13,,
46,Life-form,5.01,phanerophyte,-,-,
47,Longevity of stems (yrs),5.02,100-500,-,-,
48,Mono/poly-carpic,5.04,polycarpic,-,-,
49,Flowering time: 1. earliest month,5.07,2,-,-,
50,Flowering time: 2. latest month,5.08,3,-,-,
51,Pollen: 2. diameter (um),5.13,29.5,-,-,
52,Pollen vector,5.15,wind,-,-,
53,Dicliny,5.16,hermaphrodite,-,-,
54,Dichogamy,5.17,markedly protandrous,-,-,
55,Fertilization,5.19,cross or automatic self,-,-,
