,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Salinity,1.05,brackish,,-,
2,Soil pH: 1. extreme maximum,1.06,8.0,-,-,
3,Soil pH: 2. extreme minimum,1.07,6.5,-,-,
4,Shade,1.1,none,,-,
5,Altitude: 1. maximum recorded (m),1.12,5,-,-,
6,Altitude: 2. minimum recorded (m),1.13,0,-,-,
7,Altitude: 4. typical minimum (m),1.14,0,-,-,
8,Status,2.01,native,-,-,
9,First historical record: 1. date,2.04,1762,-,-,
10,Range: 3. continents where native,2.11,Europe,-,-,
11,SN Index,2.13,5.22,-,-,
12,EW Index,2.14,3.84,-,-,
13,number of European countries in which native,2.17,14,-,-,
14,Stems: 1. woodiness,3.01,non-woody,-,-,
15,Stems: 2. support,3.02,self-supporting,-,-,
16,Height: 3. typical maximum (cm),3.05,200,-,-,
17,Height: 4. typical minimum (cm),3.06,100,-,-,
18,Spread,3.07,height > width,-,-,
19,Heterophylly,3.08,none,-,-,
20,Leaf shape: 1. type,3.09,simple,-,-,
21,Leaf shape: 2. outline,3.1,entire,-,-,
22,Leaf shape: 2. outline,3.1,entire,,,
23,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
24,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
25,Leaf shape: 5. leaf base,3.13,parallel-sided,-,-,
26,Leaf shape: 6. petiole,3.14,sheathing,-,-,
27,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
28,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
29,Leaf area (cm2),3.17,10-100,-,-,
30,Leaf longevity: 1. type,3.22,semi-evergreen,-,-,
31,Root system,3.24,fibrous,,,
32,Auricle,3.32,"narrow, spreading",,,
33,Ligule,3.33,0.1,,firm,
34,Photosynthetic pathway,4.02,C3,-,-,
35,Heavy metal resistance,4.05,none,-,-,
36,Carnivory,4.06,does not kill insects,-,-,
37,Nutrition,4.07,autotrophic,-,-,
38,Response to frost (non-woody tissue),4.09,resistant,-,-,
