,Name,Number,Value,Modifier,Notes,Subspecies
0,2C DNA content (pg),5.26,6.34,,,
1,Seed weight: 3. mean (mg),5.34,0.7,,,
2,Flower colour,5.58,green,,discoid,
3,Petal no,5.59,5,many,flowers mistaken for petals,
4,Petal (sepal) size (cm),5.6,0.03,"0.01-0.05, 0",female florets,
5,Petal (sepal) size (cm),5.6,0.225,0.2-0.25,male florets,
6,Stigma number,5.61,2,,,
7,Stamen number,5.62,5,,fused into a tube,
8,Sepal number,5.63,0,many,sepaloid phyllaries,
9,Carpel/Style number,5.64,1,,,
10,Inflorescence type,5.65,capitulum,,terminal and axillary spikes forming a racemose panicles,
11,Ellenberg Indicator: Light,7.14,9,,Data calculated for the Czech Republic,
12,Ellenberg Indicator: Light,7.14,9,,Data calculated for Europe,
13,Ellenberg : Moisture,7.15,4,,Data calculated for the Czech Republic,
14,Ellenberg : Moisture,7.15,4,,Data calculated for Europe,
15,Ellenberg: pH,7.16,7,,Data calculated for the Czech Republic,
16,Ellenberg: pH,7.16,7,,Data calculated for Europe,
17,Ellenberg Indicator: Nitrogen,7.17,6,,Data calculated for the Czech Republic,
18,Ellenberg Indicator: Nitrogen,7.17,6,,Data calculated for Europe,
19,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
20,Ellenberg Indicator: Salt,7.18,0,,Data calculated for Europe,
21,Ellenberg: Temperature,7.23,7,,Data calculated for the Czech Republic,
22,Ellenberg: Temperature,7.23,7,,Data calculated for Europe,
23,Ellenberg: Continetality,7.24,8,,Data calculated for Europe,
