,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,,,
1,Soil moisture: 2. drainage,1.03,free-draining,,,
2,Soil pH: 1. extreme maximum,1.06,7.8,,,
3,Soil pH: 2. extreme minimum,1.07,5,,,
4,Soil pH: 3. typical maximum,1.08,7,,,
5,Soil pH: 4. typical minimum,1.09,6,,,
6,Shade,1.1,none,,,
7,Range: 3. continents where native,2.11,"Eastern Mediterranean, S.W.Asia",,,
8,Stems: 1. woodiness,3.01,not woody,,,
9,Stems: 2. support,3.02,self supporting,,,
10,Height: 1. extreme maximum (cm),3.03,250,,,
11,Height: 3. typical maximum (cm),3.05,200,,,
12,Height: 4. typical minimum (cm),3.06,180,,,
13,Spread,3.07,ht = width,,,
14,Heterophylly,3.08,none,,,
15,Leaf shape: 1. type,3.09,compound,,,
16,Leaf shape: 2. outline,3.1,toothed,lobed,at distal end of lflts.,
17,Leaf shape: 3. pointed/round,3.11,pointed,acute,cartilaginous tips,
18,Leaf shape: 4. length versus breadth,3.12,length = breadth,,,
19,Leaf shape: 5. leaf base,3.13,cuneate,,lflets,
20,Leaf shape: 6. petiole,3.14,petiolate,,,
21,Leaf area (cm2),3.17,10-100,,,
22,Root depth: 2. depth (cm),3.26,10-50,40-50 cm,,
23,Carnivory,4.06,does not kill insects,,,
24,Nutrition,4.07,autotrophic,,,
25,Life-form,5.01,hemicryptophyte,semi-rosette,,
26,Longevity of stems (yrs),5.02,>1,,,
27,Mono/poly-carpic,5.04,polycarpic,,,
28,Flowering time: 1. earliest month,5.07,7,,,
29,Flowering time: 2. latest month,5.08,8,,,
30,Flowering time: 3. peak month,5.09,7,,,
31,Pollen vector,5.15,insect,,,
32,Dicliny,5.16,hermaphrodite,,,
33,2C DNA content (pg),5.26,9.90,2n=22,,
34,Appendages on dispersal unit,5.27,wings,,,
35,Time of seed dispersal (season),5.28,autumn,,,
36,Seed weight: 3. mean (mg),5.34,1.7,,,
37,Seed weight: 3. mean (mg),5.34,2,,,
38,Seed production: 1. maximum (/flower),5.35,2,,,
39,Seed production: 2. typical range (/flower),5.36,1-10,,,
40,Flower colour,5.58,yellow,,,
41,Petal no,5.59,5,,,
42,Stigma number,5.61,1,,stylopodium,
43,Stamen number,5.62,5,,,
44,Sepal number,5.63,5,,minute or 0,
45,Carpel/Style number,5.64,2,,,
46,Inflorescence type,5.65,umbel,,,
47,Response to vertebrate grazing,6.01,decreases,susceptible to sheep grazing,,
48,Physical defences on leaves,6.02,glabrous,,,
49,Physical defences on stems,6.03,glabrous,,,
50,Physical defences on flowers/fruits,6.04,glabrous,,,
51,Physical defences on buds,6.05,glabrous,,,
