,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil nutrients,1.01,very fertile,-,-,
2,Soil moisture: 3. supply,1.04,continuous,-,-,
3,Soil pH: 1. extreme maximum,1.06,8.0,-,-,
4,Soil pH: 2. extreme minimum,1.07,3.2,-,-,
5,Soil pH: 3. typical maximum,1.08,6.0,-,-,
6,Soil pH: 4. typical minimum,1.09,4.0,-,-,
7,Shade,1.1,deep,-,-,
8,Shade,1.1,light,-,-,
9,Shade,1.1,mid,-,-,
10,Shade,1.1,none,-,-,
11,Altitude: 1. maximum recorded (m),1.12,1215,-,-,
12,Altitude: 2. minimum recorded (m),1.13,0,-,-,
13,Altitude: 4. typical minimum (m),1.14,0,-,-,
14,Status,2.01,native,-,-,
15,Dynamics,2.03,declining,-,-,
16,First historical record: 1. date,2.04,1538,-,-,
17,Range: 3. continents where native,2.11,Africa,-,-,
18,Range: 3. continents where native,2.11,Asia,-,-,
19,Range: 3. continents where native,2.11,Europe,-,-,
20,Range: 3. continents where native,2.11,North America,-,-,
21,SN Index,2.13,3.99,-,-,
22,EW Index,2.14,4.74,-,-,
23,number of European countries in which native,2.17,28,-,-,
24,Medicinal Use,2.18,bruises,,,
25,Medicinal Use,2.18,cancer,,,
26,Medicinal Use,2.18,diarrhoea,,,
27,Medicinal Use,2.18,fever,,,
28,Medicinal Use,2.18,scrofula,,,
29,Stems: 1. woodiness,3.01,non-woody,-,-,
30,Stems: 2. support,3.02,self-supporting,-,-,
31,Height: 3. typical maximum (cm),3.05,10,-,-,
32,Spread,3.07,height = width,-,-,
33,Heterophylly,3.08,none,-,-,
34,Leaf shape: 1. type,3.09,compound,-,-,
35,Leaf shape: 2. outline,3.1,entire,-,-,
36,Leaf shape: 3. pointed/round,3.11,emarginate,-,-,
37,Leaf shape: 4. length versus breadth,3.12,length = width,-,-,
38,Leaf shape: 5. leaf base,3.13,cuneate,-,-,
39,Leaf shape: 6. petiole,3.14,petiolate,-,-,
40,Leaf shape: 7. minimum petiole length (mm),3.15,50,-,-,
41,Leaf shape: 8. maximum petiole length (mm),3.16,150,-,-,
42,Leaf area (cm2),3.17,1-10,-,-,
43,Stomata: 1. surfaces present,3.19,lower,-,-,
44,Stomata: 2. density on lower surface(no/mm2),3.2,56,range 44-97,-,
45,Stomata: 3. density on upper surface (no/mm2),3.21,0,-,-,
46,Leaf longevity: 1. type,3.22,evergreen,-,-,
47,Root system,3.24,adventitious,-,-,
48,Root depth: 1. type,3.25,shallow,-,-,
49,Fine root diameter (um),3.27,<100,-,-,
50,Seedling growth rate - maximum (/d),4.01,0.073,-,-,
51,Photosynthetic pathway,4.02,C3,-,-,
52,Mature leaf N concentration (mg/g),4.03,10-20,-,-,
53,Mature leaf P concentration (mg/g),4.04,2-3,-,-,
54,Heavy metal resistance,4.05,none,-,-,
55,Carnivory,4.06,does not kill insects,-,-,
56,Nutrition,4.07,autotrophic,-,-,
