,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Water nutrients,1.01A,eutrophic,-,-,
2,Water nutrients,1.01A,eutrophic,-,-,
3,Water nutrients,1.01A,mesotrophic,-,-,
4,Water nutrients,1.01A,mesotrophic,-,-,
5,Salinity,1.05,fresh,-,-,
6,Shade,1.10,none,-,-,
7,Flow,1.15A,nil,-,-,
8,Flow,1.15A,slight,-,-,
9,Status,2.01,native,-,-,
10,Dynamics,2.03,declining,-,-,
11,First historical record: 1. date,2.04,1633,-,-,
12,First historical record: 2. site,2.05,Holderness & Lincolnshire,-,-,
13,Range: 3. continents where native,2.11,Europe,-,-,
14,SN Index,2.13,2.31,-,-,
15,EW Index,2.14,2.84,-,-,
16,British distribution (post 1949 records),2.15,17,-,-,
17,number of European countries in which native,2.17,18,-,-,
18,Stems: 1. woodiness,3.01,non-woody,-,-,
19,Leaf position,3.02A,submerged,-,-,
20,Spread,3.07,height = width,-,-,
21,Heterophylly,3.08,none,-,-,
22,Leaf shape: 1. type,3.09,simple,-,-,
23,Leaf shape: 2. outline,3.10,toothed,-,-,
24,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
25,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
26,Leaf shape: 5. leaf base,3.13,parallel-sided,-,-,
27,Leaf shape: 6. petiole,3.14,sessile,-,-,
28,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
29,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
30,Leaf area (cm2),3.17,10-100,,-,
31,Stomata: 1. surfaces present,3.19,both,"no stomata on juvenile leaves, source no 60",-,
32,Stomata: 2. density on lower surface(no/mm2),3.20,49,-,-,
33,Stomata: 3. density on upper surface (no/mm2),3.21,31,-,-,
34,Leaf longevity: 1. type,3.22,evergreen,-,-,
35,Root system,3.24,adventitious,-,-,
36,Root hairs,3.28,present,-,-,
37,Root hair length (mm),3.29,>5.0,-,-,
38,Photosynthetic pathway,4.02,C3,-,-,
39,Heavy metal resistance,4.05,none,-,-,
40,Carnivory,4.06,does not kill insects,-,-,
41,Nutrition,4.07,autotrophic,-,-,
42,Life-form,5.01,hydrophyte,-,-,
43,Vegetative reproduction/persistence: 1. method,5.05,stolons,-,-,
44,Vegetative reproduction/persistence: 2. pattern,5.06,diffuse ramets,-,-,
45,Flowering time: 1. earliest month,5.07,6,-,-,
46,Flowering time: 2. latest month,5.08,8,-,-,
47,Pollen: 2. diameter (um),5.13,65,only female individuals in Britain,-,
48,Pollen vector,5.15,insect,but no males in Britain,-,
49,Dicliny,5.16,dioecious,but only females in Britain,-,
50,Fertilization,5.19,no seed produced in Britain,-,-,
51,Fertilization,5.19,no seed produced in Britain,-,-,
52,Chromosome number(s): 1. number,5.25,24,,-,
53,2C DNA content (pg),5.26,9.90,,,
54,Appendages on dispersal unit,5.27,mucilage,but no fruit produced in Britain,-,
55,Seed size - length of longest axis (mm),5.31,9.0,but no fruit produced in Britain,-,
56,Seed production: 1. maximum (/flower),5.35,24,but no fruit produced in Britain,-,
57,Seed production: 2. typical range (/flower),5.36,10-100,but no fruit produced in Britain,-,
58,Normal method of propagation,5.52,vegetative,-,-,
59,Normal method of propagation,5.52,vegetative,-,-,
60,Flower colour,5.58,white,,,
61,Petal no,5.59,3,,,
