,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,poor,,,
1,Soil nutrients,1.01,poor,,,
2,Soil moisture: 2. drainage,1.03,free draining,,,
3,Soil moisture: 2. drainage,1.03,free draining,,,
4,Salinity,1.05,salt affected,,,
5,Shade,1.1,none,,,
6,Range: 3. continents where native,2.11,S.Africa,,,
7,Stems: 1. woodiness,3.01,woody at base,,,
8,Stems: 2. support,3.02,decumbent,,,
9,Spread,3.07,ht < width,,,
10,Heterophylly,3.08,none,,,
11,Leaf shape: 1. type,3.09,simple,,,
12,Leaf shape: 2. outline,3.1,lobed,"lower, pinnatifid",,
13,Leaf shape: 2. outline,3.1,simple,upper,,
14,Carnivory,4.06,does not kill insects,,,
15,Response to drought,4.08,autotrophic,,,
16,Response to frost (non-woody tissue),4.09,frost hardy,if dry,,
17,Life-form,5.01,Gr,,,
18,Vegetative reproduction/persistence: 2. pattern,5.06,patch,,,
19,Pollen vector,5.15,insects,,,
20,Cleistogamy,5.2,5,,,
21,Chromosome number(s): 1. number,5.25,10,,,
22,Chromosome number(s): 1. number,5.25,14,,,
23,Appendages on dispersal unit,5.27,hairs,and pappus of scales,,
24,Seed production: 1. maximum (/flower),5.35,1,,,
25,Seed production: 1. maximum (/flower),5.35,1,,,
26,Dispersal agent,5.38,wind,,,
27,Normal method of propagation,5.52,seed,,,
28,Petal no,5.59,5,many,flowers mistaken for petals,
29,Stigma number,5.61,2,,,
30,Stamen number,5.62,5,,fused into a tube,
31,Sepal number,5.63,0,many,sepaloid phyllaries,
32,Carpel/Style number,5.64,1,,,
33,Inflorescence type,5.65,capitulum,,,
34,Physical defences on leaves,6.02,dense hiars,,,
35,Physical defences on flowers/fruits,6.04,dense hairs,,,
