,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,,,
1,Soil moisture: 1. water table,1.02,high,,,
2,Soil moisture: 2. drainage,1.03,slow-draining,,,
3,Soil pH: 4. typical minimum,1.09,,Acid,,
4,Range: 2. european countries where introduced,2.1,"Be, Dk, Esp, Uk",,,
5,Range: 3. continents where native,2.11,"N America, S. America, Asia",,Asia : Japan,
6,Range: 4. continents where introduced,2.12,Eu,,,
7,Stems: 1. woodiness,3.01,non woody,,,
8,Height: 1. extreme maximum (cm),3.03,100,,,
9,Height: 3. typical maximum (cm),3.05,50,,,
10,Height: 4. typical minimum (cm),3.06,25,,,
11,Heterophylly,3.08,none,,,
12,Leaf shape: 1. type,3.09,simple,,,
13,Leaf shape: 3. pointed/round,3.11,pointed,,,
14,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,,,
15,Leaf shape: 5. leaf base,3.13,parallel-sided,,,
16,Leaf shape: 6. petiole,3.14,sheathing,,,
17,Leaf area (cm2),3.17,1-10,,,
18,Root system,3.24,fibrous,,,
19,Ligule,3.33,,,fringe of hairs,
20,Carnivory,4.06,does not kill insects,,,
21,Nutrition,4.07,autotrophic,,,
22,Longevity of stems (yrs),5.02,<1,,,
23,Mono/poly-carpic,5.04,monocarpic,,,
24,Vegetative reproduction/persistence: 1. method,5.05,none,roots at lower nodes to form mat (Grassbase),,
25,Pollen vector,5.15,wind,,,
26,Dicliny,5.16,hermaphrodite,,,
27,Seed size - length of longest axis (mm),5.31,1.85,1.5-2.2,,
28,Time of germination (season),5.39,Spring,"Summer, April - July",,
29,Flower colour,5.58,green,"brown, purple, white",,
30,Petal no,5.59,0,,,
31,Petal (sepal) size (cm),5.6,0,,,
32,Stigma number,5.61,2,,,
33,Stamen number,5.62,3,,,
34,Sepal number,5.63,0,,,
35,Carpel/Style number,5.64,2,,,
36,Inflorescence type,5.65,raceme,,"2-6 on central axis, unilateral",
37,"Glume, upper",5.66,0.425,0.4-0.45,,
38,Glume lower,5.67,0.123,0.1-0.146,"ovate, obtuse, 5-veined",
39,Lemma,5.69,0.335,0.32-0.35,"elliptic, obtuse, 5 nerved",
