,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil nutrients,1.01,very fertile,-,-,
2,Waterlogging tolerance,1.021,2.11,,,
3,Soil moisture: 2. drainage,1.03,free draining,,,
4,Soil pH: 1. extreme maximum,1.06,4.77,,,
5,Shade,1.1,light,-,-,
6,Shade,1.1,mid,-,-,
7,Shade,1.1,none,-,-,
8,Shade tolerance,1.101,3.02,�0.19,,
9,Altitude: 1. maximum recorded (m),1.12,381,-,-,
10,Altitude: 1. maximum recorded (m),1.12,400,,,
11,Altitude: 2. minimum recorded (m),1.13,0,-,-,
12,Altitude: 4. typical minimum (m),1.14,0,-,-,
13,Status,2.01,native,-,-,
14,Typical abundance where naturally occurring,2.02,scattered,-,-,
15,First historical record: 1. date,2.04,1548,-,-,
16,First historical record: 2. site,2.05,Hertfordshire,-,-,
17,Range: 3. continents where native,2.11,Asia,-,-,
18,Range: 3. continents where native,2.11,Europe,-,-,
19,SN Index,2.13,1.84,-,-,
20,EW Index,2.14,4.64,-,-,
21,number of European countries in which native,2.17,27,-,-,
22,Medicinal Use,2.18,head lice,,,
23,Medicinal Use,2.18,jaundice,,,
24,Stems: 1. woodiness,3.01,woody,-,-,
25,Stems: 2. support,3.02,self-supporting,-,-,
26,Height: 3. typical maximum (cm),3.05,600,-,-,
27,Height: 4. typical minimum (cm),3.06,200,-,-,
28,Spread,3.07,height = width,-,-,
29,Heterophylly,3.08,none,-,-,
30,Leaf shape: 1. type,3.09,simple,-,-,
31,Leaf shape: 2. outline,3.1,toothed,-,-,
32,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
33,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,-,-,
34,Leaf shape: 5. leaf base,3.13,cuneate,-,-,
35,Leaf shape: 6. petiole,3.14,petiolate,-,-,
36,Leaf shape: 7. minimum petiole length (mm),3.15,5,-,-,
37,Leaf shape: 8. maximum petiole length (mm),3.16,12,,,
38,Leaf shape: 8. maximum petiole length (mm),3.16,9,-,-,
39,Leaf area (cm2),3.17,10-100,,-,
40,Stomata: 1. surfaces present,3.19,both,-,-,
41,Stomata: 2. density on lower surface(no/mm2),3.2,254,-,-,
42,Stomata: 3. density on upper surface (no/mm2),3.21,0.5,range 0-1,-,
43,Leaf longevity: 1. type,3.22,aestival,-,-,
44,Photosynthetic pathway,4.02,C3,-,-,
45,Heavy metal resistance,4.05,none,-,-,
46,Carnivory,4.06,does not kill insects,-,-,
47,Nutrition,4.07,autotrophic,-,-,
48,Drought Tolerance,4.081,3.04,�0,,
49,Life-form,5.01,phanerophyte,-,-,
50,Mono/poly-carpic,5.04,polycarpic,-,-,
51,Flowering time: 1. earliest month,5.07,5,-,-,
52,Flowering time: 2. latest month,5.08,6,-,-,
53,Pollen: 2. diameter (um),5.13,29,,,
54,Pollen vector,5.15,insect,-,-,
55,Dicliny,5.16,gynodioecious,,,
56,Dicliny,5.16,polygamous,-,-,
