,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Soil nutrients,1.01,infertile,-,-,
2,Soil moisture: 3. supply,1.04,seasonal,-,-,
3,Shade,1.1,none,-,-,
4,Exposure,1.11,exposed,-,-,
5,Altitude: 1. maximum recorded (m),1.12,365,-,-,
6,Altitude: 1. maximum recorded (m),1.12,400,-,-,
7,Altitude: 2. minimum recorded (m),1.13,0,-,-,
8,Altitude: 4. typical minimum (m),1.14,0,-,-,
9,Status,2.01,native,-,-,
10,Typical abundance where naturally occurring,2.02,scattered,-,-,
11,Range: 3. continents where native,2.11,Europe,-,-,
12,SN Index,2.13,1.15,-,-,
13,EW Index,2.14,5.49,-,-,
14,British distribution (post 1949 records),2.15,148,-,-,
15,number of European countries in which native,2.17,14,-,-,
16,Stems: 1. woodiness,3.01,non-woody,-,-,
17,Stems: 2. support,3.02,self-supporting,-,-,
18,Height: 3. typical maximum (cm),3.05,12,-,-,
19,Height: 4. typical minimum (cm),3.06,3,-,-,
20,Spread,3.07,height = width,-,-,
21,Heterophylly,3.08,none,-,-,
22,Leaf shape: 1. type,3.09,simple,-,-,
23,Leaf shape: 2. outline,3.1,entire,-,-,
24,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
25,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
26,Leaf shape: 5. leaf base,3.13,cuneate,-,-,
27,Leaf shape: 6. petiole,3.14,sessile,-,-,
28,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
29,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
30,Leaf area (cm2),3.17,0.1-1,-,-,
31,Photosynthetic pathway,4.02,C3,-,-,
32,Heavy metal resistance,4.05,none,-,-,
33,Carnivory,4.06,does not kill insects,-,-,
34,Nutrition,4.07,autotrophic,-,-,
35,Life-form,5.01,therophyte,-,-,
36,Longevity of stems (yrs),5.02,<1,-,-,
37,Vegetative reproduction/persistence: 1. method,5.05,none,-,-,
38,Vegetative reproduction/persistence: 2. pattern,5.06,no ramets,-,-,
39,Flowering time: 1. earliest month,5.07,5,-,-,
40,Flowering time: 2. latest month,5.08,6,-,-,
41,Pollen vector,5.15,insect,-,-,
42,Dicliny,5.16,hermaphrodite,-,-,
43,Dichogamy,5.17,protogynous,-,-,
44,Fertilization,5.19,cross and self,-,-,
45,Cleistogamy,5.2,pseudo-cleistogamous,if deficient light,-,
46,Incompatibility systems,5.22,none,-,-,
47,Chromosome number(s): 1. number,5.25,36,-,-,
48,Dispersule size - length of longest axis (mm),5.3,0.5,seed,-,
49,Seed size - length of longest axis (mm),5.31,0.5,seed,-,
50,Seed weight: 3. mean (mg),5.34,0.08,,,
51,Seed weight: 3. mean (mg),5.34,0.9,-,-,
52,Seed production: 1. maximum (/flower),5.35,60,-,-,
53,Seed production: 2. typical range (/flower),5.36,10-100,-,-,
54,Seed production: 3. typical range (/plant),5.37,100-1000,c. 130,-,
55,Time of germination (season),5.39,spring,,-,
56,Time of germination (season),5.39,spring,-,-,
57,Normal method of propagation,5.52,seed,-,-,
58,Flower colour,5.58,white,,,
59,Petal no,5.59,4,,,
60,Petal (sepal) size (cm),5.6,0.3,,,
61,Stigma number,5.61,4,,,
62,Stamen number,5.62,4,,,
63,Sepal number,5.63,5,,,
64,Carpel/Style number,5.64,4,,,
65,Physical defences on leaves,6.02,glabrous,-,-,
66,Rarity Status,7.02,Present,,,
67,Change Index,7.03,-0.65,,,
68,Biome,7.04,Southern Temperate,,,
69,Eastern Limit,7.05,Suboceanic,,,
70,Continentality,7.06,Not continental,,,
71,Northern Limit in Britain,7.07,Yes,,,
72,"Northern European Limit (Lat,5C band)",7.08,55-60,,,
73,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
74,Southern European Limit,7.1,No,,,
75,January mean temperature,7.11,4.2,,,
76,July mean temperature,7.12,16,,,
77,Annual precipitation,7.13,823,,,
78,Ellenberg Indicator: Light,7.14,9,,,
79,Ellenberg Indicator: Light,7.14,9,,Data calculated for the Czech Republic,
80,Ellenberg Indicator: Light,7.14,9,,Data calculated for Europe,
81,Ellenberg : Moisture,7.15,2,,Data calculated for the Czech Republic,
82,Ellenberg : Moisture,7.15,2,,Data calculated for Europe,
83,Ellenberg : Moisture,7.15,4,,,
84,Ellenberg: pH,7.16,4,,,
85,Ellenberg: pH,7.16,4,,Data calculated for the Czech Republic,
86,Ellenberg: pH,7.16,4,,Data calculated for Europe,
87,Ellenberg Indicator: Nitrogen,7.17,1,,Data calculated for the Czech Republic,
88,Ellenberg Indicator: Nitrogen,7.17,1,,Data calculated for Europe,
89,Ellenberg Indicator: Nitrogen,7.17,3,,,
90,Ellenberg Indicator: Salt,7.18,0,,,
91,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
92,Ellenberg Indicator: Salt,7.18,0,,Data calculated for Europe,
93,Life Form: normal state,7.19,Therophyte,,,
94,Clonality: normal state,7.21,Little or no vegetative spread,,,
95,Ellenberg: Temperature,7.23,7,,Data calculated for the Czech Republic,
96,Ellenberg: Temperature,7.23,7,,Data calculated for Europe,
97,Ellenberg: Continetality,7.24,2,,Data calculated for Europe,
