,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,infertile,-,-,
1,Water nutrients,1.01A,eutrophic,-,-,
2,Water nutrients,1.01A,mesotrophic,-,-,
3,Water nutrients,1.01A,oligotrophic,-,-,
4,Soil moisture: 1. water table,1.02,periodically high,-,-,
5,Soil moisture: 1. water table,1.02,permanently high,-,-,
6,Salinity,1.05,brackish,-,-,
7,Salinity,1.05,fresh,-,-,
8,Salinity,1.05,saline,-,-,
9,Soil pH: 1. extreme maximum,1.06,8.6,-,-,
10,Water pH: 1. extreme maximum,1.06A,8.26,-,-,
11,Soil pH: 2. extreme minimum,1.07,2.2,-,-,
12,Soil pH: 2. extreme minimum,1.07,3.6,-,-,
13,Water pH: 2. extreme minimum,1.07A,3.71,-,-,
14,Soil pH: 3. typical maximum,1.08,7.5,-,-,
15,Water pH: 3. typical maximum,1.08A,6.92,-,-,
16,Soil pH: 4. typical minimum,1.09,5.5,-,-,
17,Water pH: 4. typical minimum,1.09A,5.4,-,-,
18,Shade,1.10,light,-,-,
19,Shade,1.10,mid,-,-,
20,Shade,1.10,none,-,-,
21,Altitude: 1. maximum recorded (m),1.12,472,-,-,
22,Altitude: 2. minimum recorded (m),1.13,0,-,-,
23,Altitude: 4. typical minimum (m),1.14,0,-,-,
24,Flow,1.15A,nil,-,-,
25,Flow,1.15A,slight,-,-,
26,Status,2.01,native,-,-,
27,Typical abundance where naturally occurring,2.02,dominant,-,-,
28,First historical record: 1. date,2.04,1551,-,-,
29,Range: 3. continents where native,2.11,Africa,-,-,
30,Range: 3. continents where native,2.11,Asia,-,-,
31,Range: 3. continents where native,2.11,Australasia,-,-,
32,Range: 3. continents where native,2.11,Europe,-,-,
33,Range: 3. continents where native,2.11,North America,-,-,
34,Range: 3. continents where native,2.11,South America,-,-,
35,Range: 4. continents where introduced,2.12,Macaronesia,-,-,
36,SN Index,2.13,3.47,-,-,
37,EW Index,2.14,4.37,-,-,
38,number of European countries in which native,2.17,30,-,-,
