,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,,,
1,Soil moisture: 2. drainage,1.03,free,,,
2,Stems: 1. woodiness,3.01,woody at base,,,
3,Stems: 2. support,3.02,self supporting,,,
4,Height: 1. extreme maximum (cm),3.03,100,,,
5,Height: 2. extreme minimum (cm),3.04,8,,,
6,Height: 3. typical maximum (cm),3.05,60,,,
7,Height: 4. typical minimum (cm),3.06,40,,,
8,Spread,3.07,ht > spread,,,
9,Heterophylly,3.08,none,,,
10,Leaf shape: 1. type,3.09,entire,,,
11,Leaf shape: 2. outline,3.1,serrate,,,
12,Leaf shape: 3. pointed/round,3.11,acute,,,
13,Leaf shape: 4. length versus breadth,3.12,> 3 x as long as broad,,,
14,Leaf shape: 5. leaf base,3.13,cuneate,,,
15,Leaf shape: 6. petiole,3.14,2,,,
16,Leaf shape: 6. petiole,3.14,petiolate,,,
17,Leaf shape: 8. maximum petiole length (mm),3.16,4,10,,
18,Response to frost (non-woody tissue),4.09,resistant,,,
19,Life-form,5.01,Chamaephyte,,,
20,Flowering time: 3. peak month,5.09,7,,,
21,Pollen vector,5.15,insect,,,
22,Seed weight: 3. mean (mg),5.34,0.1,,,
23,Seed weight: 3. mean (mg),5.34,0.1,,,
24,Flower colour,5.58,purple,blue,,
25,Petal no,5.59,4,,,
26,Petal (sepal) size (cm),5.6,0.55,,,
27,Stigma number,5.61,1,,,
28,Stamen number,5.62,2,,,
29,Sepal number,5.63,4,3,upper lobe often missing,
30,Carpel/Style number,5.64,1,,,
31,Inflorescence type,5.65,raceme,,"dense, terminal",
