,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Waterlogging tolerance,1.021,1.1,�0.08,,
2,Soil moisture: 2. drainage,1.03,free-draining,-,-,
3,Soil moisture: 3. supply,1.04,continuous,-,-,
4,Shade,1.1,deep,-,-,
5,Shade,1.1,light,-,-,
6,Shade,1.1,mid,-,-,
7,Shade,1.1,none,-,-,
8,Shade tolerance,1.101,3.73,�0.21,,
9,Altitude: 1. maximum recorded (m),1.12,480,-,-,
10,Altitude: 2. minimum recorded (m),1.13,0,-,-,
11,Status,2.01,naturalised,-,-,
12,Typical abundance where naturally occurring,2.02,dominant,-,-,
13,Dynamics,2.03,increasing,-,-,
14,Dynamics,2.03,increasing,-,-,
15,Range: 3. continents where native,2.11,Asia,-,-,
16,Range: 3. continents where native,2.11,Europe,-,-,
17,SN Index,2.13,3.64,-,-,
18,EW Index,2.14,4.5,-,-,
19,number of European countries in which native,2.17,21,-,-,
20,Stems: 1. woodiness,3.01,woody,-,-,
21,Stems: 2. support,3.02,self-supporting,-,-,
22,Height: 3. typical maximum (cm),3.05,3000,-,-,
23,Height: 4. typical minimum (cm),3.06,1800,-,-,
24,Spread,3.07,height > width,-,-,
25,Heterophylly,3.08,none,-,-,
26,Leaf shape: 1. type,3.09,simple,-,-,
27,Leaf shape: 2. outline,3.1,lobed and toothed,-,-,
28,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
29,Leaf shape: 4. length versus breadth,3.12,length = width,-,-,
30,Leaf shape: 5. leaf base,3.13,cordate,-,-,
31,Leaf shape: 6. petiole,3.14,petiolate,-,-,
32,Leaf shape: 7. minimum petiole length (mm),3.15,10,-,-,
33,Leaf shape: 8. maximum petiole length (mm),3.16,200,-,-,
34,Leaf area (cm2),3.17,10-100,-,-,
35,Leaf area (cm2),3.17,100-1000,-,-,
36,Stomata: 1. surfaces present,3.19,lower,-,-,
37,Stomata: 2. density on lower surface(no/mm2),3.2,400,-,-,
38,Stomata: 3. density on upper surface (no/mm2),3.21,0,-,-,
39,"Stomata 4: density, surface indeterminate (no/mm2)",3.2110000000000003,131,� 20,,
40,Leaf longevity: 1. type,3.22,aestival,-,-,
41,Root depth: 1. type,3.25,deep,-,-,
42,Root hairs,3.28,present,-,-,
