,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,,,
1,Soil moisture: 1. water table,1.02,high,,,
2,Soil moisture: 2. drainage,1.03,poor,,,
3,Soil moisture: 3. supply,1.04,constant,,,
4,Shade,1.10,none,,,
5,Flow,1.15A,slight,,,
6,Stems: 1. woodiness,3.01,non woody,,,
7,Stems: 2. support,3.02,self supporting,,,
8,Height: 3. typical maximum (cm),3.05,50,,,
9,Height: 4. typical minimum (cm),3.06,8,,,
10,Heterophylly,3.08,none,,,
11,Leaf shape: 1. type,3.09,simple,,,
12,Leaf shape: 2. outline,3.10,entire,,,
13,Leaf shape: 3. pointed/round,3.11,pointed,,,
14,Leaf shape: 4. length versus breadth,3.12,3x as long as broad,,,
15,Leaf shape: 5. leaf base,3.13,parallel,,,
16,Leaf shape: 6. petiole,3.14,0,,,
17,Leaf shape: 6. petiole,3.14,sessile,,,
18,Leaf shape: 8. maximum petiole length (mm),3.16,0,,,
19,Leaf area (cm2),3.17,100-1000,,,
20,Stomata: 1. surfaces present,3.19,both,,,
21,Root system,3.24,adventitious,,,
22,Carnivory,4.06,does not kill insects,,,
23,Nutrition,4.07,autotrophic,,,
24,Response to frost (non-woody tissue),4.09,resistant,,,
25,Life-form,5.01,Helophyte,,,
26,Life-form,5.01,hydrophyte,,,
27,Vegetative reproduction/persistence: 1. method,5.05,rhizome,,,
28,Vegetative reproduction/persistence: 2. pattern,5.06,patch,,,
29,Pollen: 2. diameter (um),5.13,18,,,
30,Dicliny,5.16,hermaphrodite,,,
31,2C DNA content (pg),5.26,0.80,,,
32,Flower colour,5.58,0.25,0.2-0.3,,
33,Flower colour,5.58,yellow,,,
34,Petal no,5.59,6,,tepals,
35,Stigma number,5.61,1,,,
36,Stamen number,5.62,6,,,
37,Sepal number,5.63,0,,tepals,
38,Carpel/Style number,5.64,0,,,
39,Inflorescence type,5.65,spadix,,,
40,Physical defences on leaves,6.02,glabrous,,,
41,Physical defences on stems,6.03,glabrous,,,
42,Physical defences on flowers/fruits,6.04,glabrous,,,
43,Physical defences on buds,6.05,glabrous,,,
