,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,-,-,
1,Salinity,1.05,salt-affected,-,-,
2,Soil pH: 1. extreme maximum,1.06,8.0,-,-,
3,Soil pH: 2. extreme minimum,1.07,5.0,-,-,
4,Shade,1.1,light,-,-,
5,Shade,1.1,none,-,-,
6,Altitude: 1. maximum recorded (m),1.12,548,-,-,
7,Altitude: 2. minimum recorded (m),1.13,0,-,-,
8,Altitude: 4. typical minimum (m),1.14,0,-,-,
9,Status,2.01,native,-,-,
10,Typical abundance where naturally occurring,2.02,dominant,-,-,
11,Dynamics,2.03,increasing,-,-,
12,First historical record: 1. date,2.04,1597,-,-,
13,First historical record: 2. site,2.05,"Chelsea, London",-,-,
14,Range: 3. continents where native,2.11,Africa,-,-,
15,Range: 3. continents where native,2.11,Asia,-,-,
16,Range: 3. continents where native,2.11,Europe,-,-,
17,Range: 3. continents where native,2.11,Macaronesia,-,-,
18,Range: 4. continents where introduced,2.12,Australasia,-,-,
19,Range: 4. continents where introduced,2.12,North America,-,-,
20,Range: 4. continents where introduced,2.12,South America,-,-,
21,SN Index,2.13,3.67,-,-,
22,EW Index,2.14,4.52,-,-,
23,number of European countries in which native,2.17,31,-,-,
24,Stems: 1. woodiness,3.01,non-woody,-,-,
25,Stems: 2. support,3.02,self-supporting,-,-,
26,Height: 1. extreme maximum (cm),3.03,180,-,-,
27,Height: 3. typical maximum (cm),3.05,150,-,-,
28,Height: 4. typical minimum (cm),3.06,50,-,-,
29,Spread,3.07,height = width,-,-,
30,Heterophylly,3.08,none,-,-,
31,Leaf shape: 1. type,3.09,simple,-,-,
32,Leaf shape: 2. outline,3.1,entire,-,-,
33,Leaf shape: 2. outline,3.1,entire,,,
34,Leaf shape: 3. pointed/round,3.11,pointed,-,-,
35,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,-,-,
36,Leaf shape: 5. leaf base,3.13,parallel-sided,-,-,
37,Leaf shape: 6. petiole,3.14,sheathing,-,-,
38,Leaf shape: 7. minimum petiole length (mm),3.15,0,-,-,
39,Leaf shape: 8. maximum petiole length (mm),3.16,0,-,-,
40,Leaf area (cm2),3.17,10-100,-,-,
41,Stomata: 1. surfaces present,3.19,both,-,-,
42,Stomata: 2. density on lower surface(no/mm2),3.2,13,range 4-29,-,
43,Stomata: 3. density on upper surface (no/mm2),3.21,61,range 38-85,-,
44,Leaf longevity: 1. type,3.22,semi-evergreen,-,-,
45,Root system,3.24,fibrous,,,
46,Root depth: 1. type,3.25,deep,-,-,
47,Root depth: 1. type,3.25,deep,-,-,
48,Root depth: 2. depth (cm),3.26,>100,-,-,
49,Ligule,3.33,0.2,0.1-0.3,rounded,
50,Seedling growth rate - maximum (/d),4.01,0.186,-,-,
51,Photosynthetic pathway,4.02,C3,-,-,
52,Mature leaf N concentration (mg/g),4.03,20-30,-,-,
53,Mature leaf P concentration (mg/g),4.04,2-3,-,-,
54,Heavy metal resistance,4.05,pseudometallophyte,"Pb, Zn and Cd",-,
55,Carnivory,4.06,does not kill insects,-,-,
56,Nutrition,4.07,autotrophic,-,-,
57,Response to drought,4.08,resists,-,-,
58,Response to frost (non-woody tissue),4.09,sensitive,var. bulbosum,-,
59,Rgr max,4.12,1.30,�0.07,,
60,rgr,4.13,1.30,�0.07,,
61,Life-form,5.01,hemicryptophyte,-,-,
62,Longevity of stems (yrs),5.02,<1,-,-,
63,Mono/poly-carpic,5.04,polycarpic,-,-,
64,Vegetative reproduction/persistence: 1. method,5.05,rhizomes,-,-,
65,Vegetative reproduction/persistence: 2. pattern,5.06,patch-forming,-,-,
66,Flowering time: 1. earliest month,5.07,6,-,-,
67,Flowering time: 2. latest month,5.08,11,-,-,
68,Photoperiodism: 1. type,5.1,long-day,-,-,
69,Photoperiodism: 2. threshold value (h),5.11,12,-,-,
70,Pollen vector,5.15,wind,-,-,
71,Dicliny,5.16,andromonoecious,-,-,
72,Dichogamy,5.17,homogamous,-,-,
73,Fertilization,5.19,normally cross,high degree of self-sterility - source no. 44,-,
74,Fertilization,5.19,viviparous,-,-,
75,Cleistogamy,5.2,cleistogamy not recorded,-,-,
76,Inbreeding (%),5.21,2,,-,
77,Incompatibility systems,5.22,"present, mechanism unknown",-,-,
78,Chromosome number(s): 1. number,5.25,28,,-,
79,Chromosome number(s): 1. number,5.25,28,,-,
80,2C DNA content (pg),5.26,16.0,-,-,
81,Time of seed dispersal (season),5.28,autumn,-,-,
82,Annual seed dispersal,5.29,regular,-,-,
83,Dispersule size - length of longest axis (mm),5.3,10.8,"caryopsis, lemma etc.",-,
84,Seed size - length of longest axis (mm),5.31,2.6,"caryopsis, dispersed with an attached lemma",-,
85,Seed weight: 3. mean (mg),5.34,1.8,,,
86,Seed weight: 3. mean (mg),5.34,2.39,-,-,
87,Dispersal agent,5.38,ants,-,-,
88,Dispersal agent,5.38,carried by mammals,-,-,
89,Dispersal agent,5.38,wind,-,-,
90,Time of germination (season),5.39,summer,-,-,
91,After-ripening requirement,5.4,none,-,-,
92,Maximum temperature at which 50% seeds germinate,5.42,30,-,-,
93,Germination requirements 2. light,5.46,none,-,-,
94,Germination requirements 3. temperature fluctuation,5.47,none,-,-,
95,Germination type,5.48,epigeal,-,-,
96,Seed viability,5.49,some non-viable,-,-,
97,Seedbank density: recorded values,5.51,no persistent seedbank recorded,-,-,
98,Normal method of propagation,5.52,seed and vegetative,var. bulbosum,-,
99,Seedbank type,5.53,"seedbank present, type uncertain",-,-,
100,Seedbank type,5.53,short-term persistent,-,-,
101,Seedbank type,5.53,transient,-,-,
102,Maximum seedbank density (m2),5.54,4792,-,-,
103,Minimum seedbank density (m2),5.55,3,-,-,
104,Mean seedbank density (m2),5.56,495,-,-,
105,Flower colour,5.58,green,"brown, purple, white",,
106,Petal no,5.59,0,,,
107,Petal (sepal) size (cm),5.6,0,,,
108,Stigma number,5.61,2,,,
109,Sepal number,5.63,0,,,
110,Carpel/Style number,5.64,2,,,
111,Inflorescence type,5.65,panicle,,open,
112,"Glume, upper",5.66,0.9,0.7-1.1,"narrowly ovate, acute, 3 nerved",
113,Glume lower,5.67,0.9,0.7-1.1,"lanceolate, 1-nerved",
114,Palea,5.68,0.7,,,
115,Lemma,5.69,0.9,0.8-1,"narrowly ovate to oblong-ovate, acute, 7-nerved, lower awn dorsal, bent, 1-1.7",
116,Response to vertebrate grazing,6.01,decreases,some plants on pastures are adapted to tolerate grazing,-,
117,Physical defences on leaves,6.02,glabrous,-,-,
118,Physical defences on leaves,6.02,soft hairs,-,-,
119,Rarity Status,7.02,Present,,,
120,Change Index,7.03,0.37,,,
121,Biome,7.04,Temperate,,,
122,Eastern Limit,7.05,European,,,
123,Continentality,7.06,Not continental,,,
124,Northern Limit in Britain,7.07,No,,,
125,"Northern European Limit (Lat,5C band)",7.08,>65,,,
126,"Southern European Limit (Latitude, 5C band)",7.09,<45,,,
127,Southern European Limit,7.1,No,,,
128,January mean temperature,7.11,3.6,,,
129,July mean temperature,7.12,14.5,,,
130,Annual precipitation,7.13,1089,,,
131,Ellenberg Indicator: Light,7.14,7,,,
132,Ellenberg Indicator: Light,7.14,7,,Data calculated for the Czech Republic,
133,Ellenberg Indicator: Light,7.14,8,,Data calculated for Europe,
134,Ellenberg : Moisture,7.15,5,,,
135,Ellenberg : Moisture,7.15,5x,,Data calculated for the Czech Republic,
136,Ellenberg : Moisture,7.15,,,Data calculated for Europe,
137,Ellenberg: pH,7.16,7,,,
138,Ellenberg: pH,7.16,7,,Data calculated for the Czech Republic,
139,Ellenberg: pH,7.16,7,,Data calculated for Europe,
140,Ellenberg Indicator: Nitrogen,7.17,7,,,
141,Ellenberg Indicator: Nitrogen,7.17,7,,Data calculated for the Czech Republic,
142,Ellenberg Indicator: Nitrogen,7.17,7,,Data calculated for Europe,
143,Ellenberg Indicator: Salt,7.18,0,,,
144,Ellenberg Indicator: Salt,7.18,0,,Data calculated for Europe,
145,Ellenberg Indicator: Salt,7.18,1,,Data calculated for the Czech Republic,
146,Life Form: normal state,7.19,Hemicryptophyte,,,
147,Clonality: normal state,7.21,Tussock forming graminoid,,,
148,Clonality: less frequent state,7.22,Detaching ramets at or below ground,,,
149,Ellenberg: Temperature,7.23,5,,Data calculated for Europe,
150,Ellenberg: Temperature,7.23,5x,,Data calculated for the Czech Republic,
151,Ellenberg: Continetality,7.24,3,,Data calculated for Europe,
