,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil moisture: 1. water table,1.02,permanently low,occasionally high,,
1,Soil moisture: 2. drainage,1.03,free draining,,,
2,Salinity,1.05,saline,halophyte,"can tolerate >50,000 ppm, EOL",
3,Shade,1.1,none,,,
4,Altitude: 2. minimum recorded (m),1.13,0,,,
5,Stems: 1. woodiness,3.01,woody,,,
6,Stems: 2. support,3.02,self supporting,,,
7,Height: 1. extreme maximum (cm),3.03,800,,,
8,Height: 3. typical maximum (cm),3.05,300,,,
9,Height: 4. typical minimum (cm),3.06,100,,,
10,Spread,3.07,height = width,,,
11,Heterophylly,3.08,developmental,,,
12,Leaf shape: 1. type,3.09,simple,,,
13,Leaf shape: 2. outline,3.1,entire,,,
14,Leaf shape: 3. pointed/round,3.11,acute,acuminate,,
15,Leaf shape: 4. length versus breadth,3.12,1-3 times as long as wide,,,
16,Leaf shape: 6. petiole,3.14,sessile,,,
17,Leaf area (cm2),3.17,0.1-1,,,
18,Root system,3.24,tap,,,
19,Root depth: 1. type,3.25,deep,,,
20,Carnivory,4.06,does not kill insects,,,
21,Nutrition,4.07,autotrophic,,,
22,Life-form,5.01,phanerophyte,Micro-,,
23,Longevity of stems (yrs),5.02,10-100,,,
24,Age at first flowering,5.03,1-2 yrs,,,
25,Mono/poly-carpic,5.04,polycarpic,,,
26,Vegetative reproduction/persistence: 1. method,5.05,rhizomes,,,
27,Flowering time: 1. earliest month,5.07,7,,,
28,Flowering time: 2. latest month,5.08,9,,,
29,Flowering time: 3. peak month,5.09,8,,,
30,Pollen vector,5.15,insects,mainly Apis mellifera,,
31,Chromosome number(s): 1. number,5.25,24,,,
32,Appendages on dispersal unit,5.27,pappus,apical,,
33,Time of seed dispersal (season),5.28,autumn,,,
34,Seed size - length of longest axis (mm),5.31,< 0.5,,,
35,Seed weight: 3. mean (mg),5.34,0.01,,,
36,Seed weight: 3. mean (mg),5.34,0.03,,,
37,Seed production: 2. typical range (/flower),5.36,22,,,
38,Seed production: 3. typical range (/plant),5.37,"> 10,000","> 100,000",,
39,Dispersal agent,5.38,wind,,,
40,Seedbank longevity,5.5,<3 months,< 45 days,,
41,Normal method of propagation,5.52,seed,rhizome,,
42,Flower colour,5.58,pink,white,,
43,Petal no,5.59,5,,,
44,Petal (sepal) size (cm),5.6,0.15,,,
45,Stigma number,5.61,3,,,
46,Stamen number,5.62,5,,,
47,Sepal number,5.63,5,,,
48,Carpel/Style number,5.64,3,,,
49,Inflorescence type,5.65,spike like raceme,,racemose,
