,Name,Number,Value,Modifier,Notes,Subspecies
0,Soil nutrients,1.01,fertile,,,
1,Soil moisture: 1. water table,1.02,high,,,
2,Soil pH: 1. extreme maximum,1.06,9,,,
3,Soil pH: 2. extreme minimum,1.07,3,,,
4,Range: 4. continents where introduced,2.12,worldwide,,,
5,Stems: 1. woodiness,3.01,not woody,,,
6,Stems: 2. support,3.02,self supporting,,,
7,Height: 3. typical maximum (cm),3.05,100,,,
8,Height: 4. typical minimum (cm),3.06,30,,,
9,Spread,3.07,ht > width,,,
10,Heterophylly,3.08,none,,,
11,Leaf shape: 1. type,3.09,simple,,,
12,Leaf shape: 2. outline,3.1,entire,,,
13,Leaf shape: 3. pointed/round,3.11,acute,,,
14,Leaf shape: 3. pointed/round,3.11,pointed,,,
15,Leaf shape: 4. length versus breadth,3.12,>3 times as long as wide,,,
16,Leaf shape: 5. leaf base,3.13,parallel,,,
17,Leaf shape: 6. petiole,3.14,sheathing,,,
18,Leaf area (cm2),3.17,1-10,,,
19,Root depth: 1. type,3.25,fibrous,,,
20,Ligule,3.33,0,,,
21,Photosynthetic pathway,4.02,C4,,,
22,Heavy metal resistance,4.05,some,chromite,,
23,Carnivory,4.06,does not kill insects,,,
24,Nutrition,4.07,autotrophic,,,
25,Response to drought,4.08,wilts and dies,,,
26,Longevity of stems (yrs),5.02,<1,,,
27,Age at first flowering,5.03,< 6 weeks,3 weeks,,
28,Mono/poly-carpic,5.04,monocarpic,,,
29,Vegetative reproduction/persistence: 1. method,5.05,rooting stems,at nodes,,
30,Vegetative reproduction/persistence: 2. pattern,5.06,patch,,,
31,Pollen vector,5.15,wind,,,
32,Dicliny,5.16,andromonoecious,,,
33,Chromosome number(s): 1. number,5.25,54,,,
34,Chromosome number(s): 1. number,5.25,6,,,
35,2C DNA content (pg),5.26,2.7,"as colonum, no chromosome no.",,
36,Seed weight: 3. mean (mg),5.34,1.2,,,
37,Dispersal agent,5.38,animals,,,
38,Dispersal agent,5.38,water,,,
39,Dispersal agent,5.38,wind,,,
40,Germination requirements 2. light,5.46,absolute,1-2 hrs light required for germination,,
41,Seed viability,5.49,high,,,
42,Seedbank longevity,5.5,3 yrs,,,
43,Flower colour,5.58,green,"brown, purple, white",,
44,Petal no,5.59,0,,,
45,Petal (sepal) size (cm),5.6,0,,,
46,Stigma number,5.61,2,,,
47,Stamen number,5.62,3,,,
48,Sepal number,5.63,0,,,
49,Carpel/Style number,5.64,2,,,
50,Inflorescence type,5.65,raceme,,"several on a central axis, appressed",
51,"Glume, upper",5.66,0.225,0.15-0.3,"ovate, cuspidate, 5 nerved",
52,Glume lower,5.67,0.085,0.05-0.12,"ovate, cuspidate, 3-5 nerved",
53,Palea,5.68,,,apex reflexed,
54,Lemma,5.69,0.25,0.2-0.3,"ovate, gibbous, acute, 5 nerved",
55,Physical defences on leaves,6.02,none,,,
56,Physical defences on stems,6.03,none,,,
57,Physical defences on flowers/fruits,6.04,none,,,
58,Physical defences on flowers/fruits,6.04,none,,,
