,Name,Number,Value,Modifier,Notes,Subspecies
0,2C DNA content (pg),5.26,6.75,2n=8,,
1,Seed weight: 3. mean (mg),5.34,0.2688,,,
2,Flower colour,5.58,yellow,,,
3,Petal no,5.59,5,many,flowers mistaken for petals,
4,Petal (sepal) size (cm),5.6,1.15,1-1.3,ligulate,
5,Stigma number,5.61,2,,,
6,Stamen number,5.62,5,,fused into a tube,
7,Sepal number,5.63,0,many,sepaloid phyllaries,
8,Carpel/Style number,5.64,1,,,
9,Inflorescence type,5.65,capitulum,,"terminal, branched corymb",
10,Ellenberg Indicator: Light,7.14,8,,Data calculated for the Czech Republic,
11,Ellenberg Indicator: Light,7.14,8,,Data calculated for Europe,
12,Ellenberg : Moisture,7.15,4,,Data calculated for the Czech Republic,
13,Ellenberg : Moisture,7.15,4,,Data calculated for Europe,
14,Ellenberg: pH,7.16,6x,,Data calculated for the Czech Republic,
15,Ellenberg: pH,7.16,,,Data calculated for Europe,
16,Ellenberg Indicator: Nitrogen,7.17,5,,Data calculated for the Czech Republic,
17,Ellenberg Indicator: Nitrogen,7.17,6,,Data calculated for Europe,
18,Ellenberg Indicator: Salt,7.18,0,,Data calculated for the Czech Republic,
19,Ellenberg Indicator: Salt,7.18,0,,Data calculated for Europe,
20,Ellenberg: Temperature,7.23,6,,Data calculated for the Czech Republic,
21,Ellenberg: Temperature,7.23,6,,Data calculated for Europe,
22,Ellenberg: Continetality,7.24,7,,Data calculated for Europe,
